"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","API returns eco news list with valid filters -- @1.4 ","","Tue Mar 24 11:23:01 UTC 2026","skipped","Tue Mar 24 11:23:01 UTC 2026","","","",""
"","0","Eco news not found","","Tue Mar 24 11:23:01 UTC 2026","skipped","Tue Mar 24 11:23:01 UTC 2026","","","",""
"Test like one news page like one news","82","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 24 11:23:31 UTC 2026","passed","Tue Mar 24 11:23:31 UTC 2026","","test_get_eco_news_by_id","",""
"","0","Image page not found","","Tue Mar 24 11:23:01 UTC 2026","skipped","Tue Mar 24 11:23:01 UTC 2026","","","",""
"","4972","Navigate through Events, Places, and Eco-news tabs","","Tue Mar 24 11:26:43 UTC 2026","passed","Tue Mar 24 11:26:48 UTC 2026","","","",""
"","4955","User switches website language -- @1.2 ","","Tue Mar 24 11:24:39 UTC 2026","passed","Tue Mar 24 11:24:44 UTC 2026","","","",""
"","1","User has no permission to update eco news","","Tue Mar 24 11:23:01 UTC 2026","skipped","Tue Mar 24 11:23:01 UTC 2026","","","",""
"","1","Eco news does not exist","","Tue Mar 24 11:23:01 UTC 2026","skipped","Tue Mar 24 11:23:01 UTC 2026","","","",""
"Negative security tests: verify regular user receives 403 on restricted email endpoints.","98","Security: Verify regular user gets 403 when trying to send user violation email","tests.api.email_api_tests","Tue Mar 24 11:23:04 UTC 2026","passed","Tue Mar 24 11:23:04 UTC 2026","","test_email","",""
"This test verifies that a user cannot successfully create eco news, because of invalid data. ","2339","Test Validation: Create Eco News with Invalid Data. Open Create Eco News page.","tests.ui.news_pages_tests","Tue Mar 24 11:29:47 UTC 2026","passed","Tue Mar 24 11:29:49 UTC 2026","","test_create_eco_news_with_invalid_data","",""
"","0","User has no permission to add eco news to favorites","","Tue Mar 24 11:23:01 UTC 2026","skipped","Tue Mar 24 11:23:01 UTC 2026","","","",""
