"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that 'Habit description' textarea is required.","364","Check that user is not able to submit a form on the Create Habit page after leaving the 'Habit description' textarea empty","tests.ui.habit_form_tests","Tue Mar 17 09:10:36 UTC 2026","passed","Tue Mar 17 09:10:36 UTC 2026","","test_required_description","",""
"Test correct navigation to Find Friend page.","150","Check that user is redirected to Find Friend page after clicking on the [Add friends] button","tests.ui.my_space_pages_tests.my_space_profile_tests","Tue Mar 17 09:12:09 UTC 2026","passed","Tue Mar 17 09:12:09 UTC 2026","","test_navigation_to_find_friend_page","",""
"Test like one news page like one news","188","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 17 09:06:46 UTC 2026","passed","Tue Mar 17 09:06:46 UTC 2026","","test_get_eco_news_by_id","",""
"Check message on the empty 'All friends' tab on the Friend page","24","Check that the 'This user has no friends' message is shown on the 'All friends' tab on the Friend page for a user without friends","tests.ui.all_friends_page_tests","Tue Mar 17 09:08:26 UTC 2026","passed","Tue Mar 17 09:08:26 UTC 2026","","test_user_without_friends_shows_placeholder_message","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","261","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 17 09:06:40 UTC 2026","passed","Tue Mar 17 09:06:41 UTC 2026","","test_find_eco_news_by_page","",""
"Test eco news request expecting error","217","Verify proper responses when use invalid query params","tests.api.news_api_tests","Tue Mar 17 09:06:39 UTC 2026","passed","Tue Mar 17 09:06:39 UTC 2026","","test_find_eco_news_by_page","",""
"auth login validation","311","Verify successful login, response time, and token validity","tests.api.own-security-controller_tests","Tue Mar 17 09:06:55 UTC 2026","failed","Tue Mar 17 09:06:55 UTC 2026","","test_login_validation","",""
"TC-EN-01: Verify Eco News page loads correctly and displays essential UI elements.","4989","TC-EN-01: Open Eco News page and verify main UI elements are displayed","tests.ui.news_pages_tests","Tue Mar 17 09:12:39 UTC 2026","passed","Tue Mar 17 09:12:44 UTC 2026","","test_verify_eco_news_page_loads_correctly","",""
"Test like one news page like one news","198","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 17 09:06:45 UTC 2026","passed","Tue Mar 17 09:06:46 UTC 2026","","test_get_eco_news_by_id","",""
"Test eco news request expecting error","207","Verify proper responses when use invalid query params","tests.api.news_api_tests","Tue Mar 17 09:06:39 UTC 2026","passed","Tue Mar 17 09:06:40 UTC 2026","","test_find_eco_news_by_page","",""
"Test habit deletion by habit assigned ID","231","test_delete_assigned_habit[delete assigned habit0]","tests.api.habit_api_tests","Tue Mar 17 09:06:37 UTC 2026","failed","Tue Mar 17 09:06:38 UTC 2026","","test_habit_assignment","",""
"Test eco news request expecting error","189","Verify proper responses when use invalid query params","tests.api.news_api_tests","Tue Mar 17 09:06:40 UTC 2026","passed","Tue Mar 17 09:06:40 UTC 2026","","test_find_eco_news_by_page","",""
"Test visibility of filters and search controls on Saved Places page.","14024","Verify filters and search controls are displayed on Saved Places page","tests.ui.places_saved_page_tests","Tue Mar 17 09:12:45 UTC 2026","failed","Tue Mar 17 09:12:59 UTC 2026","","test_filters_and_search_on_saved_places_page","",""
"Test like one news page like one news","218","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 17 09:06:51 UTC 2026","passed","Tue Mar 17 09:06:51 UTC 2026","","test_get_eco_news_by_id","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","894","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 17 09:06:41 UTC 2026","passed","Tue Mar 17 09:06:42 UTC 2026","","test_find_eco_news_by_page","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","274","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 17 09:06:40 UTC 2026","passed","Tue Mar 17 09:06:40 UTC 2026","","test_find_eco_news_by_page","",""
