"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test verifies that a user can successfully open pages after clicking on buttons in vision cards on the page. ","3665","Test Validation: Click buttons in the vision card after sing in.","tests.ui.about_us_page_tests","Thu Mar 05 10:24:30 UTC 2026","passed","Thu Mar 05 10:24:34 UTC 2026","","test_about_us_page_singin_vision_cards_buttons_check","",""
"Test eco news request expecting error","190","Verify proper responses when use invalid query params","tests.api.news_api_tests","Thu Mar 05 10:23:33 UTC 2026","passed","Thu Mar 05 10:23:34 UTC 2026","","test_eco_news_get_client_request","",""
"A simple smoke test that always passes.","1709","Smoke test for the main page","tests.ui","Thu Mar 05 10:27:28 UTC 2026","broken","Thu Mar 05 10:27:30 UTC 2026","","test_smoke","",""
"Test create eco news request with valid data","456","Create eco new by applying valid parameters to the form.","tests.api","Thu Mar 05 10:23:38 UTC 2026","passed","Thu Mar 05 10:23:38 UTC 2026","","test_create_eco_news_form","",""
"Test Friend Page search.","13745","Search friend requests by partial username","tests.ui.friend_request_page_tests","Thu Mar 05 10:25:36 UTC 2026","skipped","Thu Mar 05 10:25:50 UTC 2026","","test_friend_requests_search","",""
"Test like one news page like one news","3784","Test add event link in my events page","tests.ui.my_space_pages_tests.my_events_page_tests","Thu Mar 05 10:26:44 UTC 2026","broken","Thu Mar 05 10:26:48 UTC 2026","","test_add_event_link_in_my_events_page","",""
"","8336","Verify user search, friend request sending, persistence, and cancellation","tests.ui.find_friend_page_tests","Thu Mar 05 10:25:10 UTC 2026","passed","Thu Mar 05 10:25:19 UTC 2026","","test_findfriend_verify_user_search","",""
"Test correct navigation to Find Friend page.","127","Check that user is redirected to Find Friend page after clicking on the [Add friends] button","tests.ui.my_space_pages_tests.my_space_profile_tests","Thu Mar 05 10:26:58 UTC 2026","passed","Thu Mar 05 10:26:58 UTC 2026","","test_navigation_to_find_friend_page","",""
"This test verifies that a user can successfully navigate between tabs on Saved page. ","3738","Test Validation: Saved Abstract navigation.","tests.ui","Thu Mar 05 10:27:23 UTC 2026","passed","Thu Mar 05 10:27:27 UTC 2026","","test_saved_abstract_navigation","",""
"Test eco news request expecting error","343","Verify proper responses when use invalid query params","tests.api.news_api_tests","Thu Mar 05 10:23:34 UTC 2026","passed","Thu Mar 05 10:23:34 UTC 2026","","test_eco_news_get_client_request","",""
"Test create eco news request with valid data","633","Create eco new by applying valid parameters to the form.","tests.api","Thu Mar 05 10:23:37 UTC 2026","passed","Thu Mar 05 10:23:37 UTC 2026","","test_create_eco_news_form","",""
"A test that does nothing and always passes.","0","test_nothing","tests","Thu Mar 05 10:23:40 UTC 2026","passed","Thu Mar 05 10:23:40 UTC 2026","","test_stub","",""
"This test verifies that a user can successfully click on form habit buttons. ","4575","Test Validation: About Us Page Buttons Verification.","tests.ui.about_us_page_tests","Thu Mar 05 10:23:47 UTC 2026","passed","Thu Mar 05 10:23:52 UTC 2026","","test_about_us_page_buttons_verification","",""
"Test create eco news request with valid data","375","Create eco new by applying valid parameters to the form.","tests.api","Thu Mar 05 10:23:38 UTC 2026","passed","Thu Mar 05 10:23:39 UTC 2026","","test_create_eco_news_form","",""
"Test eco news request expecting error","768","Verify proper responses when use invalid query params","tests.api.news_api_tests","Thu Mar 05 10:23:33 UTC 2026","passed","Thu Mar 05 10:23:33 UTC 2026","","test_eco_news_get_client_request","",""
"TC-FR-03: Accept friend request and verify it appears in My Friends after refresh.","14174","TC-FR-03: Accept friend request","tests.ui.friend_request_page_tests","Thu Mar 05 10:25:21 UTC 2026","broken","Thu Mar 05 10:25:35 UTC 2026","","test_fr_accept_friend_request","",""
"Test for successful habit creation.","1079","Check that user is able to create a new habit card by filling in all required fields on the Create habit page","tests.ui.habit_form_tests","Thu Mar 05 10:26:07 UTC 2026","passed","Thu Mar 05 10:26:08 UTC 2026","","test_successful_habit_creation","",""
"Test like one news page like one news","4178","Test like one news on one news page","tests.ui.news_pages_tests","Thu Mar 05 10:27:08 UTC 2026","passed","Thu Mar 05 10:27:13 UTC 2026","","test_one_news_page_like_one_news","",""
