"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","Delete social network by id -- @1.2 ","","Tue Mar 24 11:48:23 UTC 2026","skipped","Tue Mar 24 11:48:23 UTC 2026","","","",""
"Test create eco news request with valid data","399","Create eco new by applying valid parameters to the form.","tests.api","Tue Mar 24 11:49:36 UTC 2026","passed","Tue Mar 24 11:49:36 UTC 2026","","test_create_eco_news_form","",""
"","1","Dislike eco news by id -- @1.5 ","","Tue Mar 24 11:48:23 UTC 2026","skipped","Tue Mar 24 11:48:23 UTC 2026","","","",""
"Test like one news page like one news","912","Test like one news on one news page","tests.ui.news_pages_tests","Tue Mar 24 11:56:07 UTC 2026","skipped","Tue Mar 24 11:56:08 UTC 2026","","test_one_news_page_like_one_news","",""
"","195","Verify 403 Forbidden for ROLE_USER with pref 'LIKES' and period 'MONTHLY'","tests.api.user_notification_preference_tests","Tue Mar 24 11:49:43 UTC 2026","passed","Tue Mar 24 11:49:43 UTC 2026","","test_forbidden_user_notif_pref","",""
"","1","API returns eco news list with valid filters -- @1.10 ","","Tue Mar 24 11:48:23 UTC 2026","skipped","Tue Mar 24 11:48:23 UTC 2026","","","",""
"","8426","Adjusting habit durations with the slider -- @1.1 ","","Tue Mar 24 11:52:00 UTC 2026","passed","Tue Mar 24 11:52:08 UTC 2026","","","",""
"Verify user can update privacy settings on Edit Profile page and changes are saved successfully.","13721","Update profile privacy settings","tests.ui.edit_profile_page_tests","Tue Mar 24 11:51:54 UTC 2026","broken","Tue Mar 24 11:52:07 UTC 2026","","test_update_privacy_settings","",""
"","1","Forbidden access","","Tue Mar 24 11:48:23 UTC 2026","skipped","Tue Mar 24 11:48:23 UTC 2026","","","",""
"","0","Validate eco news retrieval by ID with different languages -- @1.21 ","","Tue Mar 24 11:48:23 UTC 2026","skipped","Tue Mar 24 11:48:23 UTC 2026","","","",""
"","201","Verify 403 Forbidden for ROLE_USER with pref 'SYSTEM' and period 'IMMEDIATELY'","tests.api.user_notification_preference_tests","Tue Mar 24 11:49:39 UTC 2026","passed","Tue Mar 24 11:49:39 UTC 2026","","test_forbidden_user_notif_pref","",""
"Test various validation errors during password update","185","Password update validation: Password too short","tests.api.own-security-controller_tests","Tue Mar 24 11:49:25 UTC 2026","passed","Tue Mar 24 11:49:26 UTC 2026","","test_password_update","",""
"","1","Validate eco news retrieval by ID with different languages -- @1.19 ","","Tue Mar 24 11:48:23 UTC 2026","skipped","Tue Mar 24 11:48:23 UTC 2026","","","",""
"","0","Successfully remove eco news from favorites","","Tue Mar 24 11:48:23 UTC 2026","skipped","Tue Mar 24 11:48:23 UTC 2026","","","",""
"Test like one news page like one news","189","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 24 11:49:09 UTC 2026","passed","Tue Mar 24 11:49:10 UTC 2026","","test_get_eco_news_by_id","",""
"","0","Retrieve recommended eco news -- @1.2 ","","Tue Mar 24 11:48:23 UTC 2026","skipped","Tue Mar 24 11:48:23 UTC 2026","","","",""
"Test of addition to favorites of eco new","213","Add to favorites eco new by id.","tests.api.news_api_tests","Tue Mar 24 11:48:46 UTC 2026","failed","Tue Mar 24 11:48:46 UTC 2026","","test_add_to_favourites_eco_new_by_id","",""
"","7344","Verify Vision Card buttons after sign-in","","Tue Mar 24 11:48:39 UTC 2026","passed","Tue Mar 24 11:48:46 UTC 2026","","","",""
"This test verifies that a user, who is not signed in, sees the correct behavior after clicking on buttons in vision cards on the page.","12712","Test Validation: Click buttons in the vision card before sign in.","tests.ui.about_us_page_tests","Tue Mar 24 11:49:57 UTC 2026","broken","Tue Mar 24 11:50:10 UTC 2026","","test_about_us_page_nosingin_cards_buttons_check","",""
"","0","Successful authentication with valid credentials","","Tue Mar 24 11:48:23 UTC 2026","skipped","Tue Mar 24 11:48:23 UTC 2026","","","",""
"","0","User has no permission to delete social network","","Tue Mar 24 11:48:23 UTC 2026","skipped","Tue Mar 24 11:48:23 UTC 2026","","","",""
"","4319","Display logged-in user information in header","","Tue Mar 24 11:50:39 UTC 2026","passed","Tue Mar 24 11:50:43 UTC 2026","","","",""
"This test verifies that a user cannot successfully create eco news, because of invalid data. ","3621","Test Validation: Create Eco News with Invalid Data. Open Create Eco News page.","tests.ui.news_pages_tests","Tue Mar 24 11:55:50 UTC 2026","passed","Tue Mar 24 11:55:54 UTC 2026","","test_create_eco_news_with_invalid_data","",""
"","1","Validate eco news retrieval by ID with different languages -- @1.6 ","","Tue Mar 24 11:48:23 UTC 2026","skipped","Tue Mar 24 11:48:23 UTC 2026","","","",""
"","1","Forbidden access","","Tue Mar 24 11:48:23 UTC 2026","skipped","Tue Mar 24 11:48:23 UTC 2026","","","",""
"","1","Unsuccessful password update due to validation errors -- @1.1 ","","Tue Mar 24 11:48:23 UTC 2026","skipped","Tue Mar 24 11:48:23 UTC 2026","","","",""
