"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","Successfully retrieve recommended eco news","","Thu Mar 26 10:11:42 UTC 2026","skipped","Thu Mar 26 10:11:42 UTC 2026","","","",""
"","1","Delete eco news by id -- @1.1 ","","Thu Mar 26 10:11:42 UTC 2026","skipped","Thu Mar 26 10:11:42 UTC 2026","","","",""
"","0","Retrieve eco news summary -- @1.5 ","","Thu Mar 26 10:11:42 UTC 2026","skipped","Thu Mar 26 10:11:42 UTC 2026","","","",""
"","1","User has no permission to update eco news","","Thu Mar 26 10:11:42 UTC 2026","skipped","Thu Mar 26 10:11:42 UTC 2026","","","",""
"","0","Successfully check if user liked eco news","","Thu Mar 26 10:11:42 UTC 2026","skipped","Thu Mar 26 10:11:42 UTC 2026","","","",""
"Test for deletion of social_network by id verification","183","Check user access to the deletion of social media.","tests.api.social_networks","Thu Mar 26 10:12:51 UTC 2026","passed","Thu Mar 26 10:12:52 UTC 2026","","test_delete_social_network","",""
"","1","Redirect to the Edit Profile page","","Thu Mar 26 10:15:02 UTC 2026","skipped","Thu Mar 26 10:15:02 UTC 2026","","","",""
"Test like one news page like one news","201","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 26 10:12:26 UTC 2026","passed","Thu Mar 26 10:12:26 UTC 2026","","test_get_eco_news_by_id","",""
"Verify user can update privacy settings on Edit Profile page and changes are saved successfully.","13587","Update profile privacy settings","tests.ui.edit_profile_page_tests","Thu Mar 26 10:15:19 UTC 2026","broken","Thu Mar 26 10:15:33 UTC 2026","","test_update_privacy_settings","",""
"","4831","User navigates to profile page from dropdown","","Thu Mar 26 10:14:25 UTC 2026","passed","Thu Mar 26 10:14:30 UTC 2026","","","",""
"","0","Add eco news to favorites by id -- @1.4 ","","Thu Mar 26 10:11:42 UTC 2026","skipped","Thu Mar 26 10:11:42 UTC 2026","","","",""
"","6230","Successfully create a habit with mandatory fields","","Thu Mar 26 10:12:19 UTC 2026","passed","Thu Mar 26 10:12:26 UTC 2026","","","",""
