"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1913","Update user without valid access token -- @1.1 ","","Fri Mar 27 12:18:58 UTC 2026","passed","Fri Mar 27 12:19:00 UTC 2026","","","",""
"Negative security tests: verify regular user receives 403 on restricted email endpoints.","404","Security: Verify regular user gets 403 when trying to send user violation email","tests.api.email_api_tests","Fri Mar 27 12:14:33 UTC 2026","passed","Fri Mar 27 12:14:34 UTC 2026","","test_email","",""
"","233","Verify 403 Forbidden for ROLE_USER with pref 'SYSTEM' and period 'DAILY'","tests.api.user_notification_preference_tests","Fri Mar 27 12:16:33 UTC 2026","passed","Fri Mar 27 12:16:33 UTC 2026","","test_forbidden_user_notif_pref","",""
"","1","Successfully delete social network","","Fri Mar 27 12:19:59 UTC 2026","skipped","Fri Mar 27 12:19:59 UTC 2026","","","",""
"Test get user dto by principal from access token","240","Verify response with access token","tests.api.greencity_user_api.user_controller","Fri Mar 27 12:15:01 UTC 2026","failed","Fri Mar 27 12:15:02 UTC 2026","","test_update_user","",""
"","4518","Redirect to the Find Friends page","","Fri Mar 27 12:22:45 UTC 2026","skipped","Fri Mar 27 12:22:49 UTC 2026","","","",""
"","3132","Filter users without access token -- @1.2 ","","Fri Mar 27 12:17:49 UTC 2026","passed","Fri Mar 27 12:17:52 UTC 2026","","","",""
"","1756","Validate eco news retrieval by ID with different languages -- @1.3 ","","Fri Mar 27 12:16:07 UTC 2026","passed","Fri Mar 27 12:16:08 UTC 2026","","","",""
"","1570","Delete eco news by id with invalid or restricted access -- @1.4 ","","Fri Mar 27 12:14:57 UTC 2026","broken","Fri Mar 27 12:14:59 UTC 2026","","","",""
"Negative security tests: verify regular user receives 403 on restricted email endpoints.","244","Security: Verify regular user gets 403 when trying to send report email","tests.api.email_api_tests","Fri Mar 27 12:14:34 UTC 2026","passed","Fri Mar 27 12:14:35 UTC 2026","","test_email","",""
"Test for validation of correctness of DELETE request.","260","Delete eco new by id.","tests.api.news_api_tests","Fri Mar 27 12:15:32 UTC 2026","passed","Fri Mar 27 12:15:32 UTC 2026","","test_delete_eco_new_by_id","",""
"Test like one news page like one news","252","Test eco news get by id request's response returns correct data format","tests.api.news_api_tests","Fri Mar 27 12:15:55 UTC 2026","passed","Fri Mar 27 12:15:55 UTC 2026","","test_get_eco_news_by_id","",""
"","2747","Update user with valid and invalid data -- @1.6 ","","Fri Mar 27 12:18:43 UTC 2026","failed","Fri Mar 27 12:18:46 UTC 2026","","","",""
"Test eco news request expecting error","229","Verify proper responses when use invalid query params","tests.api.news_api_tests","Fri Mar 27 12:15:43 UTC 2026","passed","Fri Mar 27 12:15:43 UTC 2026","","test_find_eco_news_by_page","",""
"","2016","Update user with valid and invalid data -- @1.2 ","","Fri Mar 27 12:18:36 UTC 2026","failed","Fri Mar 27 12:18:38 UTC 2026","","","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","242","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 27 12:15:46 UTC 2026","passed","Fri Mar 27 12:15:46 UTC 2026","","test_find_eco_news_by_page","",""
"","2024","API returns eco news list with valid filters -- @1.3 ","","Fri Mar 27 12:15:41 UTC 2026","passed","Fri Mar 27 12:15:43 UTC 2026","","","",""
"","2070","Get recommended eco news by id -- @1.5 ","","Fri Mar 27 12:16:59 UTC 2026","broken","Fri Mar 27 12:17:01 UTC 2026","","","",""
"","236","Verify 403 Forbidden for ROLE_USER with pref 'COMMENTS' and period 'MONTHLY'","tests.api.user_notification_preference_tests","Fri Mar 27 12:16:36 UTC 2026","passed","Fri Mar 27 12:16:36 UTC 2026","","test_forbidden_user_notif_pref","",""
"Test like one news page like one news","340","Test add event link in my events page","tests.ui.my_space_pages_tests.my_events_page_tests","Fri Mar 27 12:23:00 UTC 2026","broken","Fri Mar 27 12:23:01 UTC 2026","","test_add_event_link_in_my_events_page","",""
"Test like one news page like one news","234","Test eco news get by id request's response returns correct data format","tests.api.news_api_tests","Fri Mar 27 12:15:51 UTC 2026","passed","Fri Mar 27 12:15:51 UTC 2026","","test_get_eco_news_by_id","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","236","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 27 12:15:47 UTC 2026","passed","Fri Mar 27 12:15:47 UTC 2026","","test_find_eco_news_by_page","",""
"Test of deletion from favorites of eco new","277","Deletion from favorites eco new by id.","tests.api.news_api_tests","Fri Mar 27 12:15:34 UTC 2026","passed","Fri Mar 27 12:15:34 UTC 2026","","test_delete_from_favourites_eco_new_by_id","",""
"Test get user dto by principal from access token","232","Verify invalid response","tests.api.greencity_user_api.user_controller","Fri Mar 27 12:14:55 UTC 2026","failed","Fri Mar 27 12:14:55 UTC 2026","","test_filter_all_user_by_search_criteria","",""
"","1739","Like or unlike eco news by id -- @1.1 ","","Fri Mar 27 12:17:11 UTC 2026","broken","Fri Mar 27 12:17:13 UTC 2026","","","",""
"Test like one news page like one news","247","Test eco news get by id request's response returns correct data format","tests.api.news_api_tests","Fri Mar 27 12:15:52 UTC 2026","passed","Fri Mar 27 12:15:53 UTC 2026","","test_get_eco_news_by_id","",""
"","4331","User opens the Create Event page from My Events tab","","Fri Mar 27 12:22:54 UTC 2026","broken","Fri Mar 27 12:22:58 UTC 2026","","","",""
"Test for deletion of social_network by id verification","251","Check user access to the deletion of social media.","tests.api.social_networks","Fri Mar 27 12:16:21 UTC 2026","failed","Fri Mar 27 12:16:21 UTC 2026","","test_delete_social_network","",""
"","2677","Validate eco news retrieval by ID with different languages -- @1.6 ","","Fri Mar 27 12:16:13 UTC 2026","passed","Fri Mar 27 12:16:15 UTC 2026","","","",""
