"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Search filters mutual friends list","","Thu Mar 26 12:16:07 UTC 2026","skipped","Thu Mar 26 12:16:07 UTC 2026","","","",""
"Test summary get of eco new","116","Get recommended eco new by id.","tests.api.news_api_tests","Thu Mar 26 12:12:16 UTC 2026","passed","Thu Mar 26 12:12:16 UTC 2026","","test_get_recommended_eco_news","",""
"Test like one news page like one news","48","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 26 12:12:16 UTC 2026","passed","Thu Mar 26 12:12:16 UTC 2026","","test_get_eco_news_by_id","",""
"","46","Verify 403 Forbidden for ROLE_USER with pref 'PLACES' and period 'MONTHLY'","tests.api.user_notification_preference_tests","Thu Mar 26 12:12:33 UTC 2026","passed","Thu Mar 26 12:12:33 UTC 2026","","test_forbidden_user_notif_pref","",""
"","5547","User switches website language -- @1.1 ","","Thu Mar 26 12:14:49 UTC 2026","passed","Thu Mar 26 12:14:54 UTC 2026","","","",""
"Test various validation errors during password update","48","Password update validation: Password too short","tests.api.own-security-controller_tests","Thu Mar 26 12:12:22 UTC 2026","passed","Thu Mar 26 12:12:22 UTC 2026","","test_password_update","",""
"Test like one news page like one news","61","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 26 12:12:15 UTC 2026","passed","Thu Mar 26 12:12:15 UTC 2026","","test_get_eco_news_by_id","",""
"Testing of social networks image get request using invalid url","49","test_social_networks_get_image_invalid[https://picsum.photos/500-500-error-Internal Server Error]","tests.api.social_networks","Thu Mar 26 12:12:29 UTC 2026","failed","Thu Mar 26 12:12:29 UTC 2026","","test_social_network_image","",""
"Test for validation of like or remove of like for eco new by id","78","Like or unlike new by id.","tests.api.news_api_tests","Thu Mar 26 12:12:18 UTC 2026","passed","Thu Mar 26 12:12:18 UTC 2026","","test_like_remove_like_eco_new_by_id","",""
"Test correct navigation to Find Friend page.","171","Check that user is redirected to Friends page","tests.ui.my_space_pages_tests.my_space_profile_tests","Thu Mar 26 12:20:25 UTC 2026","passed","Thu Mar 26 12:20:25 UTC 2026","","test_navigation_to_my_friends_page","",""
"Negative security tests: verify regular user receives 403 on restricted email endpoints.","54","Security: Verify regular user gets 403 when trying to send interesting Eco News email","tests.api.email_api_tests","Thu Mar 26 12:11:54 UTC 2026","passed","Thu Mar 26 12:11:54 UTC 2026","","test_email","",""
"Test eco news summary retrieval by id (GET /eco-news/{id}/summary)","67","Get summary eco new by id.","tests.api.news_api_tests","Thu Mar 26 12:12:11 UTC 2026","passed","Thu Mar 26 12:12:11 UTC 2026","","test_eco_new_summary","",""
"Negative security tests: verify regular user receives 403 on restricted email endpoints.","218","Security: Verify regular user gets 403 when trying to send user violation email","tests.api.email_api_tests","Thu Mar 26 12:11:52 UTC 2026","passed","Thu Mar 26 12:11:52 UTC 2026","","test_email","",""
"","49","Verify 403 Forbidden for ROLE_USER with pref 'INVITES' and period 'MONTHLY'","tests.api.user_notification_preference_tests","Thu Mar 26 12:12:33 UTC 2026","passed","Thu Mar 26 12:12:33 UTC 2026","","test_forbidden_user_notif_pref","",""
"Test of dislike of eco new","88","Dislike eco new by id.","tests.api.news_api_tests","Thu Mar 26 12:12:10 UTC 2026","passed","Thu Mar 26 12:12:10 UTC 2026","","test_dislike_eco_new","",""
"Test of addition to favorites of eco new","80","Add to favorites eco new by id.","tests.api.news_api_tests","Thu Mar 26 12:12:06 UTC 2026","failed","Thu Mar 26 12:12:06 UTC 2026","","test_add_to_favourites_eco_new_by_id","",""
"Test create eco news request with valid data","254","Create eco new by applying valid parameters to the form.","tests.api","Thu Mar 26 12:12:30 UTC 2026","passed","Thu Mar 26 12:12:30 UTC 2026","","test_create_eco_news_form","",""
"","1","Validate eco news retrieval by ID with different languages -- @1.9 ","","Thu Mar 26 12:12:23 UTC 2026","skipped","Thu Mar 26 12:12:23 UTC 2026","","","",""
"","1","API returns empty mutual friends list","","Thu Mar 26 12:13:28 UTC 2026","skipped","Thu Mar 26 12:13:28 UTC 2026","","","",""
"Test of addition to favorites of eco new","77","Add to favorites eco new by id.","tests.api.news_api_tests","Thu Mar 26 12:12:05 UTC 2026","failed","Thu Mar 26 12:12:05 UTC 2026","","test_add_to_favourites_eco_new_by_id","",""
"","48","Verify 403 Forbidden for ROLE_USER with pref 'LIKES' and period 'DAILY'","tests.api.user_notification_preference_tests","Thu Mar 26 12:12:32 UTC 2026","passed","Thu Mar 26 12:12:32 UTC 2026","","test_forbidden_user_notif_pref","",""
"","1704","Get eco news summary by id -- @1.2 ","","Thu Mar 26 12:12:34 UTC 2026","broken","Thu Mar 26 12:12:36 UTC 2026","","","",""
"Test like one news page like one news","50","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 26 12:12:14 UTC 2026","passed","Thu Mar 26 12:12:14 UTC 2026","","test_get_eco_news_by_id","",""
"","48","Verify 403 Forbidden for ROLE_USER with pref 'COMMENTS' and period 'MONTHLY'","tests.api.user_notification_preference_tests","Thu Mar 26 12:12:33 UTC 2026","passed","Thu Mar 26 12:12:33 UTC 2026","","test_forbidden_user_notif_pref","",""
"Test habit assignment with incorrect id","71","Test habit assignment with login and incorrect id","tests.api.habit_api_tests","Thu Mar 26 12:12:02 UTC 2026","passed","Thu Mar 26 12:12:02 UTC 2026","","test_habit_assignment","",""
"Test for validation of correctness of DELETE request.","75","Delete eco new by id.","tests.api.news_api_tests","Thu Mar 26 12:12:07 UTC 2026","passed","Thu Mar 26 12:12:07 UTC 2026","","test_delete_eco_new_by_id","",""
"","47","Verify 403 Forbidden for ROLE_USER with pref 'INVITES' and period 'IMMEDIATELY'","tests.api.user_notification_preference_tests","Thu Mar 26 12:12:32 UTC 2026","passed","Thu Mar 26 12:12:32 UTC 2026","","test_forbidden_user_notif_pref","",""
"","1","Authorized user can successfully leave and delete a comment","","Thu Mar 26 12:12:59 UTC 2026","skipped","Thu Mar 26 12:12:59 UTC 2026","","","",""
"","1","API returns eco news list with valid filters -- @1.6 ","","Thu Mar 26 12:12:23 UTC 2026","skipped","Thu Mar 26 12:12:23 UTC 2026","","","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","200","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 26 12:12:12 UTC 2026","passed","Thu Mar 26 12:12:12 UTC 2026","","test_find_eco_news_by_page","",""
"","1970","Get habit assignments for current user with incorrect language code","","Thu Mar 26 12:13:04 UTC 2026","passed","Thu Mar 26 12:13:06 UTC 2026","","","",""
"","1","API returns eco news list with valid filters -- @1.1 ","","Thu Mar 26 12:12:23 UTC 2026","skipped","Thu Mar 26 12:12:23 UTC 2026","","","",""
"","2276","Delete eco news from favorites by id -- @1.3 ","","Thu Mar 26 12:12:09 UTC 2026","broken","Thu Mar 26 12:12:11 UTC 2026","","","",""
"Test like one news page like one news","54","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 26 12:12:15 UTC 2026","passed","Thu Mar 26 12:12:15 UTC 2026","","test_get_eco_news_by_id","",""
"","1","Verify cancel button discards changes","","Thu Mar 26 12:17:20 UTC 2026","skipped","Thu Mar 26 12:17:20 UTC 2026","","","",""
"Check a user is redirected to another Friend page after clicking a friend card","210","Check that a user is redirected to another Friend page after clicking on a friend card on the 'All friends' tab on the Friend page","tests.ui.all_friends_page_tests","Thu Mar 26 12:13:35 UTC 2026","failed","Thu Mar 26 12:13:35 UTC 2026","","test_user_page_navigation_after_clicking_on_card","",""
"","1","API returns eco news list with valid filters -- @1.5 ","","Thu Mar 26 12:12:23 UTC 2026","skipped","Thu Mar 26 12:12:23 UTC 2026","","","",""
"","15293","Display empty state text when a friend has no cards","","Thu Mar 26 12:13:34 UTC 2026","passed","Thu Mar 26 12:13:50 UTC 2026","","","",""
"Test of dislike of eco new","61","Get summary eco new by id.","tests.api.news_api_tests","Thu Mar 26 12:12:21 UTC 2026","passed","Thu Mar 26 12:12:21 UTC 2026","","test_user_like_oneco_new","",""
"","0","Unexpected status code","","Thu Mar 26 12:13:28 UTC 2026","skipped","Thu Mar 26 12:13:28 UTC 2026","","","",""
"","1","Validate eco news retrieval by ID with different languages -- @1.16 ","","Thu Mar 26 12:12:23 UTC 2026","skipped","Thu Mar 26 12:12:23 UTC 2026","","","",""
"","6846","Adjusting habit durations with the slider -- @1.2 ","","Thu Mar 26 12:17:06 UTC 2026","passed","Thu Mar 26 12:17:13 UTC 2026","","","",""
"Test like one news page like one news","49","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 26 12:12:15 UTC 2026","passed","Thu Mar 26 12:12:15 UTC 2026","","test_get_eco_news_by_id","",""
"Negative security tests: verify regular user receives 403 on restricted email endpoints.","159","Security: Verify regular user gets 403 when trying to send Telegram feedback email","tests.api.email_api_tests","Thu Mar 26 12:11:51 UTC 2026","passed","Thu Mar 26 12:11:51 UTC 2026","","test_email","",""
"","1","Mutual friends count consistency","","Thu Mar 26 12:13:28 UTC 2026","skipped","Thu Mar 26 12:13:28 UTC 2026","","","",""
"","5832","Validation of mandatory ""Title"" field","","Thu Mar 26 12:14:27 UTC 2026","passed","Thu Mar 26 12:14:33 UTC 2026","","","",""
"Test of deletion from favorites of eco new","73","Deletion from favorites eco new by id.","tests.api.news_api_tests","Thu Mar 26 12:12:09 UTC 2026","failed","Thu Mar 26 12:12:09 UTC 2026","","test_delete_from_favourites_eco_new_by_id","",""
"","1","API returns an error when invalid query parameters are used -- @1.4 ","","Thu Mar 26 12:12:23 UTC 2026","skipped","Thu Mar 26 12:12:23 UTC 2026","","","",""
"","1","Successfully create eco news with valid data","","Thu Mar 26 12:14:38 UTC 2026","skipped","Thu Mar 26 12:14:38 UTC 2026","","","",""
"","1584","Get habit assignments for current user with supported language codes -- @1.2 ","","Thu Mar 26 12:13:02 UTC 2026","failed","Thu Mar 26 12:13:04 UTC 2026","","","",""
"","0","Delete social network by id -- @1.4 ","","Thu Mar 26 12:13:28 UTC 2026","skipped","Thu Mar 26 12:13:28 UTC 2026","","","",""
