"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","86","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 18 17:19:08 UTC 2026","passed","Wed Mar 18 17:19:08 UTC 2026","","test_find_eco_news_by_page","",""
"Test like one news page like one news","115","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 18 17:19:11 UTC 2026","passed","Wed Mar 18 17:19:11 UTC 2026","","test_get_eco_news_by_id","",""
"Test of dislike of eco new","95","Get summary eco new by id.","tests.api.news_api_tests","Wed Mar 18 17:19:13 UTC 2026","passed","Wed Mar 18 17:19:14 UTC 2026","","test_user_like_oneco_new","",""
"Test like one news page like one news","88","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 18 17:19:11 UTC 2026","passed","Wed Mar 18 17:19:11 UTC 2026","","test_get_eco_news_by_id","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","165","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 18 17:19:07 UTC 2026","passed","Wed Mar 18 17:19:07 UTC 2026","","test_find_eco_news_by_page","",""
"Verify slider respects minimum and maximum boundaries when moved.","4783","test_slider_respects_boundaries[chrome]","tests.ui.my_habit_tests","Wed Mar 18 17:24:10 UTC 2026","passed","Wed Mar 18 17:24:14 UTC 2026","","test_slider_boundaries","",""
"Test eco news request expecting error","81","Verify proper responses when use invalid query params","tests.api.news_api_tests","Wed Mar 18 17:19:06 UTC 2026","passed","Wed Mar 18 17:19:06 UTC 2026","","test_find_eco_news_by_page","",""
"Test of addition to favorites of eco new","129","Add to favorites eco new by id.","tests.api.news_api_tests","Wed Mar 18 17:19:05 UTC 2026","failed","Wed Mar 18 17:19:06 UTC 2026","","test_add_to_favourites_eco_new_by_id","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","194","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 18 17:19:06 UTC 2026","passed","Wed Mar 18 17:19:07 UTC 2026","","test_find_eco_news_by_page","",""
"Test of addition to favorites of eco new","103","Add to favorites eco new by id.","tests.api.news_api_tests","Wed Mar 18 17:19:05 UTC 2026","passed","Wed Mar 18 17:19:05 UTC 2026","","test_add_to_favourites_eco_new_by_id","",""
