"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test for validation of correctness of DELETE request.","186","Delete eco new by id.","tests.api.news_api_tests","Wed Apr 01 11:43:55 UTC 2026","passed","Wed Apr 01 11:43:55 UTC 2026","","test_delete_eco_new_by_id","",""
"Test switching to Places tab on Saved page.","2056","Verify user can switch to Places tab on Saved page","tests.ui.places_saved_page_tests","Wed Apr 01 11:52:43 UTC 2026","passed","Wed Apr 01 11:52:45 UTC 2026","","test_switch_to_places_tab_on_saved_page","",""
"Test that 'Habit title' field is required.","375","Check that user is not able to submit a form on the Create Habit page after leaving the 'Title' field empty","tests.ui.habit_form_tests","Wed Apr 01 11:49:55 UTC 2026","passed","Wed Apr 01 11:49:55 UTC 2026","","test_required_title","",""
"Test get user dto by principal from access token","181","Verify response with access token","tests.api.greencity_user_api.user_controller","Wed Apr 01 11:43:29 UTC 2026","failed","Wed Apr 01 11:43:29 UTC 2026","","test_update_user","",""
"","4069","User navigates to Home page via GreenCity logo","","Wed Apr 01 11:52:42 UTC 2026","passed","Wed Apr 01 11:52:47 UTC 2026","","","",""
"","2896","API returns an error when invalid query parameters are used -- @1.2 ","","Wed Apr 01 11:44:22 UTC 2026","passed","Wed Apr 01 11:44:25 UTC 2026","","","",""
"","4747","User navigates to Places / Map page","","Wed Apr 01 11:52:33 UTC 2026","passed","Wed Apr 01 11:52:38 UTC 2026","","","",""
"","1","User has no permission","","Wed Apr 01 11:47:04 UTC 2026","skipped","Wed Apr 01 11:47:04 UTC 2026","","","",""
"TC-FR-03: Accept friend request and verify it appears in My Friends after refresh.","14083","TC-FR-03: Accept friend request","tests.ui.friend_request_page_tests","Wed Apr 01 11:48:58 UTC 2026","broken","Wed Apr 01 11:49:12 UTC 2026","","test_fr_accept_friend_request","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","290","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Apr 01 11:44:09 UTC 2026","passed","Wed Apr 01 11:44:09 UTC 2026","","test_find_eco_news_by_page","",""
"","183","Verify 403 Forbidden for ROLE_USER with pref 'PLACES' and period 'IMMEDIATELY'","tests.api.user_notification_preference_tests","Wed Apr 01 11:44:45 UTC 2026","passed","Wed Apr 01 11:44:45 UTC 2026","","test_forbidden_user_notif_pref","",""
"","2417","Update user with valid and invalid data -- @1.4 ","","Wed Apr 01 11:48:29 UTC 2026","failed","Wed Apr 01 11:48:31 UTC 2026","","","",""
"Test habit deletion by habit assigned id","528","Test habit deletion with correct habit assigned id","tests.api.habit_api_tests","Wed Apr 01 11:43:47 UTC 2026","passed","Wed Apr 01 11:43:47 UTC 2026","","test_habit_deletion","",""
"Change language test for main page.","2114","Verify language switching (UA <-> EN) in Header","tests.ui","Wed Apr 01 11:52:47 UTC 2026","passed","Wed Apr 01 11:52:49 UTC 2026","","test_change_language","",""
"Test get user dto by principal from access token","179","Verify invalid response","tests.api.greencity_user_api.user_controller","Wed Apr 01 11:43:24 UTC 2026","failed","Wed Apr 01 11:43:24 UTC 2026","","test_filter_all_user_by_search_criteria","",""
"Test for validation of like or remove of like for eco new by id","205","Like or unlike new by id.","tests.api.news_api_tests","Wed Apr 01 11:44:22 UTC 2026","passed","Wed Apr 01 11:44:22 UTC 2026","","test_like_remove_like_eco_new_by_id","",""
"","15420","Display empty state text when a friend has no cards","","Wed Apr 01 11:50:32 UTC 2026","passed","Wed Apr 01 11:50:47 UTC 2026","","","",""
"","3263","API returns an error when invalid query parameters are used -- @1.4 ","","Wed Apr 01 11:44:28 UTC 2026","passed","Wed Apr 01 11:44:31 UTC 2026","","","",""
