"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3630","User opens account dropdown menu","","Fri Mar 27 12:39:42 UTC 2026","passed","Fri Mar 27 12:39:45 UTC 2026","","","",""
"","1","Delete social network by id -- @1.2 ","","Fri Mar 27 12:37:06 UTC 2026","skipped","Fri Mar 27 12:37:06 UTC 2026","","","",""
"Test like one news page like one news","189","Test eco news get by id request's response returns correct data format","tests.api.news_api_tests","Fri Mar 27 12:32:41 UTC 2026","passed","Fri Mar 27 12:32:41 UTC 2026","","test_get_eco_news_by_id","",""
"","2007","Validate eco news retrieval by ID with different languages -- @1.5 ","","Fri Mar 27 12:33:18 UTC 2026","passed","Fri Mar 27 12:33:20 UTC 2026","","","",""
"","634","Delete eco news by id with invalid or restricted access -- @1.1 ","","Fri Mar 27 12:31:55 UTC 2026","failed","Fri Mar 27 12:31:55 UTC 2026","","","",""
"Test summary get of eco new","248","Get recommended eco new by id.","tests.api.news_api_tests","Fri Mar 27 12:32:44 UTC 2026","passed","Fri Mar 27 12:32:44 UTC 2026","","test_get_recommended_eco_news","",""
"Test for deletion of social_network by id verification","202","Check user access to the deletion of social media.","tests.api.social_networks","Fri Mar 27 12:33:03 UTC 2026","failed","Fri Mar 27 12:33:03 UTC 2026","","test_delete_social_network","",""
"","10395","Slider stops at the boundaries (Min and Max)","","Fri Mar 27 12:40:50 UTC 2026","passed","Fri Mar 27 12:41:00 UTC 2026","","","",""
"","0","User has no permission to delete social network","","Fri Mar 27 12:37:06 UTC 2026","skipped","Fri Mar 27 12:37:06 UTC 2026","","","",""
"","0","Verify Create Eco News page header","","Fri Mar 27 12:38:32 UTC 2026","skipped","Fri Mar 27 12:38:32 UTC 2026","","","",""
"Test summary get of eco new","229","Get recommended eco new by id.","tests.api.news_api_tests","Fri Mar 27 12:32:45 UTC 2026","passed","Fri Mar 27 12:32:45 UTC 2026","","test_get_recommended_eco_news","",""
"Test Friend Page search.","13927","TC-FR-01: Search friend requests by partial username","tests.ui.friend_request_page_tests","Fri Mar 27 12:37:18 UTC 2026","broken","Fri Mar 27 12:37:32 UTC 2026","","test_friend_requests_search","",""
"Test eco news request expecting error","192","Verify proper responses when use invalid query params","tests.api.news_api_tests","Fri Mar 27 12:32:32 UTC 2026","passed","Fri Mar 27 12:32:32 UTC 2026","","test_find_eco_news_by_page","",""
"Test like one news page like one news","193","Test eco news get by id request's response returns correct data format","tests.api.news_api_tests","Fri Mar 27 12:32:38 UTC 2026","passed","Fri Mar 27 12:32:39 UTC 2026","","test_get_eco_news_by_id","",""
"","2544","Validate eco news retrieval by ID with different languages -- @1.20 ","","Fri Mar 27 12:33:53 UTC 2026","passed","Fri Mar 27 12:33:56 UTC 2026","","","",""
"","4188","User navigates to Eco News page","","Fri Mar 27 12:39:17 UTC 2026","failed","Fri Mar 27 12:39:21 UTC 2026","","","",""
"Test summary get of eco new","244","Get recommended eco new by id.","tests.api.news_api_tests","Fri Mar 27 12:32:46 UTC 2026","passed","Fri Mar 27 12:32:46 UTC 2026","","test_get_recommended_eco_news","",""
"","2152","Filter users with valid parameters -- @1.4 ","","Fri Mar 27 12:34:51 UTC 2026","passed","Fri Mar 27 12:34:54 UTC 2026","","","",""
"Check if a user card has username, user city, and [Add friend] button","60","Check that friend card has username, city, and [Add friend] button on the 'All friends' tab on the Friend page for a user with friends","tests.ui.all_friends_page_tests","Fri Mar 27 12:33:56 UTC 2026","passed","Fri Mar 27 12:33:56 UTC 2026","","test_user_card_ui_elements_presence","",""
"Test correct navigation to Find Friend page.","25","Check that user is redirected to Friends page","tests.ui.my_space_pages_tests.my_space_profile_tests","Fri Mar 27 12:39:23 UTC 2026","skipped","Fri Mar 27 12:39:24 UTC 2026","","test_navigation_to_find_friends_page","",""
"","2461","Validate eco news retrieval by ID with different languages -- @1.18 ","","Fri Mar 27 12:33:48 UTC 2026","passed","Fri Mar 27 12:33:51 UTC 2026","","","",""
