"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test for deletion of social_network by id verification","45","Check user access to the deletion of social media.","tests.api.social_networks","Thu Apr 02 10:32:06 UTC 2026","failed","Thu Apr 02 10:32:06 UTC 2026","","test_delete_social_network","",""
"","43","Verify 403 Forbidden for ROLE_USER with pref 'PLACES' and period 'NEVER'","tests.api.user_notification_preference_tests","Thu Apr 02 10:32:12 UTC 2026","passed","Thu Apr 02 10:32:12 UTC 2026","","test_forbidden_user_notif_pref","",""
"Test eco news summary retrieval by id (GET /eco-news/{id}/summary)","82","Get summary eco new by id.","tests.api.news_api_tests","Thu Apr 02 10:32:02 UTC 2026","passed","Thu Apr 02 10:32:02 UTC 2026","","test_eco_new_summary","",""
"Test for forbidden update of social network image","63","Check updating social network image without permission","tests.api.management-social-network-images-controller_tests","Thu Apr 02 10:32:05 UTC 2026","passed","Thu Apr 02 10:32:05 UTC 2026","","test_update_social_network_image_forbidden","",""
"This test verifies that a user can successfully create eco new. ","5027","Test Validation: Create Eco News with Valid Data.","tests.ui.news_pages_tests","Thu Apr 02 10:34:48 UTC 2026","broken","Thu Apr 02 10:34:53 UTC 2026","","test_create_eco_news_with_valid_data","",""
"","5424","User navigates to Events page","","Thu Apr 02 10:42:10 UTC 2026","passed","Thu Apr 02 10:42:15 UTC 2026","","","",""
"","2574","Update user with valid and invalid data -- @1.2 ","","Thu Apr 02 10:35:49 UTC 2026","failed","Thu Apr 02 10:35:52 UTC 2026","","","",""
"","135","Get random fact of the day by tags and validate schema","tests.api.fact_of_the_day_tests","Thu Apr 02 10:32:01 UTC 2026","passed","Thu Apr 02 10:32:01 UTC 2026","","test_get_fact_by_tags","",""
"","5332","Navigate through Events, Places, and Eco-news tabs","","Thu Apr 02 10:44:38 UTC 2026","passed","Thu Apr 02 10:44:43 UTC 2026","","","",""
"","1832","API returns an error when invalid query parameters are used -- @1.1 ","","Thu Apr 02 10:32:42 UTC 2026","passed","Thu Apr 02 10:32:44 UTC 2026","","","",""
"Test like one news page like one news","41","Test eco news get by id request's response returns correct data format","tests.api.news_api_tests","Thu Apr 02 10:32:04 UTC 2026","passed","Thu Apr 02 10:32:04 UTC 2026","","test_get_eco_news_by_id","",""
"","2201","Update user with valid and invalid data -- @1.8 ","","Thu Apr 02 10:36:03 UTC 2026","failed","Thu Apr 02 10:36:05 UTC 2026","","","",""
"","1918","Try to delete social network without permission -- @1.2 ","","Thu Apr 02 10:37:42 UTC 2026","failed","Thu Apr 02 10:37:44 UTC 2026","","","",""
"Test eco news request expecting error","38","Verify proper responses when use invalid query params","tests.api.news_api_tests","Thu Apr 02 10:32:02 UTC 2026","passed","Thu Apr 02 10:32:02 UTC 2026","","test_find_eco_news_by_page","",""
"","2280","Delete eco news from favorites by id -- @1.2 ","","Thu Apr 02 10:32:21 UTC 2026","failed","Thu Apr 02 10:32:24 UTC 2026","","","",""
"","2279","Filter users with valid parameters -- @1.3 ","","Thu Apr 02 10:34:57 UTC 2026","passed","Thu Apr 02 10:34:59 UTC 2026","","","",""
"","1925","Validate eco news retrieval by ID with different languages -- @1.20 ","","Thu Apr 02 10:33:54 UTC 2026","passed","Thu Apr 02 10:33:56 UTC 2026","","","",""
"Test get user dto by principal from access token","58","Verify response with access token","tests.api.greencity_user_api.user_controller","Thu Apr 02 10:31:55 UTC 2026","passed","Thu Apr 02 10:31:55 UTC 2026","","test_filter_all_user_by_search_criteria","",""
"Check user menu functionality.","1464","User menu check","tests.ui.user_menu_test","Thu Apr 02 10:35:28 UTC 2026","passed","Thu Apr 02 10:35:30 UTC 2026","","test_user_menu","",""
"","1","User updates habit duration -- @1.2 ","","Thu Apr 02 10:44:43 UTC 2026","skipped","Thu Apr 02 10:44:43 UTC 2026","","","",""
"","0","Check if user liked eco news by id -- @1.1 ","","Thu Apr 02 10:34:44 UTC 2026","skipped","Thu Apr 02 10:34:44 UTC 2026","","","",""
"Test that unauthenticated users cannot access the change password endpoint","37","Unsuccessful password update attempt without authentication (401)","tests.api.own-security-controller_tests","Thu Apr 02 10:32:08 UTC 2026","passed","Thu Apr 02 10:32:08 UTC 2026","","test_password_update","",""
"","2294","Filter users with valid parameters -- @1.1 ","","Thu Apr 02 10:34:52 UTC 2026","passed","Thu Apr 02 10:34:55 UTC 2026","","","",""
"","1944","API returns eco news list with valid filters -- @1.1 ","","Thu Apr 02 10:32:54 UTC 2026","passed","Thu Apr 02 10:32:56 UTC 2026","","","",""
"","0","Page refresh resets unsaved changes","","Thu Apr 02 10:44:43 UTC 2026","skipped","Thu Apr 02 10:44:43 UTC 2026","","","",""
"Test habit assignment with correct id","526","Test habit assignment with login and correct id","tests.api.habit_api_tests","Thu Apr 02 10:31:59 UTC 2026","passed","Thu Apr 02 10:31:59 UTC 2026","","test_habit_assignment","",""
"","1","Check if user liked eco news by id -- @1.2 ","","Thu Apr 02 10:34:44 UTC 2026","skipped","Thu Apr 02 10:34:44 UTC 2026","","","",""
"","54","Verify 403 Forbidden for ROLE_USER with pref 'SYSTEM' and period 'MONTHLY'","tests.api.user_notification_preference_tests","Thu Apr 02 10:32:08 UTC 2026","passed","Thu Apr 02 10:32:08 UTC 2026","","test_forbidden_user_notif_pref","",""
"Change language test for main page.","2762","Verify language switching (UA <-> EN) in Header","tests.ui","Thu Apr 02 10:35:13 UTC 2026","passed","Thu Apr 02 10:35:16 UTC 2026","","test_change_language","",""
"","43","Verify 403 Forbidden for ROLE_USER with pref 'SYSTEM' and period 'IMMEDIATELY'","tests.api.user_notification_preference_tests","Thu Apr 02 10:32:11 UTC 2026","passed","Thu Apr 02 10:32:11 UTC 2026","","test_forbidden_user_notif_pref","",""
"","2066","Filter users without access token -- @1.5 ","","Thu Apr 02 10:35:11 UTC 2026","passed","Thu Apr 02 10:35:13 UTC 2026","","","",""
"Function to test header navigation.","7338","Header navigation test.","tests.ui.header_navigation_tests","Thu Apr 02 10:33:44 UTC 2026","passed","Thu Apr 02 10:33:51 UTC 2026","","test_header_navigation","",""
"","54","Verify 403 Forbidden for ROLE_USER with pref 'PLACES' and period 'MONTHLY'","tests.api.user_notification_preference_tests","Thu Apr 02 10:32:08 UTC 2026","passed","Thu Apr 02 10:32:08 UTC 2026","","test_forbidden_user_notif_pref","",""
"Test like one news page like one news","42","Test eco news get by id request's response returns correct data format","tests.api.news_api_tests","Thu Apr 02 10:32:04 UTC 2026","passed","Thu Apr 02 10:32:04 UTC 2026","","test_get_eco_news_by_id","",""
"Test get user dto by principal from access token","64","Verify invalid response","tests.api.greencity_user_api.user_controller","Thu Apr 02 10:31:56 UTC 2026","failed","Thu Apr 02 10:31:56 UTC 2026","","test_filter_all_user_by_search_criteria","",""
