"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test of dislike of eco new","193","Get summary eco new by id.","tests.api.news_api_tests","Tue Mar 24 15:53:12 UTC 2026","passed","Tue Mar 24 15:53:13 UTC 2026","","test_user_like_oneco_new","",""
"","0","Social network not found","","Tue Mar 24 15:52:15 UTC 2026","skipped","Tue Mar 24 15:52:15 UTC 2026","","","",""
"","1","Display the current date on the calendar","","Tue Mar 24 15:55:22 UTC 2026","skipped","Tue Mar 24 15:55:22 UTC 2026","","","",""
"","1","Retrieve eco news summary -- @1.4 ","","Tue Mar 24 15:52:15 UTC 2026","skipped","Tue Mar 24 15:52:15 UTC 2026","","","",""
"","0","Retrieve eco news summary -- @1.1 ","","Tue Mar 24 15:52:15 UTC 2026","skipped","Tue Mar 24 15:52:15 UTC 2026","","","",""
"Test eco news summary retrieval by id (GET /eco-news/{id}/summary)","194","Get summary eco new by id.","tests.api.news_api_tests","Tue Mar 24 15:52:49 UTC 2026","passed","Tue Mar 24 15:52:49 UTC 2026","","test_eco_new_summary","",""
"Test for deletion of social_network by id verification","192","Check user access to the deletion of social media.","tests.api.social_networks","Tue Mar 24 15:53:22 UTC 2026","passed","Tue Mar 24 15:53:22 UTC 2026","","test_delete_social_network","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","168","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 24 15:52:54 UTC 2026","passed","Tue Mar 24 15:52:54 UTC 2026","","test_find_eco_news_by_page","",""
"","1","Dislike eco news by id -- @1.3 ","","Tue Mar 24 15:52:15 UTC 2026","skipped","Tue Mar 24 15:52:15 UTC 2026","","","",""
"Test eco news summary retrieval by id (GET /eco-news/{id}/summary)","199","Get summary eco new by id.","tests.api.news_api_tests","Tue Mar 24 15:52:49 UTC 2026","passed","Tue Mar 24 15:52:49 UTC 2026","","test_eco_new_summary","",""
"Test like one news page like one news","193","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 24 15:52:58 UTC 2026","passed","Tue Mar 24 15:52:58 UTC 2026","","test_get_eco_news_by_id","",""
