"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative security tests: verify regular user receives 403 on restricted email endpoints.","304","Security: Verify regular user gets 403 when trying to send deactivation reason email","tests.api.email_api_tests","Tue Mar 24 13:28:31 UTC 2026","passed","Tue Mar 24 13:28:31 UTC 2026","","test_email","",""
"Test for deletion of social_network by id verification","92","Check user access to the deletion of social media.","tests.api.social_networks","Tue Mar 24 13:29:12 UTC 2026","passed","Tue Mar 24 13:29:12 UTC 2026","","test_delete_social_network","",""
"","0","Dislike eco news by id -- @1.5 ","","Tue Mar 24 13:28:29 UTC 2026","skipped","Tue Mar 24 13:28:29 UTC 2026","","","",""
"
    Test Objective: Verify that the system correctly triggers and displays
    validation error messages when a user attempts to sign in without entering data.
    ","1464","Verify validation errors when signing in with empty fields","tests.ui.login_testing","Tue Mar 24 13:34:02 UTC 2026","failed","Tue Mar 24 13:34:04 UTC 2026","","Authentication Tests","",""
"","7495","Adjusting habit durations with the slider -- @1.3 ","","Tue Mar 24 13:32:14 UTC 2026","passed","Tue Mar 24 13:32:21 UTC 2026","","","",""
"Test like one news page like one news","87","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 24 13:28:56 UTC 2026","passed","Tue Mar 24 13:28:56 UTC 2026","","test_get_eco_news_by_id","",""
"","105","Verify 403 Forbidden for ROLE_USER with pref 'COMMENTS' and period 'TWICE_A_DAY'","tests.api.user_notification_preference_tests","Tue Mar 24 13:29:17 UTC 2026","passed","Tue Mar 24 13:29:18 UTC 2026","","test_forbidden_user_notif_pref","",""
"","87","Verify 403 Forbidden for ROLE_USER with pref 'COMMENTS' and period 'DAILY'","tests.api.user_notification_preference_tests","Tue Mar 24 13:29:18 UTC 2026","passed","Tue Mar 24 13:29:18 UTC 2026","","test_forbidden_user_notif_pref","",""
"Test like one news page like one news","99","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 24 13:28:55 UTC 2026","passed","Tue Mar 24 13:28:55 UTC 2026","","test_get_eco_news_by_id","",""
"","104","Verify 403 Forbidden for ROLE_USER with pref 'PLACES' and period 'MONTHLY'","tests.api.user_notification_preference_tests","Tue Mar 24 13:29:19 UTC 2026","passed","Tue Mar 24 13:29:19 UTC 2026","","test_forbidden_user_notif_pref","",""
"Verify user can update name, city and credo on Edit Profile page and changes are saved successfully.","12145","Update basic profile information","tests.ui.edit_profile_page_tests","Tue Mar 24 13:30:45 UTC 2026","broken","Tue Mar 24 13:30:57 UTC 2026","","test_edit_profile_info","",""
"Test habit assignment with correct id","235","Test habit assignment with login and correct id","tests.api.habit_api_tests","Tue Mar 24 13:28:39 UTC 2026","passed","Tue Mar 24 13:28:39 UTC 2026","","test_habit_assignment","",""
"Testcase that an anonymous user cannot post a comment on an event.","94","Verify that an unauthorized user cannot leave a comment","tests.api.event_comment_tests","Tue Mar 24 13:28:34 UTC 2026","passed","Tue Mar 24 13:28:34 UTC 2026","","test_unauthorized_comment","",""
"","0","Eco news does not exist","","Tue Mar 24 13:28:29 UTC 2026","skipped","Tue Mar 24 13:28:29 UTC 2026","","","",""
"","0","Retrieve recommended eco news -- @1.5 ","","Tue Mar 24 13:28:29 UTC 2026","skipped","Tue Mar 24 13:28:29 UTC 2026","","","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","247","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 24 13:28:51 UTC 2026","passed","Tue Mar 24 13:28:52 UTC 2026","","test_find_eco_news_by_page","",""
"","0","Eco news does not exist","","Tue Mar 24 13:28:29 UTC 2026","skipped","Tue Mar 24 13:28:29 UTC 2026","","","",""
"","5046","Display mutual friends list","","Tue Mar 24 13:31:05 UTC 2026","passed","Tue Mar 24 13:31:10 UTC 2026","","","",""
"Test of addition to favorites of eco new","123","Add to favorites eco new by id.","tests.api.news_api_tests","Tue Mar 24 13:28:44 UTC 2026","passed","Tue Mar 24 13:28:44 UTC 2026","","test_add_to_favourites_eco_new_by_id","",""
"Test of deletion from favorites of eco new","106","Deletion from favorites eco new by id.","tests.api.news_api_tests","Tue Mar 24 13:28:46 UTC 2026","passed","Tue Mar 24 13:28:46 UTC 2026","","test_delete_from_favourites_eco_new_by_id","",""
"","1","Authorized user can successfully leave and delete a comment","","Tue Mar 24 13:28:29 UTC 2026","skipped","Tue Mar 24 13:28:29 UTC 2026","","","",""
"","1","Successfully update eco news","","Tue Mar 24 13:28:29 UTC 2026","skipped","Tue Mar 24 13:28:29 UTC 2026","","","",""
"Test for deletion of social_network by id verification","102","Check user access to the deletion of social media.","tests.api.social_networks","Tue Mar 24 13:29:11 UTC 2026","passed","Tue Mar 24 13:29:11 UTC 2026","","test_delete_social_network","",""
"","1","Display empty state message when a friend has no cards","","Tue Mar 24 13:29:04 UTC 2026","skipped","Tue Mar 24 13:29:04 UTC 2026","","","",""
"Test correct navigation to Edit Profile page.","206","Check that user is redirected to Edit Profile page after clicking on the [Edit] button","tests.ui.my_space_pages_tests.my_space_profile_tests","Tue Mar 24 13:34:57 UTC 2026","passed","Tue Mar 24 13:34:57 UTC 2026","","test_navigation_to_edit_profile_page","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","93","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 24 13:28:54 UTC 2026","passed","Tue Mar 24 13:28:54 UTC 2026","","test_find_eco_news_by_page","",""
"","81","Verify 403 Forbidden for ROLE_USER with pref 'SYSTEM' and period 'TWICE_A_DAY'","tests.api.user_notification_preference_tests","Tue Mar 24 13:29:17 UTC 2026","passed","Tue Mar 24 13:29:17 UTC 2026","","test_forbidden_user_notif_pref","",""
"","0","Validate eco news retrieval by ID with different languages -- @1.17 ","","Tue Mar 24 13:28:29 UTC 2026","skipped","Tue Mar 24 13:28:29 UTC 2026","","","",""
"","1","Internal server error","","Tue Mar 24 13:28:29 UTC 2026","skipped","Tue Mar 24 13:28:29 UTC 2026","","","",""
"Test habit deletion with incorrect habit assigned id","97","Test habit deletion with incorrect data","tests.api.habit_api_tests","Tue Mar 24 13:28:42 UTC 2026","passed","Tue Mar 24 13:28:42 UTC 2026","","test_habit_deletion","",""
"Test like one news page like one news","108","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 24 13:28:54 UTC 2026","passed","Tue Mar 24 13:28:54 UTC 2026","","test_get_eco_news_by_id","",""
"Negative security tests: verify regular user receives 403 on restricted email endpoints.","524","Security: Verify regular user gets 403 when trying to send Telegram feedback email","tests.api.email_api_tests","Tue Mar 24 13:28:29 UTC 2026","passed","Tue Mar 24 13:28:29 UTC 2026","","test_email","",""
"","5854","User navigates to Places / Map page","","Tue Mar 24 13:30:16 UTC 2026","passed","Tue Mar 24 13:30:22 UTC 2026","","","",""
"","11384","Verify ""Form Habit"" buttons navigate to My Habit page","","Tue Mar 24 13:28:29 UTC 2026","passed","Tue Mar 24 13:28:41 UTC 2026","","","",""
"","1","API returns eco news list with valid filters -- @1.2 ","","Tue Mar 24 13:28:29 UTC 2026","skipped","Tue Mar 24 13:28:29 UTC 2026","","","",""
"","1","Internal server error","","Tue Mar 24 13:28:29 UTC 2026","skipped","Tue Mar 24 13:28:29 UTC 2026","","","",""
"Test eco news summary retrieval by id (GET /eco-news/{id}/summary)","101","Get summary eco new by id.","tests.api.news_api_tests","Tue Mar 24 13:28:50 UTC 2026","passed","Tue Mar 24 13:28:50 UTC 2026","","test_eco_new_summary","",""
"","1","Unexpected status code","","Tue Mar 24 13:28:29 UTC 2026","skipped","Tue Mar 24 13:28:29 UTC 2026","","","",""
"This test verifies that a user, who is not signed in, sees the correct behavior after clicking on buttons in vision cards on the page.","10909","Test Validation: Click buttons in the vision card before sign in.","tests.ui.about_us_page_tests","Tue Mar 24 13:29:29 UTC 2026","broken","Tue Mar 24 13:29:40 UTC 2026","","test_about_us_page_nosingin_cards_buttons_check","",""
"","0","Redirect to the Edit Profile page","","Tue Mar 24 13:31:24 UTC 2026","skipped","Tue Mar 24 13:31:24 UTC 2026","","","",""
"","5983","Create eco news with valid data","","Tue Mar 24 13:29:28 UTC 2026","passed","Tue Mar 24 13:29:34 UTC 2026","","","",""
"Test of addition to favorites of eco new","105","Add to favorites eco new by id.","tests.api.news_api_tests","Tue Mar 24 13:28:44 UTC 2026","passed","Tue Mar 24 13:28:44 UTC 2026","","test_add_to_favourites_eco_new_by_id","",""
"","1","Update eco news by id -- @1.5 ","","Tue Mar 24 13:28:29 UTC 2026","skipped","Tue Mar 24 13:28:29 UTC 2026","","","",""
"","1","Successfully add eco news to favorites","","Tue Mar 24 13:28:29 UTC 2026","skipped","Tue Mar 24 13:28:29 UTC 2026","","","",""
"","91","Verify 403 Forbidden for ROLE_USER with pref 'PLACES' and period 'WEEKLY'","tests.api.user_notification_preference_tests","Tue Mar 24 13:29:19 UTC 2026","passed","Tue Mar 24 13:29:19 UTC 2026","","test_forbidden_user_notif_pref","",""
"Test like one news page like one news","95","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 24 13:28:56 UTC 2026","passed","Tue Mar 24 13:28:56 UTC 2026","","test_get_eco_news_by_id","",""
"","81","Verify 403 Forbidden for ROLE_USER with pref 'COMMENTS' and period 'NEVER'","tests.api.user_notification_preference_tests","Tue Mar 24 13:29:19 UTC 2026","passed","Tue Mar 24 13:29:19 UTC 2026","","test_forbidden_user_notif_pref","",""
"","1","API returns eco news list with valid filters -- @1.4 ","","Tue Mar 24 13:28:29 UTC 2026","skipped","Tue Mar 24 13:28:29 UTC 2026","","","",""
"","6445","User opens account dropdown menu","","Tue Mar 24 13:30:36 UTC 2026","passed","Tue Mar 24 13:30:43 UTC 2026","","","",""
"Test like one news page like one news","90","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 24 13:28:57 UTC 2026","passed","Tue Mar 24 13:28:57 UTC 2026","","test_get_eco_news_by_id","",""
"Check user menu functionality.","1060","User menu check","tests.ui.user_menu_test","Tue Mar 24 13:36:39 UTC 2026","passed","Tue Mar 24 13:36:40 UTC 2026","","test_user_menu","",""
"Test of addition to favorites of eco new","113","Add to favorites eco new by id.","tests.api.news_api_tests","Tue Mar 24 13:28:43 UTC 2026","passed","Tue Mar 24 13:28:43 UTC 2026","","test_add_to_favourites_eco_new_by_id","",""
"Test eco news request expecting error","93","Verify proper responses when use invalid query params","tests.api.news_api_tests","Tue Mar 24 13:28:51 UTC 2026","passed","Tue Mar 24 13:28:51 UTC 2026","","test_find_eco_news_by_page","",""
"","0","Retrieve eco news summary -- @1.3 ","","Tue Mar 24 13:28:29 UTC 2026","skipped","Tue Mar 24 13:28:29 UTC 2026","","","",""
"","0","Unexpected status code","","Tue Mar 24 13:28:29 UTC 2026","skipped","Tue Mar 24 13:28:29 UTC 2026","","","",""
"","1","Unsuccessful password update due to validation errors -- @1.3 ","","Tue Mar 24 13:28:29 UTC 2026","skipped","Tue Mar 24 13:28:29 UTC 2026","","","",""
"Test create eco news request with valid data","112","Update eco new by applying valid parameters to the form.","tests.api.news_api_tests","Tue Mar 24 13:29:02 UTC 2026","passed","Tue Mar 24 13:29:02 UTC 2026","","test_update_eco_new_by_id","",""
"TC-FR-03: Accept friend request and verify it appears in My Friends after refresh.","12410","TC-FR-03: Accept friend request","tests.ui.friend_request_page_tests","Tue Mar 24 13:32:57 UTC 2026","broken","Tue Mar 24 13:33:09 UTC 2026","","test_fr_accept_friend_request","",""
"","109","Verify 403 Forbidden for ROLE_USER with pref 'SYSTEM' and period 'DAILY'","tests.api.user_notification_preference_tests","Tue Mar 24 13:29:18 UTC 2026","passed","Tue Mar 24 13:29:18 UTC 2026","","test_forbidden_user_notif_pref","",""
"","1","Delete eco news by id -- @1.5 ","","Tue Mar 24 13:28:29 UTC 2026","skipped","Tue Mar 24 13:28:29 UTC 2026","","","",""
"Testcase that an authorized user can successfully post a comment and delete it.","665","Verify that an authorized user can successfully leave and delete a comment.","tests.api.event_comment_tests","Tue Mar 24 13:28:34 UTC 2026","passed","Tue Mar 24 13:28:34 UTC 2026","","test_authorized_comment","",""
"","1","Check if user liked eco news by id -- @1.3 ","","Tue Mar 24 13:28:29 UTC 2026","skipped","Tue Mar 24 13:28:29 UTC 2026","","","",""
"","1","Verify friend card content in the target user friends list","","Tue Mar 24 13:29:04 UTC 2026","skipped","Tue Mar 24 13:29:04 UTC 2026","","","",""
"Test eco news summary retrieval by id (GET /eco-news/{id}/summary)","122","Get summary eco new by id.","tests.api.news_api_tests","Tue Mar 24 13:28:50 UTC 2026","passed","Tue Mar 24 13:28:50 UTC 2026","","test_eco_new_summary","",""
"Negative security tests: verify regular user receives 403 on restricted email endpoints.","83","Security: Verify regular user gets 403 when trying to send report email","tests.api.email_api_tests","Tue Mar 24 13:28:30 UTC 2026","passed","Tue Mar 24 13:28:30 UTC 2026","","test_email","",""
"This test verifies that a user can successfully click on form habit buttons. ","1864","Test Validation: About Us Page Buttons Verification.","tests.ui.about_us_page_tests","Tue Mar 24 13:29:24 UTC 2026","broken","Tue Mar 24 13:29:26 UTC 2026","","test_about_us_page_buttons_verification","",""
