"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1640","Update user with valid and invalid data -- @1.5 ","","Mon Apr 20 09:20:59 UTC 2026","failed","Mon Apr 20 09:21:01 UTC 2026","","","",""
"","1176","Validate eco news retrieval by ID with different languages -- @1.10 ","","Mon Apr 20 09:18:47 UTC 2026","passed","Mon Apr 20 09:18:48 UTC 2026","","","",""
"Testcase that an authorized user can successfully post a comment and delete it.","1597","Verify that an authorized user can successfully leave and delete a comment.","tests.api.event_comment_tests","Mon Apr 20 09:17:16 UTC 2026","passed","Mon Apr 20 09:17:17 UTC 2026","","test_authorized_comment","",""
"Test get user dto by principal from access token","199","Verify response without access token","tests.api.greencity_user_api.user_controller","Mon Apr 20 09:17:15 UTC 2026","passed","Mon Apr 20 09:17:15 UTC 2026","","test_update_user_by_user_management","",""
"","1636","Delete eco news from favorites by id -- @1.1 ","","Mon Apr 20 09:17:36 UTC 2026","passed","Mon Apr 20 09:17:37 UTC 2026","","","",""
"","0","Clearing search restores full friends list","","Mon Apr 20 09:27:22 UTC 2026","skipped","Mon Apr 20 09:27:22 UTC 2026","","","",""
"Test of addition to favorites of eco new","266","Add to favorites eco new by id.","tests.api.news_api_tests","Mon Apr 20 09:17:36 UTC 2026","passed","Mon Apr 20 09:17:36 UTC 2026","","test_add_to_favourites_eco_new_by_id","",""
"","2252","Validate Google security with different parameters -- @1.1 ","","Mon Apr 20 09:19:53 UTC 2026","failed","Mon Apr 20 09:19:55 UTC 2026","","","",""
"","4650","View mutual friends between users","","Mon Apr 20 09:26:54 UTC 2026","passed","Mon Apr 20 09:26:58 UTC 2026","","","",""
"Test like one news page like one news","214","Test eco news get by id request's response returns correct data format","tests.api.news_api_tests","Mon Apr 20 09:17:25 UTC 2026","passed","Mon Apr 20 09:17:25 UTC 2026","","test_get_eco_news_by_id","",""
"","932","Test Sign Up - Successful Creation and Email Verification","tests.api.own-security-controller_tests","Mon Apr 20 09:17:37 UTC 2026","broken","Mon Apr 20 09:17:38 UTC 2026","","test_signup","",""
"","6241","User switches website language -- @1.1 ","","Mon Apr 20 09:25:57 UTC 2026","passed","Mon Apr 20 09:26:03 UTC 2026","","","",""
"","15464","Successfully adding a new custom item","","Mon Apr 20 09:27:46 UTC 2026","failed","Mon Apr 20 09:28:02 UTC 2026","","","",""
"Test like one news page like one news","194","Test eco news get by id request's response returns correct data format","tests.api.news_api_tests","Mon Apr 20 09:17:27 UTC 2026","passed","Mon Apr 20 09:17:27 UTC 2026","","test_get_eco_news_by_id","",""
"","0","User updates habit duration -- @1.1 ","","Mon Apr 20 09:28:42 UTC 2026","skipped","Mon Apr 20 09:28:42 UTC 2026","","","",""
"","192","Verify 403 Forbidden for ROLE_USER with pref 'PLACES' and period 'IMMEDIATELY'","tests.api.user_notification_preference_tests","Mon Apr 20 09:17:42 UTC 2026","passed","Mon Apr 20 09:17:42 UTC 2026","","test_forbidden_user_notif_pref","",""
"Test get user dto by principal from access token","171","Verify response with access token","tests.api.greencity_user_api.user_controller","Mon Apr 20 09:17:09 UTC 2026","passed","Mon Apr 20 09:17:09 UTC 2026","","test_filter_all_user_by_search_criteria","",""
"","1","Verify submit button initial state","","Mon Apr 20 09:23:54 UTC 2026","skipped","Mon Apr 20 09:23:54 UTC 2026","","","",""
"auth login validation","586","Verify successful login, response time, and token validity","tests.api.own-security-controller_tests","Mon Apr 20 09:17:39 UTC 2026","failed","Mon Apr 20 09:17:40 UTC 2026","","test_login_validation","",""
"","1984","Successfully delete an assigned habit","","Mon Apr 20 09:21:48 UTC 2026","passed","Mon Apr 20 09:21:50 UTC 2026","","","",""
"This test verifies that a user can successfully click on form habit buttons. ","14706","Test Validation: About Us Page Buttons Verification.","tests.ui.about_us_page_tests","Mon Apr 20 09:18:02 UTC 2026","failed","Mon Apr 20 09:18:17 UTC 2026","","test_about_us_page_buttons_verification","",""
"Check that user is not able to submit a form on the Create Habit page after leaving the 'Habit description' textarea empty","726","Empty Description Textarea","tests.ui.habit_form_tests","Mon Apr 20 09:19:29 UTC 2026","passed","Mon Apr 20 09:19:30 UTC 2026","","test_required_description","",""
"","1808","Validate eco news retrieval by ID with different languages -- @1.9 ","","Mon Apr 20 09:18:45 UTC 2026","passed","Mon Apr 20 09:18:47 UTC 2026","","","",""
"","2499","Try to delete social network without permission -- @1.3 ","","Mon Apr 20 09:22:17 UTC 2026","broken","Mon Apr 20 09:22:19 UTC 2026","","","",""
"","1","Check if user liked eco news by id -- @1.4 ","","Mon Apr 20 09:19:51 UTC 2026","skipped","Mon Apr 20 09:19:51 UTC 2026","","","",""
"","2107","Get social network image with invalid URL -- @1.2 ","","Mon Apr 20 09:22:26 UTC 2026","failed","Mon Apr 20 09:22:28 UTC 2026","","","",""
"Test habit assignment with already assigned habit id","738","Assign already assigned habit with id=(24)","tests.api.habit_api_tests","Mon Apr 20 09:17:23 UTC 2026","passed","Mon Apr 20 09:17:23 UTC 2026","","test_habit_assignment","",""
"","3165","Get eco news summary by id -- @1.2 ","","Mon Apr 20 09:19:20 UTC 2026","broken","Mon Apr 20 09:19:23 UTC 2026","","","",""
"","6424","User likes or unlikes a news article from the one news page","","Mon Apr 20 09:24:14 UTC 2026","skipped","Mon Apr 20 09:24:20 UTC 2026","","","",""
"","1880","Validate eco news retrieval by ID with different languages -- @1.19 ","","Mon Apr 20 09:19:01 UTC 2026","passed","Mon Apr 20 09:19:03 UTC 2026","","","",""
"","2919","Add eco news to favorites by id -- @1.3 ","","Mon Apr 20 09:17:09 UTC 2026","passed","Mon Apr 20 09:17:12 UTC 2026","","","",""
"","879","Verify user can successfully update their own event comment","tests.api.event_comment_tests","Mon Apr 20 09:17:20 UTC 2026","skipped","Mon Apr 20 09:17:21 UTC 2026","","test_verify_user_can_update_comment","",""
"Test case that verifies a sent friend request remains active after the user logs out and logs back in.","16666","Verify Friend Request Persistence After User Logout and Login","tests.ui.find_friend_page_tests","Mon Apr 20 09:19:22 UTC 2026","passed","Mon Apr 20 09:19:38 UTC 2026","","test_verify_friend_request_persistence","",""
"","2559","Add eco news to favorites by id -- @1.5 ","","Mon Apr 20 09:17:14 UTC 2026","failed","Mon Apr 20 09:17:17 UTC 2026","","","",""
"","1","Check if user liked eco news by id -- @1.1 ","","Mon Apr 20 09:19:51 UTC 2026","skipped","Mon Apr 20 09:19:51 UTC 2026","","","",""
"Test eco news request expecting error","212","Verify proper responses when use invalid query params","tests.api.news_api_tests","Mon Apr 20 09:17:30 UTC 2026","passed","Mon Apr 20 09:17:30 UTC 2026","","test_find_eco_news_by_page","",""
"","15283","Attempt to create eco news with invalid data","","Mon Apr 20 09:23:54 UTC 2026","broken","Mon Apr 20 09:24:09 UTC 2026","","","",""
"Test for forbidden update of social network image","228","Check updating social network image without permission","tests.api.management-social-network-images-controller_tests","Mon Apr 20 09:17:32 UTC 2026","passed","Mon Apr 20 09:17:33 UTC 2026","","test_update_social_network_image_forbidden","",""
"Check that user is redirected to My Friends page","654","Redirection To My Friends Page","tests.ui.my_space_pages_tests.my_space_profile_tests","Mon Apr 20 09:20:46 UTC 2026","passed","Mon Apr 20 09:20:47 UTC 2026","","test_navigation_to_my_friends_page","",""
"Test successful password update and safely restore original state","970","Successful password update with valid and matching inputs","tests.api.own-security-controller_tests","Mon Apr 20 09:17:40 UTC 2026","passed","Mon Apr 20 09:17:41 UTC 2026","","test_password_update","",""
"","196","Verify 403 Forbidden for ROLE_USER with pref 'COMMENTS' and period 'WEEKLY'","tests.api.user_notification_preference_tests","Mon Apr 20 09:17:43 UTC 2026","passed","Mon Apr 20 09:17:43 UTC 2026","","test_forbidden_user_notif_pref","",""
"Check user menu functionality.","32","User menu check","tests.ui.user_menu_test","Mon Apr 20 09:21:43 UTC 2026","failed","Mon Apr 20 09:21:43 UTC 2026","","test_user_menu","",""
"Negative security tests: verify regular user receives 403 on restricted email endpoints.","655","Security: Verify regular user gets 403 when trying to send user violation email","tests.api.email_api_tests","Mon Apr 20 09:17:09 UTC 2026","passed","Mon Apr 20 09:17:10 UTC 2026","","test_email","",""
"","3209","Update user with valid and invalid data -- @1.2 ","","Mon Apr 20 09:20:50 UTC 2026","failed","Mon Apr 20 09:20:53 UTC 2026","","","",""
"This test verifies that a user can successfully create eco new. ","5389","Test Validation: Create Eco News with Valid Data.","tests.ui.news_pages_tests","Mon Apr 20 09:20:49 UTC 2026","broken","Mon Apr 20 09:20:54 UTC 2026","","test_create_eco_news_with_valid_data","",""
"","1930","API returns eco news list with valid filters -- @1.6 ","","Mon Apr 20 09:18:19 UTC 2026","passed","Mon Apr 20 09:18:21 UTC 2026","","","",""
"Test like one news page like one news","196","Test eco news get by id request's response returns correct data format","tests.api.news_api_tests","Mon Apr 20 09:17:24 UTC 2026","passed","Mon Apr 20 09:17:24 UTC 2026","","test_get_eco_news_by_id","",""
"","2310","Update user with valid and invalid data -- @1.7 ","","Mon Apr 20 09:21:26 UTC 2026","failed","Mon Apr 20 09:21:29 UTC 2026","","","",""
"Test like one news page like one news","202","Test eco news get by id request's response returns correct data format","tests.api.news_api_tests","Mon Apr 20 09:17:28 UTC 2026","passed","Mon Apr 20 09:17:28 UTC 2026","","test_get_eco_news_by_id","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","205","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Mon Apr 20 09:17:21 UTC 2026","passed","Mon Apr 20 09:17:21 UTC 2026","","test_find_eco_news_by_page","",""
"","2468","Try to delete social network without permission -- @1.5 ","","Mon Apr 20 09:22:21 UTC 2026","broken","Mon Apr 20 09:22:23 UTC 2026","","","",""
"","16267","Verify Vision Card buttons without sign-in","","Mon Apr 20 09:22:52 UTC 2026","failed","Mon Apr 20 09:23:08 UTC 2026","","","",""
"Test get user dto by principal from access token","198","Verify invalid response","tests.api.greencity_user_api.user_controller","Mon Apr 20 09:17:10 UTC 2026","failed","Mon Apr 20 09:17:10 UTC 2026","","test_filter_all_user_by_search_criteria","",""
"This test verifies that the user can successfully open partners pages. ","7385","Open partners pages by clicking on buttons","tests.ui.ubs_courier_page_tests","Mon Apr 20 09:21:42 UTC 2026","passed","Mon Apr 20 09:21:49 UTC 2026","","test_partners_buttons","",""
"Test for deletion of social_network by id verification","194","Check user access to the deletion of social media.","tests.api.social_networks","Mon Apr 20 09:17:40 UTC 2026","failed","Mon Apr 20 09:17:40 UTC 2026","","test_delete_social_network","",""
"","1188","Try to get all assigned habit without authorization","","Mon Apr 20 09:21:58 UTC 2026","passed","Mon Apr 20 09:21:59 UTC 2026","","","",""
"Test like one news page like one news","196","Test eco news get by id request's response returns correct data format","tests.api.news_api_tests","Mon Apr 20 09:17:25 UTC 2026","passed","Mon Apr 20 09:17:25 UTC 2026","","test_get_eco_news_by_id","",""
"","3","User updates habit duration -- @1.2 ","","Mon Apr 20 09:28:42 UTC 2026","skipped","Mon Apr 20 09:28:42 UTC 2026","","","",""
"Test for unauthorized getting all social network images","193","Check getting all social network images without authorization","tests.api.management-social-network-images-controller_tests","Mon Apr 20 09:17:32 UTC 2026","passed","Mon Apr 20 09:17:32 UTC 2026","","test_get_all_social_network_images_unauthorized","",""
"","6979","Successfully create a habit with mandatory fields","","Mon Apr 20 09:23:36 UTC 2026","passed","Mon Apr 20 09:23:43 UTC 2026","","","",""
"","1","Internal server error","","Mon Apr 20 09:19:51 UTC 2026","skipped","Mon Apr 20 09:19:51 UTC 2026","","","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","183","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Mon Apr 20 09:17:22 UTC 2026","passed","Mon Apr 20 09:17:22 UTC 2026","","test_find_eco_news_by_page","",""
"","5902","Verify friend card content in the target user friends list","","Mon Apr 20 09:23:25 UTC 2026","passed","Mon Apr 20 09:23:31 UTC 2026","","","",""
"","1","Verify Create Eco News page header","","Mon Apr 20 09:23:54 UTC 2026","skipped","Mon Apr 20 09:23:54 UTC 2026","","","",""
