"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Change language test for main page.","1314","Verify language switching (UA <-> EN) in Header","tests.ui","Mon Mar 16 14:50:43 UTC 2026","passed","Mon Mar 16 14:50:44 UTC 2026","","test_change_language","",""
"Test like one news page like one news","12627","Test like one news on one news page","tests.ui.news_pages_tests","Mon Mar 16 14:50:27 UTC 2026","broken","Mon Mar 16 14:50:40 UTC 2026","","test_one_news_page_like_one_news","",""
"Test like one news page like one news","144","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Mon Mar 16 14:45:56 UTC 2026","passed","Mon Mar 16 14:45:56 UTC 2026","","test_get_eco_news_by_id","",""
"auth login validation","276","Verify successful login, response time, and token validity","tests.api.own-security-controller_tests","Mon Mar 16 14:45:56 UTC 2026","failed","Mon Mar 16 14:45:56 UTC 2026","","test_login_validation","",""
"Test like one news page like one news","156","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Mon Mar 16 14:45:53 UTC 2026","passed","Mon Mar 16 14:45:53 UTC 2026","","test_get_eco_news_by_id","",""
"Test create eco news request with valid data","310","Create eco new by applying valid parameters to the form.","tests.api","Mon Mar 16 14:45:59 UTC 2026","passed","Mon Mar 16 14:46:00 UTC 2026","","test_create_eco_news_form","",""
"Test like one news page like one news","139","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Mon Mar 16 14:45:54 UTC 2026","passed","Mon Mar 16 14:45:54 UTC 2026","","test_get_eco_news_by_id","",""
"Test eco news request expecting error","282","Verify proper responses when use invalid query params","tests.api.news_api_tests","Mon Mar 16 14:45:46 UTC 2026","passed","Mon Mar 16 14:45:46 UTC 2026","","test_find_eco_news_by_page","",""
"Test like one news page like one news","124","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Mon Mar 16 14:45:55 UTC 2026","passed","Mon Mar 16 14:45:55 UTC 2026","","test_get_eco_news_by_id","",""
"Test correct navigation to Find Friend page.","141","Check that user is redirected to Find Friend page after clicking on the [Add friends] button","tests.ui.my_space_pages_tests.my_space_profile_tests","Mon Mar 16 14:50:15 UTC 2026","passed","Mon Mar 16 14:50:15 UTC 2026","","test_navigation_to_find_friend_page","",""
