"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","User has no permission to delete social network","","Fri Mar 27 11:42:43 UTC 2026","skipped","Fri Mar 27 11:42:43 UTC 2026","","","",""
"Test get user dto by principal from access token","65","Verify response with access token","tests.api.greencity_user_api.user_controller","Fri Mar 27 11:37:02 UTC 2026","failed","Fri Mar 27 11:37:02 UTC 2026","","test_update_user","",""
"","0","Check if user liked eco news by id -- @1.1 ","","Fri Mar 27 11:40:05 UTC 2026","skipped","Fri Mar 27 11:40:05 UTC 2026","","","",""
"Test case that verifies flow of saving and unsaving an event.
    Includes unauthorized save attempt, authorization process,
    verifying the event in the 'Saved' tab, and its successful removal.","44583","Verify Event Saving Functionality and Saved Items Management","tests.ui.event_saved_tests","Fri Mar 27 11:40:09 UTC 2026","passed","Fri Mar 27 11:40:53 UTC 2026","","test_verify_event_saving_management","",""
"Test get habit assignments for current user with supported language codes","185","Test user can retrieve habit assignments with supported language codes","tests.api.habit_api_tests","Fri Mar 27 11:37:05 UTC 2026","failed","Fri Mar 27 11:37:06 UTC 2026","","test_get_all_habit_assignments_for_current_user","",""
"","0","User has no permission","","Fri Mar 27 11:40:05 UTC 2026","skipped","Fri Mar 27 11:40:05 UTC 2026","","","",""
"","2044","Validate eco news retrieval by ID with different languages -- @1.20 ","","Fri Mar 27 11:39:11 UTC 2026","passed","Fri Mar 27 11:39:13 UTC 2026","","","",""
"","1","Delete social network by id -- @1.3 ","","Fri Mar 27 11:42:43 UTC 2026","skipped","Fri Mar 27 11:42:43 UTC 2026","","","",""
"Negative security tests: verify regular user receives 403 on restricted email endpoints.","225","Security: Verify regular user gets 403 when trying to send deactivation reason email","tests.api.email_api_tests","Fri Mar 27 11:36:50 UTC 2026","passed","Fri Mar 27 11:36:50 UTC 2026","","test_email","",""
"Verify user can update privacy settings on Edit Profile page and changes are saved successfully.","11716","Update profile privacy settings","tests.ui.edit_profile_page_tests","Fri Mar 27 11:39:55 UTC 2026","broken","Fri Mar 27 11:40:06 UTC 2026","","test_update_privacy_settings","",""
"","2195","Filter users with valid parameters -- @1.2 ","","Fri Mar 27 11:40:07 UTC 2026","passed","Fri Mar 27 11:40:10 UTC 2026","","","",""
"","2485","Update user with invalid access token -- @1.1 ","","Fri Mar 27 11:42:03 UTC 2026","passed","Fri Mar 27 11:42:06 UTC 2026","","","",""
"","2714","Update user with valid and invalid data -- @1.6 ","","Fri Mar 27 11:41:22 UTC 2026","failed","Fri Mar 27 11:41:25 UTC 2026","","","",""
"","1","User can send, persist, and cancel a friend request -- @1.1 ","","Fri Mar 27 11:43:59 UTC 2026","skipped","Fri Mar 27 11:43:59 UTC 2026","","","",""
"","1","Check if user liked eco news by id -- @1.3 ","","Fri Mar 27 11:40:05 UTC 2026","skipped","Fri Mar 27 11:40:05 UTC 2026","","","",""
"","0","Successfully retrieve social network image","","Fri Mar 27 11:42:43 UTC 2026","skipped","Fri Mar 27 11:42:43 UTC 2026","","","",""
"Test like one news page like one news","50","Test eco news get by id request's response returns correct data format","tests.api.news_api_tests","Fri Mar 27 11:37:18 UTC 2026","passed","Fri Mar 27 11:37:18 UTC 2026","","test_get_eco_news_by_id","",""
"Test habit assignment with incorrect id","67","Test habit assignment with login and incorrect id","tests.api.habit_api_tests","Fri Mar 27 11:37:07 UTC 2026","passed","Fri Mar 27 11:37:07 UTC 2026","","test_habit_assignment","",""
"Test of dislike of eco new","64","Dislike eco new by id.","tests.api.news_api_tests","Fri Mar 27 11:37:14 UTC 2026","passed","Fri Mar 27 11:37:15 UTC 2026","","test_dislike_eco_new","",""
"Test get user dto by principal from access token","234","Verify response with access token","tests.api.greencity_user_api.user_controller","Fri Mar 27 11:36:56 UTC 2026","passed","Fri Mar 27 11:36:56 UTC 2026","","test_filter_all_user_by_search_criteria","",""
"","239","Verify that user cannot like or dislike own comments.","tests.api.event_comment_tests","Fri Mar 27 11:36:54 UTC 2026","passed","Fri Mar 27 11:36:54 UTC 2026","","test_verify_user_cannot_like_dislike_own_comment","",""
"","2460","Navigate through Events, Places, and Eco-news tabs","","Fri Mar 27 11:46:28 UTC 2026","broken","Fri Mar 27 11:46:31 UTC 2026","","","",""
"","47","Verify 403 Forbidden for ROLE_USER with pref 'COMMENTS' and period 'TWICE_A_DAY'","tests.api.user_notification_preference_tests","Fri Mar 27 11:37:37 UTC 2026","passed","Fri Mar 27 11:37:37 UTC 2026","","test_forbidden_user_notif_pref","",""
"","51","Verify 403 Forbidden for ROLE_USER with pref 'SYSTEM' and period 'IMMEDIATELY'","tests.api.user_notification_preference_tests","Fri Mar 27 11:37:36 UTC 2026","passed","Fri Mar 27 11:37:36 UTC 2026","","test_forbidden_user_notif_pref","",""
"","2462","Validate eco news retrieval by ID with different languages -- @1.7 ","","Fri Mar 27 11:38:39 UTC 2026","passed","Fri Mar 27 11:38:42 UTC 2026","","","",""
"","3789","User navigates to About Us page","","Fri Mar 27 11:44:24 UTC 2026","passed","Fri Mar 27 11:44:28 UTC 2026","","","",""
"Testcase that an anonymous user cannot post a comment on an event.","230","Verify that an unauthorized user cannot leave a comment","tests.api.event_comment_tests","Fri Mar 27 11:36:52 UTC 2026","passed","Fri Mar 27 11:36:53 UTC 2026","","test_unauthorized_comment","",""
"","2262","Filter users with invalid parameters -- @1.2 ","","Fri Mar 27 11:40:32 UTC 2026","failed","Fri Mar 27 11:40:34 UTC 2026","","","",""
"Test get user dto by principal from access token","54","Verify invalid response","tests.api.greencity_user_api.user_controller","Fri Mar 27 11:37:00 UTC 2026","failed","Fri Mar 27 11:37:00 UTC 2026","","test_filter_all_user_by_search_criteria","",""
"","2109","Dislike eco news by id -- @1.5 ","","Fri Mar 27 11:37:38 UTC 2026","broken","Fri Mar 27 11:37:40 UTC 2026","","","",""
"","2070","Validate eco news retrieval by ID with different languages -- @1.11 ","","Fri Mar 27 11:38:49 UTC 2026","passed","Fri Mar 27 11:38:51 UTC 2026","","","",""
"Test like one news page like one news","51","Test eco news get by id request's response returns correct data format","tests.api.news_api_tests","Fri Mar 27 11:37:19 UTC 2026","passed","Fri Mar 27 11:37:19 UTC 2026","","test_get_eco_news_by_id","",""
"Test get user dto by principal from access token","48","Verify response with access token","tests.api.greencity_user_api.user_controller","Fri Mar 27 11:37:04 UTC 2026","failed","Fri Mar 27 11:37:04 UTC 2026","","test_update_user_by_user_management","",""
"","1","Get Google Security configuration -- @1.2 ","","Fri Mar 27 11:40:05 UTC 2026","skipped","Fri Mar 27 11:40:05 UTC 2026","","","",""
"","47","Verify 403 Forbidden for ROLE_USER with pref 'COMMENTS' and period 'NEVER'","tests.api.user_notification_preference_tests","Fri Mar 27 11:37:38 UTC 2026","passed","Fri Mar 27 11:37:38 UTC 2026","","test_forbidden_user_notif_pref","",""
"Test get user dto by principal from access token","170","Verify response with access token","tests.api.greencity_user_api.user_controller","Fri Mar 27 11:36:55 UTC 2026","passed","Fri Mar 27 11:36:56 UTC 2026","","test_filter_all_user_by_search_criteria","",""
"","2548","Validate eco news retrieval by ID with different languages -- @1.21 ","","Fri Mar 27 11:39:13 UTC 2026","passed","Fri Mar 27 11:39:15 UTC 2026","","","",""
"Test get user dto by principal from access token","48","Verify invalid response","tests.api.greencity_user_api.user_controller","Fri Mar 27 11:36:58 UTC 2026","failed","Fri Mar 27 11:36:58 UTC 2026","","test_filter_all_user_by_search_criteria","",""
"","2690","Update user with valid and invalid data -- @1.10 ","","Fri Mar 27 11:41:33 UTC 2026","failed","Fri Mar 27 11:41:35 UTC 2026","","","",""
"","2774","Get user dto with valid access token","","Fri Mar 27 11:41:04 UTC 2026","passed","Fri Mar 27 11:41:07 UTC 2026","","","",""
"","0","User updates habit duration -- @1.1 ","","Fri Mar 27 11:46:31 UTC 2026","skipped","Fri Mar 27 11:46:31 UTC 2026","","","",""
"","2679","Update eco news with valid data -- @1.1 ","","Fri Mar 27 11:39:51 UTC 2026","failed","Fri Mar 27 11:39:54 UTC 2026","","","",""
"","2762","Filter users with invalid parameters -- @1.9 ","","Fri Mar 27 11:40:50 UTC 2026","failed","Fri Mar 27 11:40:53 UTC 2026","","","",""
"Test for validation of like or remove of like for eco new by id","68","Like or unlike new by id.","tests.api.news_api_tests","Fri Mar 27 11:37:22 UTC 2026","passed","Fri Mar 27 11:37:22 UTC 2026","","test_like_remove_like_eco_new_by_id","",""
