"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test like one news page like one news","53","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 11:57:12 UTC 2026","passed","Fri Mar 20 11:57:12 UTC 2026","","test_get_eco_news_by_id","",""
"Test eco news request expecting error","49","Verify proper responses when use invalid query params","tests.api.news_api_tests","Fri Mar 20 11:57:08 UTC 2026","passed","Fri Mar 20 11:57:08 UTC 2026","","test_find_eco_news_by_page","",""
"Test create eco news request with valid data","247","Create eco new by applying valid parameters to the form.","tests.api","Fri Mar 20 11:57:26 UTC 2026","passed","Fri Mar 20 11:57:26 UTC 2026","","test_create_eco_news_form","",""
"Test that 'Habit title' field is required.","394","Check that user is not able to submit a form on the Create Habit page after leaving the 'Title' field empty","tests.ui.habit_form_tests","Fri Mar 20 12:01:21 UTC 2026","passed","Fri Mar 20 12:01:22 UTC 2026","","test_required_title","",""
"Negative security tests: verify regular user receives 403 on restricted email endpoints.","60","Security: Verify regular user gets 403 when trying to send place status change email","tests.api.email_api_tests","Fri Mar 20 11:57:01 UTC 2026","passed","Fri Mar 20 11:57:01 UTC 2026","","test_email","",""
"Test like one news page like one news","57","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 11:57:11 UTC 2026","passed","Fri Mar 20 11:57:11 UTC 2026","","test_get_eco_news_by_id","",""
"Test like one news page like one news","54","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 11:57:11 UTC 2026","passed","Fri Mar 20 11:57:11 UTC 2026","","test_get_eco_news_by_id","",""
"Test habit assignment with correct id","173","Test habit assignment with login and correct id","tests.api.habit_api_tests","Fri Mar 20 11:57:05 UTC 2026","passed","Fri Mar 20 11:57:05 UTC 2026","","test_habit_assignment","",""
"Test like one news page like one news","50","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 11:57:13 UTC 2026","passed","Fri Mar 20 11:57:13 UTC 2026","","test_get_eco_news_by_id","",""
"Test eco news request expecting error","45","Verify proper responses when use invalid query params","tests.api.news_api_tests","Fri Mar 20 11:57:08 UTC 2026","passed","Fri Mar 20 11:57:08 UTC 2026","","test_find_eco_news_by_page","",""
"Test eco news request expecting error","51","Verify proper responses when use invalid query params","tests.api.news_api_tests","Fri Mar 20 11:57:08 UTC 2026","passed","Fri Mar 20 11:57:08 UTC 2026","","test_find_eco_news_by_page","",""
"Test for validation of Google security authentication.","53","test_google_security[GREENCITY-en-200--]","tests.api","Fri Mar 20 11:57:27 UTC 2026","failed","Fri Mar 20 11:57:27 UTC 2026","","test_google_security","",""
"Testing of social networks image get request using valid url","55","Check user access for image of social network.","tests.api.social_networks","Fri Mar 20 11:57:19 UTC 2026","failed","Fri Mar 20 11:57:19 UTC 2026","","test_social_network_image","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","402","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 11:57:10 UTC 2026","passed","Fri Mar 20 11:57:10 UTC 2026","","test_find_eco_news_by_page","",""
"Test habit assignment with incorrect id","69","Test habit assignment with login and incorrect id","tests.api.habit_api_tests","Fri Mar 20 11:57:06 UTC 2026","passed","Fri Mar 20 11:57:06 UTC 2026","","test_habit_assignment","",""
"Test like one news page like one news","58","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 11:57:12 UTC 2026","passed","Fri Mar 20 11:57:12 UTC 2026","","test_get_eco_news_by_id","",""
"Check message on the empty 'All friends' tab on the Friend page","24","Check that the 'This user has no friends' message is shown on the 'All friends' tab on the Friend page for a user without friends","tests.ui.all_friends_page_tests","Fri Mar 20 11:58:45 UTC 2026","passed","Fri Mar 20 11:58:45 UTC 2026","","test_user_without_friends_shows_placeholder_message","",""
"This test verifies that a user, who is not signed in, sees the correct behavior after clicking on buttons in vision cards on the page.","11242","Test Validation: Click buttons in the vision card before sign in.","tests.ui.about_us_page_tests","Fri Mar 20 11:57:42 UTC 2026","broken","Fri Mar 20 11:57:53 UTC 2026","","test_about_us_page_nosingin_cards_buttons_check","",""
