"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"A test that does nothing and always passes.","0","test_nothing","tests","Thu Mar 26 11:55:06 UTC 2026","passed","Thu Mar 26 11:55:06 UTC 2026","","test_stub","",""
"Verify user can update privacy settings on Edit Profile page and changes are saved successfully.","12318","Update profile privacy settings","tests.ui.edit_profile_page_tests","Thu Mar 26 11:57:19 UTC 2026","broken","Thu Mar 26 11:57:32 UTC 2026","","test_update_privacy_settings","",""
"Test of deletion from favorites of eco new","64","Deletion from favorites eco new by id.","tests.api.news_api_tests","Thu Mar 26 11:54:43 UTC 2026","failed","Thu Mar 26 11:54:43 UTC 2026","","test_delete_from_favourites_eco_new_by_id","",""
"Test for deletion of social_network by id verification","51","Check user access to the deletion of social media.","tests.api.social_networks","Thu Mar 26 11:55:01 UTC 2026","failed","Thu Mar 26 11:55:01 UTC 2026","","test_delete_social_network","",""
"A simple smoke test that always passes.","401","Smoke test for the main page","tests.ui","Thu Mar 26 12:02:22 UTC 2026","broken","Thu Mar 26 12:02:22 UTC 2026","","test_smoke","",""
"Test habit assignment with correct id","162","Test habit assignment with login and correct id","tests.api.habit_api_tests","Thu Mar 26 11:54:35 UTC 2026","passed","Thu Mar 26 11:54:36 UTC 2026","","test_habit_assignment","",""
"Check message on the empty 'All friends' tab on the Friend page","24","Check that the 'This user has no friends' message is shown on the 'All friends' tab on the Friend page for a user without friends","tests.ui.all_friends_page_tests","Thu Mar 26 11:56:15 UTC 2026","passed","Thu Mar 26 11:56:15 UTC 2026","","test_user_without_friends_shows_placeholder_message","",""
"Test like one news page like one news","263","Test add event link in my events page","tests.ui.my_space_pages_tests.my_events_page_tests","Thu Mar 26 12:00:28 UTC 2026","broken","Thu Mar 26 12:00:28 UTC 2026","","test_add_event_link_in_my_events_page","",""
"Test that unauthenticated users cannot access the change password endpoint","54","Unsuccessful password update attempt without authentication (401)","tests.api.own-security-controller_tests","Thu Mar 26 11:54:57 UTC 2026","passed","Thu Mar 26 11:54:57 UTC 2026","","test_password_update","",""
"Test of addition to favorites of eco new","75","Add to favorites eco new by id.","tests.api.news_api_tests","Thu Mar 26 11:54:40 UTC 2026","failed","Thu Mar 26 11:54:40 UTC 2026","","test_add_to_favourites_eco_new_by_id","",""
