"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"A simple smoke test that always passes.","179","Smoke test for the main page","tests.ui","Fri Feb 27 13:11:31 UTC 2026","broken","Fri Feb 27 13:11:31 UTC 2026","","test_smoke","",""
"Verify user can update name, city and credo on Edit Profile page and changes are saved successfully.","1519","Update basic profile information","tests.ui","Fri Feb 27 13:11:26 UTC 2026","broken","Fri Feb 27 13:11:28 UTC 2026","","test_edit_profile_info","",""
"Function to test header navigation.","2573","Header navigation test.","tests.ui.header_navigation_tests","Fri Feb 27 13:10:38 UTC 2026","passed","Fri Feb 27 13:10:40 UTC 2026","","test_header_navigation","",""
"Check slider working","5977","test_slider_keyboard_interaction[chrome]","tests.ui.my_habit_tests","Fri Feb 27 13:10:58 UTC 2026","passed","Fri Feb 27 13:11:04 UTC 2026","","test_slider_boundaries","",""
"A test that does nothing and always passes.","0","test_nothing","tests","Fri Feb 27 13:09:59 UTC 2026","passed","Fri Feb 27 13:09:59 UTC 2026","","test_stub","",""
"Change language test for main page.","21","Verify language switching (UA <-> EN) in Header","tests.ui","Fri Feb 27 13:11:24 UTC 2026","broken","Fri Feb 27 13:11:24 UTC 2026","","test_change_language","",""
"This test verifies that a user can successfully open pages after clicking on buttons in vision cards on the page. ","2809","Test Validation: Click buttons in the vision card after sing in.","tests.ui.about_us_page_tests","Fri Feb 27 13:10:12 UTC 2026","passed","Fri Feb 27 13:10:14 UTC 2026","","test_about_us_page_singin_vision_cards_buttons_check","",""
"This test verifies that a user cannot successfully create eco news, because of invalid data. ","2291","Test Validation: Create Eco News with Invalid Data. Open Create Eco News page.","tests.ui.news_pages_tests","Fri Feb 27 13:11:11 UTC 2026","passed","Fri Feb 27 13:11:13 UTC 2026","","test_create_eco_news_with_invalid_data","",""
"Check slider working","2545","test_slider_keyboard_interaction[chrome]","tests.ui.my_habit_tests","Fri Feb 27 13:11:06 UTC 2026","passed","Fri Feb 27 13:11:09 UTC 2026","","test_slider_keyboard_interaction","",""
"Check that user is able to create a new habit card by
    filling in all required fields on the Create habit page.","1083","Test for successful habit creation","tests.ui.habit_form_tests","Fri Feb 27 13:10:34 UTC 2026","passed","Fri Feb 27 13:10:35 UTC 2026","","test_successful_habit_creation","",""
"This test verifies that a user can successfully click on form habit buttons. ","1850","Test Validation: About Us Page Buttons Verification.","tests.ui.about_us_page_tests","Fri Feb 27 13:10:08 UTC 2026","broken","Fri Feb 27 13:10:09 UTC 2026","","test_about_us_page_buttons_verification","",""
"Test like one news page like one news","1643","Test like one news on one news page","tests.ui.news_pages_tests","Fri Feb 27 13:11:21 UTC 2026","broken","Fri Feb 27 13:11:22 UTC 2026","","test_one_news_page_like_one_news","",""
"This test verifies that a user can successfully create eco new. ","3171","Test Validation: Create Eco News with Valid Data.","tests.ui.news_pages_tests","Fri Feb 27 13:11:15 UTC 2026","passed","Fri Feb 27 13:11:18 UTC 2026","","test_create_eco_news_with_valid_data","",""
"Test Friend Page search.","12314","Search friend requests by partial username","tests.ui.friend_request_page_tests","Fri Feb 27 13:10:17 UTC 2026","skipped","Fri Feb 27 13:10:30 UTC 2026","","test_friend_requests_search","",""
"We check possibility add field into to do list of some special habit","12619","Add custom item into to_do_list","tests.ui.my_habit_tests","Fri Feb 27 13:10:43 UTC 2026","passed","Fri Feb 27 13:10:55 UTC 2026","","test_one_event_page_add_custom_item_in_to_do_list","",""
