"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify user can update name, city and credo on Edit Profile page and changes are saved successfully.","3708","Update basic profile information","tests.ui","Sat Feb 28 18:53:57 UTC 2026","broken","Sat Feb 28 18:54:01 UTC 2026","","test_edit_profile_info","",""
"A simple smoke test that always passes.","2348","Smoke test for the main page","tests.ui","Sat Feb 28 18:54:03 UTC 2026","broken","Sat Feb 28 18:54:05 UTC 2026","","test_smoke","",""
"Function to test header navigation.","4148","Header navigation test.","tests.ui.header_navigation_tests","Sat Feb 28 18:52:53 UTC 2026","passed","Sat Feb 28 18:52:57 UTC 2026","","test_header_navigation","",""
"This test verifies that a user cannot successfully create eco news, because of invalid data. ","5226","Test Validation: Create Eco News with Invalid Data. Open Create Eco News page.","tests.ui.news_pages_tests","Sat Feb 28 18:53:33 UTC 2026","passed","Sat Feb 28 18:53:39 UTC 2026","","test_create_eco_news_with_invalid_data","",""
"Check slider working","9134","test_slider_keyboard_interaction[chrome]","tests.ui.my_habit_tests","Sat Feb 28 18:53:16 UTC 2026","passed","Sat Feb 28 18:53:25 UTC 2026","","test_slider_boundaries","",""
"Test Friend Page search.","14175","Search friend requests by partial username","tests.ui.friend_request_page_tests","Sat Feb 28 18:52:21 UTC 2026","skipped","Sat Feb 28 18:52:36 UTC 2026","","test_friend_requests_search","",""
"Check slider working","5663","test_slider_keyboard_interaction[chrome]","tests.ui.my_habit_tests","Sat Feb 28 18:53:26 UTC 2026","passed","Sat Feb 28 18:53:32 UTC 2026","","test_slider_keyboard_interaction","",""
"Change language test for main page.","3824","Verify language switching (UA <-> EN) in Header","tests.ui","Sat Feb 28 18:53:52 UTC 2026","passed","Sat Feb 28 18:53:56 UTC 2026","","test_change_language","",""
"We check possibility add field into to do list of some special habit","15822","Add custom item into to_do_list","tests.ui.my_habit_tests","Sat Feb 28 18:52:59 UTC 2026","passed","Sat Feb 28 18:53:14 UTC 2026","","test_one_event_page_add_custom_item_in_to_do_list","",""
"Check that user is able to create a new habit card by
    filling in all required fields on the Create habit page.","144","Test for successful habit creation","tests.ui.habit_form_tests","Sat Feb 28 18:52:41 UTC 2026","broken","Sat Feb 28 18:52:41 UTC 2026","","test_successful_habit_creation","",""
"A test that does nothing and always passes.","0","test_nothing","tests","Sat Feb 28 18:52:01 UTC 2026","passed","Sat Feb 28 18:52:01 UTC 2026","","test_stub","",""
"This test verifies that a user can successfully open pages after clicking on buttons in vision cards on the page. ","4894","Test Validation: Click buttons in the vision card after sing in.","tests.ui.about_us_page_tests","Sat Feb 28 18:52:15 UTC 2026","passed","Sat Feb 28 18:52:20 UTC 2026","","test_about_us_page_singin_vision_cards_buttons_check","",""
"This test verifies that a user can successfully create eco new. ","5486","Test Validation: Create Eco News with Valid Data.","tests.ui.news_pages_tests","Sat Feb 28 18:53:40 UTC 2026","passed","Sat Feb 28 18:53:46 UTC 2026","","test_create_eco_news_with_valid_data","",""
"Test like one news page like one news","3601","Test like one news on one news page","tests.ui.news_pages_tests","Sat Feb 28 18:53:47 UTC 2026","broken","Sat Feb 28 18:53:51 UTC 2026","","test_one_news_page_like_one_news","",""
"This test verifies that a user can successfully click on form habit buttons. ","4334","Test Validation: About Us Page Buttons Verification.","tests.ui.about_us_page_tests","Sat Feb 28 18:52:09 UTC 2026","broken","Sat Feb 28 18:52:14 UTC 2026","","test_about_us_page_buttons_verification","",""
