"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test eco news summary retrieval by id (GET /eco-news/{id}/summary)","195","Get summary eco new by id.","tests.api.news_api_tests","Tue Mar 24 10:32:35 UTC 2026","passed","Tue Mar 24 10:32:35 UTC 2026","","test_eco_new_summary","",""
"","201","Verify 403 Forbidden for ROLE_USER with pref 'INVITES' and period 'TWICE_A_DAY'","tests.api.user_notification_preference_tests","Tue Mar 24 10:33:13 UTC 2026","passed","Tue Mar 24 10:33:14 UTC 2026","","test_forbidden_user_notif_pref","",""
"Test for validation of correctness of DELETE request.","212","Delete eco new by id.","tests.api.news_api_tests","Tue Mar 24 10:32:26 UTC 2026","passed","Tue Mar 24 10:32:26 UTC 2026","","test_delete_eco_new_by_id","",""
"Test for validation of correctness of DELETE request.","223","Delete eco new by id.","tests.api.news_api_tests","Tue Mar 24 10:32:26 UTC 2026","passed","Tue Mar 24 10:32:27 UTC 2026","","test_delete_eco_new_by_id","",""
"Negative security tests: verify regular user receives 403 on restricted email endpoints.","332","Security: Verify regular user gets 403 when trying to send Telegram feedback email","tests.api.email_api_tests","Tue Mar 24 10:32:02 UTC 2026","passed","Tue Mar 24 10:32:03 UTC 2026","","test_email","",""
"Test for validation of Google security authentication.","191","test_google_security[GREENCITY-en-200--]","tests.api","Tue Mar 24 10:33:10 UTC 2026","failed","Tue Mar 24 10:33:10 UTC 2026","","test_google_security","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","297","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 24 10:32:39 UTC 2026","passed","Tue Mar 24 10:32:40 UTC 2026","","test_find_eco_news_by_page","",""
"","10291","Verify user search, friend request sending, persistence, and cancellation","tests.ui.find_friend_page_tests","Tue Mar 24 10:36:27 UTC 2026","broken","Tue Mar 24 10:36:38 UTC 2026","","test_findfriend_verify_user_search","",""
"TC-FR-03: Accept friend request and verify it appears in My Friends after refresh.","13471","TC-FR-03: Accept friend request","tests.ui.friend_request_page_tests","Tue Mar 24 10:36:56 UTC 2026","broken","Tue Mar 24 10:37:09 UTC 2026","","test_fr_accept_friend_request","",""
"Test like one news page like one news","197","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 24 10:32:43 UTC 2026","passed","Tue Mar 24 10:32:43 UTC 2026","","test_get_eco_news_by_id","",""
"","196","Verify 403 Forbidden for ROLE_USER with pref 'INVITES' and period 'MONTHLY'","tests.api.user_notification_preference_tests","Tue Mar 24 10:33:16 UTC 2026","passed","Tue Mar 24 10:33:17 UTC 2026","","test_forbidden_user_notif_pref","",""
"","202","Verify 403 Forbidden for ROLE_USER with pref 'LIKES' and period 'WEEKLY'","tests.api.user_notification_preference_tests","Tue Mar 24 10:33:15 UTC 2026","passed","Tue Mar 24 10:33:15 UTC 2026","","test_forbidden_user_notif_pref","",""
"Change language test for main page.","3011","Verify language switching (UA <-> EN) in Header","tests.ui","Tue Mar 24 10:40:33 UTC 2026","passed","Tue Mar 24 10:40:36 UTC 2026","","test_change_language","",""
"Test habit deletion by habit assigned id","539","Test habit deletion with correct habit assigned id","tests.api.habit_api_tests","Tue Mar 24 10:32:19 UTC 2026","passed","Tue Mar 24 10:32:19 UTC 2026","","test_habit_deletion","",""
"Test eco news request expecting error","198","Verify proper responses when use invalid query params","tests.api.news_api_tests","Tue Mar 24 10:32:36 UTC 2026","passed","Tue Mar 24 10:32:37 UTC 2026","","test_find_eco_news_by_page","",""
"","202","Verify 403 Forbidden for ROLE_USER with pref 'SYSTEM' and period 'IMMEDIATELY'","tests.api.user_notification_preference_tests","Tue Mar 24 10:33:12 UTC 2026","passed","Tue Mar 24 10:33:12 UTC 2026","","test_forbidden_user_notif_pref","",""
"Test eco news summary retrieval by id (GET /eco-news/{id}/summary)","209","Get summary eco new by id.","tests.api.news_api_tests","Tue Mar 24 10:32:34 UTC 2026","passed","Tue Mar 24 10:32:35 UTC 2026","","test_eco_new_summary","",""
"auth login validation","302","Verify successful login, response time, and token validity","tests.api.own-security-controller_tests","Tue Mar 24 10:33:00 UTC 2026","failed","Tue Mar 24 10:33:00 UTC 2026","","test_login_validation","",""
"Test of addition to favorites of eco new","220","Add to favorites eco new by id.","tests.api.news_api_tests","Tue Mar 24 10:32:23 UTC 2026","failed","Tue Mar 24 10:32:23 UTC 2026","","test_add_to_favourites_eco_new_by_id","",""
"Test create eco news request with valid data","220","Update eco new by applying valid parameters to the form.","tests.api.news_api_tests","Tue Mar 24 10:32:55 UTC 2026","passed","Tue Mar 24 10:32:55 UTC 2026","","test_update_eco_new_by_id","",""
"Test habit deletion by habit assigned id","517","Test habit deletion with correct habit assigned id","tests.api.habit_api_tests","Tue Mar 24 10:32:20 UTC 2026","passed","Tue Mar 24 10:32:20 UTC 2026","","test_habit_deletion","",""
"Verify user can update name, city and credo on Edit Profile page and changes are saved successfully.","14775","Update basic profile information","tests.ui.edit_profile_page_tests","Tue Mar 24 10:34:52 UTC 2026","broken","Tue Mar 24 10:35:07 UTC 2026","","test_edit_profile_info","",""
"Test habit assignment with correct id","423","Test habit assignment with login and correct id","tests.api.habit_api_tests","Tue Mar 24 10:32:15 UTC 2026","passed","Tue Mar 24 10:32:16 UTC 2026","","test_habit_assignment","",""
"A simple smoke test that always passes.","2062","Smoke test for the main page","tests.ui","Tue Mar 24 10:41:12 UTC 2026","broken","Tue Mar 24 10:41:14 UTC 2026","","test_smoke","",""
"","198","Verify 403 Forbidden for ROLE_USER with pref 'INVITES' and period 'DAILY'","tests.api.user_notification_preference_tests","Tue Mar 24 10:33:14 UTC 2026","passed","Tue Mar 24 10:33:14 UTC 2026","","test_forbidden_user_notif_pref","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","188","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 24 10:32:39 UTC 2026","passed","Tue Mar 24 10:32:39 UTC 2026","","test_find_eco_news_by_page","",""
"","201","Verify 403 Forbidden for ROLE_USER with pref 'COMMENTS' and period 'MONTHLY'","tests.api.user_notification_preference_tests","Tue Mar 24 10:33:16 UTC 2026","passed","Tue Mar 24 10:33:16 UTC 2026","","test_forbidden_user_notif_pref","",""
"Test for deletion of social_network by id verification","200","Check user access to the deletion of social media.","tests.api.social_networks","Tue Mar 24 10:33:04 UTC 2026","passed","Tue Mar 24 10:33:04 UTC 2026","","test_delete_social_network","",""
"Test like one news page like one news","204","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 24 10:32:42 UTC 2026","passed","Tue Mar 24 10:32:42 UTC 2026","","test_get_eco_news_by_id","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","293","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 24 10:32:37 UTC 2026","passed","Tue Mar 24 10:32:37 UTC 2026","","test_find_eco_news_by_page","",""
"Testcase that an anonymous user cannot post a comment on an event.","193","Verify that an unauthorized user cannot leave a comment","tests.api.event_comment_tests","Tue Mar 24 10:32:09 UTC 2026","passed","Tue Mar 24 10:32:09 UTC 2026","","test_unauthorized_comment","",""
"Check message on the empty 'All friends' tab on the Friend page","0","Check that the 'This user has no friends' message is shown on the 'All friends' tab on the Friend page for a user without friends","tests.ui.all_friends_page_tests","Tue Mar 24 10:34:14 UTC 2026","broken","Tue Mar 24 10:34:14 UTC 2026","","test_user_without_friends_shows_placeholder_message","",""
"","202","Verify 403 Forbidden for ROLE_USER with pref 'PLACES' and period 'NEVER'","tests.api.user_notification_preference_tests","Tue Mar 24 10:33:17 UTC 2026","passed","Tue Mar 24 10:33:18 UTC 2026","","test_forbidden_user_notif_pref","",""
"Test like one news page like one news","219","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 24 10:32:41 UTC 2026","passed","Tue Mar 24 10:32:42 UTC 2026","","test_get_eco_news_by_id","",""
"Function to test header navigation.","7095","Header navigation test.","tests.ui.header_navigation_tests","Tue Mar 24 10:38:00 UTC 2026","passed","Tue Mar 24 10:38:07 UTC 2026","","test_header_navigation","",""
"Test get habit assignments for current user with supported language codes","480","Test user can retrieve habit assignments with supported language codes","tests.api.habit_api_tests","Tue Mar 24 10:32:14 UTC 2026","failed","Tue Mar 24 10:32:14 UTC 2026","","test_get_all_habit_assignments_for_current_user","",""
"Test like one news page like one news","196","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 24 10:32:41 UTC 2026","passed","Tue Mar 24 10:32:41 UTC 2026","","test_get_eco_news_by_id","",""
"A test that does nothing and always passes.","1","test_nothing","tests","Tue Mar 24 10:33:18 UTC 2026","passed","Tue Mar 24 10:33:18 UTC 2026","","test_stub","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","194","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 24 10:32:40 UTC 2026","passed","Tue Mar 24 10:32:41 UTC 2026","","test_find_eco_news_by_page","",""
"Test for validation of correctness of DELETE request.","199","Delete eco new by id.","tests.api.news_api_tests","Tue Mar 24 10:32:27 UTC 2026","passed","Tue Mar 24 10:32:27 UTC 2026","","test_delete_eco_new_by_id","",""
"Test correct navigation to Find Friend page.","10049","Check that user is redirected to Find Friend page after clicking on the [Add friends] button","tests.ui.my_space_pages_tests.my_space_profile_tests","Tue Mar 24 10:39:18 UTC 2026","broken","Tue Mar 24 10:39:28 UTC 2026","","test_navigation_to_find_friend_page","",""
"","184","Verify 403 Forbidden for ROLE_USER with pref 'SYSTEM' and period 'NEVER'","tests.api.user_notification_preference_tests","Tue Mar 24 10:33:17 UTC 2026","passed","Tue Mar 24 10:33:17 UTC 2026","","test_forbidden_user_notif_pref","",""
"Test for validation of correctness of DELETE request.","226","Delete eco new by id.","tests.api.news_api_tests","Tue Mar 24 10:32:25 UTC 2026","passed","Tue Mar 24 10:32:25 UTC 2026","","test_delete_eco_new_by_id","",""
"Test create eco news request with invalid data","241","Update eco new by applying invalid parameters to the form.","tests.api.news_api_tests","Tue Mar 24 10:32:56 UTC 2026","passed","Tue Mar 24 10:32:57 UTC 2026","","test_update_eco_new_by_id","",""
"Test get habit assignments for current user with supported language codes","494","Test user can retrieve habit assignments with supported language codes","tests.api.habit_api_tests","Tue Mar 24 10:32:13 UTC 2026","passed","Tue Mar 24 10:32:13 UTC 2026","","test_get_all_habit_assignments_for_current_user","",""
"Test like one news page like one news","217","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 24 10:32:48 UTC 2026","passed","Tue Mar 24 10:32:48 UTC 2026","","test_get_eco_news_by_id","",""
"Test habit deletion without logging","634","Test habit deletion without logging and correct assigned id","tests.api.habit_api_tests","Tue Mar 24 10:32:20 UTC 2026","passed","Tue Mar 24 10:32:21 UTC 2026","","test_habit_deletion","",""
"Test summary get of eco new","220","Get recommended eco new by id.","tests.api.news_api_tests","Tue Mar 24 10:32:51 UTC 2026","passed","Tue Mar 24 10:32:52 UTC 2026","","test_get_recommended_eco_news","",""
"","211","Verify 403 Forbidden for ROLE_USER with pref 'PLACES' and period 'DAILY'","tests.api.user_notification_preference_tests","Tue Mar 24 10:33:14 UTC 2026","passed","Tue Mar 24 10:33:15 UTC 2026","","test_forbidden_user_notif_pref","",""
"Testing of social networks image get request using invalid url","220","test_social_networks_get_image_invalid[https://picsum.photos/404-404-message-Page is not found]","tests.api.social_networks","Tue Mar 24 10:33:06 UTC 2026","failed","Tue Mar 24 10:33:07 UTC 2026","","test_social_network_image","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","283","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 24 10:32:40 UTC 2026","passed","Tue Mar 24 10:32:40 UTC 2026","","test_find_eco_news_by_page","",""
"Test like one news page like one news","205","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 24 10:32:45 UTC 2026","passed","Tue Mar 24 10:32:45 UTC 2026","","test_get_eco_news_by_id","",""
"Test to verify get mutual friends.","234","Verify user can get list of mutual friends via API.","tests.api.friends_api_test","Tue Mar 24 10:32:12 UTC 2026","passed","Tue Mar 24 10:32:12 UTC 2026","","test_mutual_friends","",""
"Test of dislike of eco new","195","Get summary eco new by id.","tests.api.news_api_tests","Tue Mar 24 10:32:57 UTC 2026","passed","Tue Mar 24 10:32:58 UTC 2026","","test_user_like_oneco_new","",""
"Test eco news request expecting error","220","Verify proper responses when use invalid query params","tests.api.news_api_tests","Tue Mar 24 10:32:36 UTC 2026","passed","Tue Mar 24 10:32:36 UTC 2026","","test_find_eco_news_by_page","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","259","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 24 10:32:37 UTC 2026","passed","Tue Mar 24 10:32:38 UTC 2026","","test_find_eco_news_by_page","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","186","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 24 10:32:39 UTC 2026","passed","Tue Mar 24 10:32:39 UTC 2026","","test_find_eco_news_by_page","",""
"This test verifies that a user can successfully create eco new. ","7671","Test Validation: Create Eco News with Valid Data.","tests.ui.news_pages_tests","Tue Mar 24 10:39:38 UTC 2026","passed","Tue Mar 24 10:39:46 UTC 2026","","test_create_eco_news_with_valid_data","",""
"Test various validation errors during password update","204","Password update validation: Mismatched passwords","tests.api.own-security-controller_tests","Tue Mar 24 10:33:01 UTC 2026","passed","Tue Mar 24 10:33:01 UTC 2026","","test_password_update","",""
"Test correct navigation to Edit Profile page.","211","Check that user is redirected to Edit Profile page after clicking on the [Edit] button","tests.ui.my_space_pages_tests.my_space_profile_tests","Tue Mar 24 10:39:11 UTC 2026","passed","Tue Mar 24 10:39:11 UTC 2026","","test_navigation_to_edit_profile_page","",""
"Test create eco news request with valid data","224","Update eco new by applying valid parameters to the form.","tests.api.news_api_tests","Tue Mar 24 10:32:56 UTC 2026","passed","Tue Mar 24 10:32:56 UTC 2026","","test_update_eco_new_by_id","",""
