"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that 'Habit title' field is required.","367","Check that user is not able to submit a form on the Create Habit page after leaving the 'Title' field empty","tests.ui.habit_form_tests","Thu Mar 05 10:32:36 UTC 2026","passed","Thu Mar 05 10:32:37 UTC 2026","","test_required_title","",""
"Test correct navigation to Find Friend page.","131","Check that user is redirected to Find Friend page after clicking on the [Add friends] button","tests.ui.my_space_pages_tests.my_space_profile_tests","Thu Mar 05 10:33:30 UTC 2026","passed","Thu Mar 05 10:33:30 UTC 2026","","test_navigation_to_find_friend_page","",""
"This test verifies that a user can successfully click on form habit buttons. ","2734","Test Validation: About Us Page Buttons Verification.","tests.ui.about_us_page_tests","Thu Mar 05 10:30:56 UTC 2026","passed","Thu Mar 05 10:30:58 UTC 2026","","test_about_us_page_buttons_verification","",""
"A simple smoke test that always passes.","424","Smoke test for the main page","tests.ui","Thu Mar 05 10:33:58 UTC 2026","broken","Thu Mar 05 10:33:58 UTC 2026","","test_smoke","",""
"Testcase that an authorized user can successfully post a comment and delete it.","423","Verify that an authorized user can successfully leave and delete a comment.","tests.api","Thu Mar 05 10:30:46 UTC 2026","passed","Thu Mar 05 10:30:46 UTC 2026","","test_events_comments","",""
"Verify user can update name, city and credo on Edit Profile page and changes are saved successfully.","12551","Update basic profile information","tests.ui.edit_profile_page_tests","Thu Mar 05 10:31:19 UTC 2026","broken","Thu Mar 05 10:31:32 UTC 2026","","test_edit_profile_info","",""
"Test create eco news request with valid data","433","Create eco new by applying valid parameters to the form.","tests.api","Thu Mar 05 10:30:45 UTC 2026","passed","Thu Mar 05 10:30:45 UTC 2026","","test_create_eco_news_form","",""
"Test eco news request expecting error","155","Verify proper responses when use invalid query params","tests.api.news_api_tests","Thu Mar 05 10:30:40 UTC 2026","passed","Thu Mar 05 10:30:40 UTC 2026","","test_find_eco_news_by_page","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","198","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 05 10:30:42 UTC 2026","passed","Thu Mar 05 10:30:42 UTC 2026","","test_find_eco_news_by_page","",""
"Test create eco news request with valid data","232","Create eco new by applying valid parameters to the form.","tests.api","Thu Mar 05 10:30:45 UTC 2026","passed","Thu Mar 05 10:30:46 UTC 2026","","test_create_eco_news_form","",""
"Test eco news request expecting error","242","Verify proper responses when use invalid query params","tests.api.news_api_tests","Thu Mar 05 10:30:41 UTC 2026","passed","Thu Mar 05 10:30:41 UTC 2026","","test_find_eco_news_by_page","",""
"TC-FR-03: Accept friend request and verify it appears in My Friends after refresh.","12357","TC-FR-03: Accept friend request","tests.ui.friend_request_page_tests","Thu Mar 05 10:32:01 UTC 2026","broken","Thu Mar 05 10:32:14 UTC 2026","","test_fr_accept_friend_request","",""
"This test verifies that a user, who is not signed in, sees the correct behavior after clicking on buttons in vision cards on the page.","10909","Test Validation: Click buttons in the vision card before sign in.","tests.ui.about_us_page_tests","Thu Mar 05 10:31:01 UTC 2026","broken","Thu Mar 05 10:31:12 UTC 2026","","test_about_us_page_nosingin_cards_buttons_check","",""
"Verify user can update name, city and credo on Edit Profile page and changes are saved successfully.","13009","Update basic profile information","tests.ui.edit_profile_page_tests","Thu Mar 05 10:31:34 UTC 2026","broken","Thu Mar 05 10:31:47 UTC 2026","","test_edit_profile_info","",""
"Test like one news page like one news","1865","Test add event link in my events page","tests.ui.my_space_pages_tests.my_events_page_tests","Thu Mar 05 10:33:19 UTC 2026","broken","Thu Mar 05 10:33:21 UTC 2026","","test_add_event_link_in_my_events_page","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","371","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 05 10:30:42 UTC 2026","passed","Thu Mar 05 10:30:42 UTC 2026","","test_find_eco_news_by_page","",""
"Test eco news request expecting error","153","Verify proper responses when use invalid query params","tests.api.news_api_tests","Thu Mar 05 10:30:41 UTC 2026","passed","Thu Mar 05 10:30:41 UTC 2026","","test_find_eco_news_by_page","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","53","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 05 10:30:44 UTC 2026","passed","Thu Mar 05 10:30:44 UTC 2026","","test_find_eco_news_by_page","",""
"This test verifies that a user can successfully create eco new. ","1556","Test Validation: Create Eco News with Valid Data.","tests.ui.news_pages_tests","Thu Mar 05 10:33:35 UTC 2026","broken","Thu Mar 05 10:33:37 UTC 2026","","test_create_eco_news_with_valid_data","",""
"Check user menu functionality.","39","User menu check","tests.ui.user_menu_test","Thu Mar 05 10:34:02 UTC 2026","failed","Thu Mar 05 10:34:02 UTC 2026","","test_user_menu","",""
"Test eco news request expecting error","156","Verify proper responses when use invalid query params","tests.api.news_api_tests","Thu Mar 05 10:30:41 UTC 2026","passed","Thu Mar 05 10:30:41 UTC 2026","","test_find_eco_news_by_page","",""
"Check slider working","5855","test_slider_keyboard_interaction[chrome]","tests.ui.my_habit_tests","Thu Mar 05 10:33:05 UTC 2026","passed","Thu Mar 05 10:33:11 UTC 2026","","test_slider_boundaries","",""
"We check possibility add field into to do list of some special habit","12656","Add custom item into to_do_list","tests.ui.my_habit_tests","Thu Mar 05 10:32:50 UTC 2026","passed","Thu Mar 05 10:33:03 UTC 2026","","test_one_event_page_add_custom_item_in_to_do_list","",""
"Test that 'Habit description' textarea is required.","319","Check that user is not able to submit a form on the Create Habit page after leaving the 'Habit description' textarea empty","tests.ui.habit_form_tests","Thu Mar 05 10:32:32 UTC 2026","passed","Thu Mar 05 10:32:32 UTC 2026","","test_required_description","",""
"Test for successful habit creation.","1085","Check that user is able to create a new habit card by filling in all required fields on the Create habit page","tests.ui.habit_form_tests","Thu Mar 05 10:32:41 UTC 2026","passed","Thu Mar 05 10:32:43 UTC 2026","","test_successful_habit_creation","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","530","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 05 10:30:42 UTC 2026","passed","Thu Mar 05 10:30:43 UTC 2026","","test_find_eco_news_by_page","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","52","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 05 10:30:43 UTC 2026","passed","Thu Mar 05 10:30:43 UTC 2026","","test_find_eco_news_by_page","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","252","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 05 10:30:43 UTC 2026","passed","Thu Mar 05 10:30:43 UTC 2026","","test_find_eco_news_by_page","",""
"A test that does nothing and always passes.","0","test_nothing","tests","Thu Mar 05 10:30:46 UTC 2026","passed","Thu Mar 05 10:30:46 UTC 2026","","test_stub","",""
"Change language test for main page.","1229","Verify language switching (UA <-> EN) in Header","tests.ui","Thu Mar 05 10:33:45 UTC 2026","passed","Thu Mar 05 10:33:46 UTC 2026","","test_change_language","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","119","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 05 10:30:44 UTC 2026","passed","Thu Mar 05 10:30:44 UTC 2026","","test_find_eco_news_by_page","",""
"This test verifies that a user can successfully open pages after clicking on buttons in vision cards on the page. ","2705","Test Validation: Click buttons in the vision card after sing in.","tests.ui.about_us_page_tests","Thu Mar 05 10:31:14 UTC 2026","passed","Thu Mar 05 10:31:17 UTC 2026","","test_about_us_page_singin_vision_cards_buttons_check","",""
"Test create eco news request with valid data","347","Create eco new by applying valid parameters to the form.","tests.api","Thu Mar 05 10:30:44 UTC 2026","passed","Thu Mar 05 10:30:44 UTC 2026","","test_create_eco_news_form","",""
