"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","189","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Apr 02 09:50:43 UTC 2026","passed","Thu Apr 02 09:50:43 UTC 2026","","test_find_eco_news_by_page","",""
"Test successful password update and safely restore original state","544","Successful password update with valid and matching inputs","tests.api.own-security-controller_tests","Thu Apr 02 09:51:04 UTC 2026","passed","Thu Apr 02 09:51:05 UTC 2026","","test_password_update","",""
"Test of addition to favorites of eco new","233","Add to favorites eco new by id.","tests.api.news_api_tests","Thu Apr 02 09:50:25 UTC 2026","failed","Thu Apr 02 09:50:25 UTC 2026","","test_add_to_favourites_eco_new_by_id","",""
"","203","Verify 403 Forbidden for ROLE_USER with pref 'LIKES' and period 'DAILY'","tests.api.user_notification_preference_tests","Thu Apr 02 09:51:24 UTC 2026","passed","Thu Apr 02 09:51:24 UTC 2026","","test_forbidden_user_notif_pref","",""
"","186","Verify 403 Forbidden for ROLE_USER with pref 'INVITES' and period 'WEEKLY'","tests.api.user_notification_preference_tests","Thu Apr 02 09:51:25 UTC 2026","passed","Thu Apr 02 09:51:25 UTC 2026","","test_forbidden_user_notif_pref","",""
"","184","Verify 403 Forbidden for ROLE_USER with pref 'COMMENTS' and period 'NEVER'","tests.api.user_notification_preference_tests","Thu Apr 02 09:51:27 UTC 2026","passed","Thu Apr 02 09:51:27 UTC 2026","","test_forbidden_user_notif_pref","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","210","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Apr 02 09:50:42 UTC 2026","passed","Thu Apr 02 09:50:42 UTC 2026","","test_find_eco_news_by_page","",""
"Test that unauthenticated users cannot access the change password endpoint","179","Unsuccessful password update attempt without authentication (401)","tests.api.own-security-controller_tests","Thu Apr 02 09:51:06 UTC 2026","passed","Thu Apr 02 09:51:07 UTC 2026","","test_password_update","",""
"","203","Verify 403 Forbidden for ROLE_USER with pref 'LIKES' and period 'MONTHLY'","tests.api.user_notification_preference_tests","Thu Apr 02 09:51:26 UTC 2026","passed","Thu Apr 02 09:51:26 UTC 2026","","test_forbidden_user_notif_pref","",""
"","207","Verify 403 Forbidden for ROLE_USER with pref 'INVITES' and period 'NEVER'","tests.api.user_notification_preference_tests","Thu Apr 02 09:51:27 UTC 2026","passed","Thu Apr 02 09:51:27 UTC 2026","","test_forbidden_user_notif_pref","",""
"Test get user dto by principal from access token","205","Verify invalid response","tests.api.greencity_user_api.user_controller","Thu Apr 02 09:49:54 UTC 2026","failed","Thu Apr 02 09:49:55 UTC 2026","","test_filter_all_user_by_search_criteria","",""
"","4022","Test Sign Up - Successful Creation and Email Verification","tests.api.own-security-controller_tests","Thu Apr 02 09:51:07 UTC 2026","failed","Thu Apr 02 09:51:11 UTC 2026","","test_signup","",""
"","189","Verify 403 Forbidden for ROLE_USER with pref 'PLACES' and period 'NEVER'","tests.api.user_notification_preference_tests","Thu Apr 02 09:51:27 UTC 2026","passed","Thu Apr 02 09:51:27 UTC 2026","","test_forbidden_user_notif_pref","",""
"This test verifies that a user can successfully navigate through tabs on friends abstract page. ","13555","Test Validation: friends abstract page navigation through tabs.","tests.ui","Thu Apr 02 10:00:10 UTC 2026","broken","Thu Apr 02 10:00:23 UTC 2026","","test_friends_abstract_navigation","",""
"Check if a user card has username, user city, and [Add friend] button","65","Check that friend card has username, city, and [Add friend] button on the 'All friends' tab on the Friend page for a user with friends","tests.ui.all_friends_page_tests","Thu Apr 02 09:52:05 UTC 2026","passed","Thu Apr 02 09:52:05 UTC 2026","","test_user_card_ui_elements_presence","",""
"Testing of social networks image get request using invalid url","202","test_social_networks_get_image_invalid[https://picsum.photos/404-404-message-Page is not found]","tests.api.social_networks","Thu Apr 02 09:51:15 UTC 2026","failed","Thu Apr 02 09:51:15 UTC 2026","","test_social_network_image","",""
"Test like one news page like one news","181","Test eco news get by id request's response returns correct data format","tests.api.news_api_tests","Thu Apr 02 09:50:51 UTC 2026","passed","Thu Apr 02 09:50:51 UTC 2026","","test_get_eco_news_by_id","",""
"Test for validation of correctness of DELETE request.","235","Delete eco new by id.","tests.api.news_api_tests","Thu Apr 02 09:50:28 UTC 2026","passed","Thu Apr 02 09:50:28 UTC 2026","","test_delete_eco_new_by_id","",""
"Test of dislike of eco new","216","Dislike eco new by id.","tests.api.news_api_tests","Thu Apr 02 09:50:33 UTC 2026","passed","Thu Apr 02 09:50:33 UTC 2026","","test_dislike_eco_new","",""
"Test get user dto by principal from access token","184","Verify response with access token","tests.api.greencity_user_api.user_controller","Thu Apr 02 09:50:04 UTC 2026","failed","Thu Apr 02 09:50:04 UTC 2026","","test_update_user","",""
"Test get user dto by principal from access token","187","Verify response without access token","tests.api.greencity_user_api.user_controller","Thu Apr 02 09:49:51 UTC 2026","passed","Thu Apr 02 09:49:51 UTC 2026","","test_filter_all_user_by_search_criteria","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","389","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Apr 02 09:50:43 UTC 2026","passed","Thu Apr 02 09:50:44 UTC 2026","","test_find_eco_news_by_page","",""
"Test for deletion of social_network by id verification","219","Check user access to the deletion of social media.","tests.api.social_networks","Thu Apr 02 09:51:12 UTC 2026","failed","Thu Apr 02 09:51:12 UTC 2026","","test_delete_social_network","",""
"Test get user dto by principal from access token","206","Verify invalid response","tests.api.greencity_user_api.user_controller","Thu Apr 02 09:49:55 UTC 2026","failed","Thu Apr 02 09:49:55 UTC 2026","","test_filter_all_user_by_search_criteria","",""
"","204","Verify 403 Forbidden for ROLE_USER with pref 'COMMENTS' and period 'IMMEDIATELY'","tests.api.user_notification_preference_tests","Thu Apr 02 09:51:22 UTC 2026","passed","Thu Apr 02 09:51:22 UTC 2026","","test_forbidden_user_notif_pref","",""
"","10009","test_friend_requests_tab_opens[chrome]","tests.ui","Thu Apr 02 09:59:58 UTC 2026","broken","Thu Apr 02 10:00:08 UTC 2026","","test_friend_requests_page","",""
"Test for deletion of social_network by id verification","205","Check user access to the deletion of social media.","tests.api.social_networks","Thu Apr 02 09:51:12 UTC 2026","failed","Thu Apr 02 09:51:12 UTC 2026","","test_delete_social_network","",""
