"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test like one news page like one news","68","Test eco news get by id request's response returns correct data format","tests.api.news_api_tests","Wed Apr 15 19:17:49 UTC 2026","passed","Wed Apr 15 19:17:50 UTC 2026","","test_get_eco_news_by_id","",""
"Test habit deletion with incorrect habit assigned id","145","Test habit deletion with incorrect data","tests.api.habit_api_tests","Wed Apr 15 19:17:52 UTC 2026","passed","Wed Apr 15 19:17:52 UTC 2026","","test_habit_deletion","",""
"","13834","Verify Vision Card buttons without sign-in","","Wed Apr 15 19:24:50 UTC 2026","broken","Wed Apr 15 19:25:04 UTC 2026","","","",""
"","2637","Update eco news with valid data -- @1.1 ","","Wed Apr 15 19:20:51 UTC 2026","failed","Wed Apr 15 19:20:53 UTC 2026","","","",""
"","84","Verify 403 Forbidden for ROLE_USER with pref 'INVITES' and period 'WEEKLY'","tests.api.user_notification_preference_tests","Wed Apr 15 19:18:04 UTC 2026","passed","Wed Apr 15 19:18:04 UTC 2026","","test_forbidden_user_notif_pref","",""
"","5273","User opens the Create Event page from My Events tab","","Wed Apr 15 19:30:21 UTC 2026","broken","Wed Apr 15 19:30:26 UTC 2026","","","",""
"Test get user dto by principal from access token","228","Verify invalid response","tests.api.greencity_user_api.user_controller","Wed Apr 15 19:17:34 UTC 2026","failed","Wed Apr 15 19:17:34 UTC 2026","","test_filter_all_user_by_search_criteria","",""
"","1791","Update eco news with valid data -- @1.3 ","","Wed Apr 15 19:20:55 UTC 2026","failed","Wed Apr 15 19:20:57 UTC 2026","","","",""
"Test for deletion of social_network by id verification","58","Check user access to the deletion of social media.","tests.api.social_networks","Wed Apr 15 19:18:05 UTC 2026","failed","Wed Apr 15 19:18:05 UTC 2026","","test_delete_social_network","",""
"Test like one news page like one news","62","Test eco news get by id request's response returns correct data format","tests.api.news_api_tests","Wed Apr 15 19:17:48 UTC 2026","passed","Wed Apr 15 19:17:48 UTC 2026","","test_get_eco_news_by_id","",""
"","3224","Filter users with invalid parameters -- @1.10 ","","Wed Apr 15 19:22:02 UTC 2026","failed","Wed Apr 15 19:22:06 UTC 2026","","","",""
"Check a user is redirected to another Friend page after clicking a friend card","601","Check that a user is redirected to another Friend page after clicking on a friend card on the 'All friends' tab on the Friend page","tests.ui.all_friends_page_tests","Wed Apr 15 19:19:30 UTC 2026","failed","Wed Apr 15 19:19:30 UTC 2026","","test_user_page_navigation_after_clicking_on_card","",""
"Test like one news page like one news","66","Test eco news get by id request's response returns correct data format","tests.api.news_api_tests","Wed Apr 15 19:17:50 UTC 2026","passed","Wed Apr 15 19:17:50 UTC 2026","","test_get_eco_news_by_id","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","412","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Apr 15 19:17:55 UTC 2026","passed","Wed Apr 15 19:17:56 UTC 2026","","test_find_eco_news_by_page","",""
"","1","Page refresh resets unsaved changes","","Wed Apr 15 19:31:43 UTC 2026","skipped","Wed Apr 15 19:31:43 UTC 2026","","","",""
"","1884","Get recommended eco news by id -- @1.1 ","","Wed Apr 15 19:20:10 UTC 2026","passed","Wed Apr 15 19:20:12 UTC 2026","","","",""
