"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test like one news page like one news","124","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Mon Mar 23 09:51:21 UTC 2026","passed","Mon Mar 23 09:51:21 UTC 2026","","test_get_eco_news_by_id","",""
"Test like one news page like one news","118","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Mon Mar 23 09:51:18 UTC 2026","passed","Mon Mar 23 09:51:18 UTC 2026","","test_get_eco_news_by_id","",""
"Test for successful habit creation.","1098","Check that user is able to create a new habit card by filling in all required fields on the Create habit page","tests.ui.habit_form_tests","Mon Mar 23 09:56:22 UTC 2026","passed","Mon Mar 23 09:56:23 UTC 2026","","test_successful_habit_creation","",""
"Testing of social networks image get request using valid url","102","Check user access for image of social network.","tests.api.social_networks","Mon Mar 23 09:51:35 UTC 2026","failed","Mon Mar 23 09:51:35 UTC 2026","","test_social_network_image","",""
"Test for deletion of social_network by id verification","105","Check user access to the deletion of social media.","tests.api.social_networks","Mon Mar 23 09:51:34 UTC 2026","passed","Mon Mar 23 09:51:34 UTC 2026","","test_delete_social_network","",""
"Test eco news request expecting error","113","Verify proper responses when use invalid query params","tests.api.news_api_tests","Mon Mar 23 09:51:14 UTC 2026","passed","Mon Mar 23 09:51:14 UTC 2026","","test_find_eco_news_by_page","",""
"
    TC-FR-02:
    Verify Requests tab shows empty state when user has no pending requests,
    and it remains after page refresh.
    ","11825","TC-FR-02: Requests tab is empty and stays empty after refresh","tests.ui.friend_request_page_tests","Mon Mar 23 09:55:52 UTC 2026","broken","Mon Mar 23 09:56:04 UTC 2026","","test_open_requests_tab","",""
"Test like one news page like one news","106","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Mon Mar 23 09:51:18 UTC 2026","passed","Mon Mar 23 09:51:19 UTC 2026","","test_get_eco_news_by_id","",""
"TC-MP-01: Verify Main Page loads correctly.","1508","TC-MP-01: Verify Main Page loads correctly","tests.ui.main_page_tests","Mon Mar 23 09:56:42 UTC 2026","passed","Mon Mar 23 09:56:43 UTC 2026","","test_main_page_loads_correctly","",""
"Verify slider respects minimum and maximum boundaries when moved.","4327","test_slider_respects_boundaries[chrome]","tests.ui.my_habit_tests","Mon Mar 23 09:57:09 UTC 2026","passed","Mon Mar 23 09:57:14 UTC 2026","","test_slider_boundaries","",""
"Verify that user can search friends by full and partial name on Friends page.","406","Search friend by full and partial name","tests.ui.my_friends_page_tests","Mon Mar 23 09:56:48 UTC 2026","failed","Mon Mar 23 09:56:49 UTC 2026","","test_search_my_friend","",""
"Test correct navigation to Find Friend page.","10056","Check that user is redirected to Find Friend page after clicking on the [Add friends] button","tests.ui.my_space_pages_tests.my_space_profile_tests","Mon Mar 23 09:57:40 UTC 2026","broken","Mon Mar 23 09:57:50 UTC 2026","","test_navigation_to_find_friend_page","",""
