"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test like one news page like one news","53","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 13:16:26 UTC 2026","passed","Fri Mar 20 13:16:26 UTC 2026","","test_get_eco_news_by_id","",""
"Verify user can update name, city and credo on Edit Profile page and changes are saved successfully.","12099","Update basic profile information","tests.ui.edit_profile_page_tests","Fri Mar 20 13:17:57 UTC 2026","broken","Fri Mar 20 13:18:09 UTC 2026","","test_edit_profile_info","",""
"Test eco news request expecting error","50","Verify proper responses when use invalid query params","tests.api.news_api_tests","Fri Mar 20 13:16:23 UTC 2026","passed","Fri Mar 20 13:16:23 UTC 2026","","test_find_eco_news_by_page","",""
"Test like one news page like one news","52","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 13:16:26 UTC 2026","passed","Fri Mar 20 13:16:26 UTC 2026","","test_get_eco_news_by_id","",""
"Test like one news page like one news","53","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 13:16:26 UTC 2026","passed","Fri Mar 20 13:16:26 UTC 2026","","test_get_eco_news_by_id","",""
"Test like one news page like one news","50","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 13:16:26 UTC 2026","passed","Fri Mar 20 13:16:26 UTC 2026","","test_get_eco_news_by_id","",""
"Test like one news page like one news","54","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 13:16:26 UTC 2026","passed","Fri Mar 20 13:16:26 UTC 2026","","test_get_eco_news_by_id","",""
"Testcase that an authorized user can successfully post a comment and delete it.","492","Verify that an authorized user can successfully leave and delete a comment.","tests.api","Fri Mar 20 13:16:37 UTC 2026","passed","Fri Mar 20 13:16:38 UTC 2026","","test_events_comments","",""
"Test for validation of Google security authentication.","54","test_google_security[GREENCITY-en-200--]","tests.api","Fri Mar 20 13:16:38 UTC 2026","failed","Fri Mar 20 13:16:38 UTC 2026","","test_google_security","",""
"Verify user can update privacy settings on Edit Profile page and changes are saved successfully.","12253","Update profile privacy settings","tests.ui.edit_profile_page_tests","Fri Mar 20 13:18:26 UTC 2026","broken","Fri Mar 20 13:18:39 UTC 2026","","test_update_privacy_settings","",""
"Test eco news summary retrieval by id (GET /eco-news/{id}/summary)","61","Get summary eco new by id.","tests.api.news_api_tests","Fri Mar 20 13:16:22 UTC 2026","passed","Fri Mar 20 13:16:22 UTC 2026","","test_eco_new_summary","",""
"Test eco news request expecting error","58","Verify proper responses when use invalid query params","tests.api.news_api_tests","Fri Mar 20 13:16:23 UTC 2026","passed","Fri Mar 20 13:16:23 UTC 2026","","test_find_eco_news_by_page","",""
"Test for validation of Google security authentication.","56","test_google_security[-uk-404-message-Page is not found]","tests.api","Fri Mar 20 13:16:38 UTC 2026","failed","Fri Mar 20 13:16:38 UTC 2026","","test_google_security","",""
"Verify that registered user can create new event with valid data and is redirected to event page after publishing.","2096","Create new event with valid data","tests.ui.create_update_event_page_tests","Fri Mar 20 13:17:53 UTC 2026","broken","Fri Mar 20 13:17:55 UTC 2026","","test_create_new_event","",""
"Negative security tests: verify regular user receives 403 on restricted email endpoints.","147","Security: Verify regular user gets 403 when trying to send Telegram feedback email","tests.api.email_api_tests","Fri Mar 20 13:16:07 UTC 2026","passed","Fri Mar 20 13:16:07 UTC 2026","","test_email","",""
"Check a user is redirected to another Friend page after clicking a friend card","0","Check that a user is redirected to another Friend page after clicking on a friend card on the 'All friends' tab on the Friend page","tests.ui.all_friends_page_tests","Fri Mar 20 13:17:22 UTC 2026","broken","Fri Mar 20 13:17:22 UTC 2026","","test_user_page_navigation_after_clicking_on_card","",""
"Test eco news request expecting error","67","Verify proper responses when use invalid query params","tests.api.news_api_tests","Fri Mar 20 13:16:23 UTC 2026","passed","Fri Mar 20 13:16:23 UTC 2026","","test_find_eco_news_by_page","",""
"Test like one news page like one news","47","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 13:16:26 UTC 2026","passed","Fri Mar 20 13:16:26 UTC 2026","","test_get_eco_news_by_id","",""
"Test habit assignment with already assigned habit id","263","Test habit assignment with already assigned habit id","tests.api.habit_api_tests","Fri Mar 20 13:16:13 UTC 2026","passed","Fri Mar 20 13:16:13 UTC 2026","","test_habit_assignment","",""
"Test summary get of eco new","101","Get recommended eco new by id.","tests.api.news_api_tests","Fri Mar 20 13:16:28 UTC 2026","passed","Fri Mar 20 13:16:28 UTC 2026","","test_get_recommended_eco_news","",""
"Testing of social networks image get request using invalid url","50","test_social_networks_get_image_invalid[https://picsum.photos/500-500-error-Internal Server Error]","tests.api.social_networks","Fri Mar 20 13:16:36 UTC 2026","failed","Fri Mar 20 13:16:36 UTC 2026","","test_social_network_image","",""
"Test eco news summary retrieval by id (GET /eco-news/{id}/summary)","65","Get summary eco new by id.","tests.api.news_api_tests","Fri Mar 20 13:16:23 UTC 2026","passed","Fri Mar 20 13:16:23 UTC 2026","","test_eco_new_summary","",""
"This test verifies that a user cannot successfully create eco news, because of invalid data. ","2760","Test Validation: Create Eco News with Invalid Data. Open Create Eco News page.","tests.ui.news_pages_tests","Fri Mar 20 13:21:36 UTC 2026","passed","Fri Mar 20 13:21:39 UTC 2026","","test_create_eco_news_with_invalid_data","",""
"Test case that verifies flow of saving and unsaving an event.
    Includes unauthorized save attempt, authorization process,
    verifying the event in the 'Saved' tab, and its successful removal.","0","Verify Event Saving Functionality and Saved Items Management","tests.ui.event_saved_tests","Fri Mar 20 13:19:06 UTC 2026","broken","Fri Mar 20 13:19:06 UTC 2026","","test_verify_event_saving_management","",""
"Test like one news page like one news","52","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 13:16:27 UTC 2026","passed","Fri Mar 20 13:16:27 UTC 2026","","test_get_eco_news_by_id","",""
"Test like one news page like one news","52","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 13:16:25 UTC 2026","passed","Fri Mar 20 13:16:25 UTC 2026","","test_get_eco_news_by_id","",""
"Test of deletion from favorites of eco new","74","Deletion from favorites eco new by id.","tests.api.news_api_tests","Fri Mar 20 13:16:20 UTC 2026","passed","Fri Mar 20 13:16:20 UTC 2026","","test_delete_from_favourites_eco_new_by_id","",""
