"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test verifies that a user can successfully open pages after clicking on buttons in vision cards on the page. ","2711","Test Validation: Click buttons in the vision card after sing in.","tests.ui.about_us_page_tests","Fri Mar 06 06:02:38 UTC 2026","passed","Fri Mar 06 06:02:40 UTC 2026","","test_about_us_page_singin_vision_cards_buttons_check","",""
"Test eco news request expecting error","36","Verify proper responses when use invalid query params","tests.api.news_api_tests","Fri Mar 06 06:02:01 UTC 2026","passed","Fri Mar 06 06:02:01 UTC 2026","","test_find_eco_news_by_page","",""
"Check slider working","2553","test_slider_keyboard_interaction[chrome]","tests.ui.my_habit_tests","Fri Mar 06 06:05:18 UTC 2026","passed","Fri Mar 06 06:05:21 UTC 2026","","test_slider_keyboard_interaction","",""
"Check user menu functionality.","1037","User menu check","tests.ui.user_menu_test","Fri Mar 06 06:06:20 UTC 2026","passed","Fri Mar 06 06:06:21 UTC 2026","","test_user_menu","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","132","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 06 06:02:03 UTC 2026","passed","Fri Mar 06 06:02:03 UTC 2026","","test_find_eco_news_by_page","",""
"Test habit assignment by habit ID","214","Test habit assignment with login","tests.api.habit_api_tests","Fri Mar 06 06:01:59 UTC 2026","passed","Fri Mar 06 06:01:59 UTC 2026","","test_habit_assignment","",""
"Test Friend Page search.","12047","Search friend requests by partial username","tests.ui.friend_request_page_tests","Fri Mar 06 06:04:19 UTC 2026","skipped","Fri Mar 06 06:04:31 UTC 2026","","test_friend_requests_search","",""
"Test eco news request expecting error","143","Verify proper responses when use invalid query params","tests.api.news_api_tests","Fri Mar 06 06:02:01 UTC 2026","passed","Fri Mar 06 06:02:01 UTC 2026","","test_find_eco_news_by_page","",""
"Test create eco news request with valid data","324","Create eco new by applying valid parameters to the form.","tests.api","Fri Mar 06 06:02:05 UTC 2026","passed","Fri Mar 06 06:02:05 UTC 2026","","test_create_eco_news_form","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","172","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 06 06:02:04 UTC 2026","passed","Fri Mar 06 06:02:04 UTC 2026","","test_find_eco_news_by_page","",""
"Test like one news page like one news","2241","Test add event link in my events page","tests.ui.my_space_pages_tests.my_events_page_tests","Fri Mar 06 06:05:23 UTC 2026","broken","Fri Mar 06 06:05:26 UTC 2026","","test_add_event_link_in_my_events_page","",""
"TC-FR-03: Accept friend request and verify it appears in My Friends after refresh.","12727","TC-FR-03: Accept friend request","tests.ui.friend_request_page_tests","Fri Mar 06 06:04:04 UTC 2026","broken","Fri Mar 06 06:04:17 UTC 2026","","test_fr_accept_friend_request","",""
"Verify user can update name, city and credo on Edit Profile page and changes are saved successfully.","12063","Update basic profile information","tests.ui.edit_profile_page_tests","Fri Mar 06 06:02:56 UTC 2026","broken","Fri Mar 06 06:03:08 UTC 2026","","test_edit_profile_info","",""
"Testcase that an authorized user can successfully post a comment and delete it.","417","Verify that an authorized user can successfully leave and delete a comment.","tests.api","Fri Mar 06 06:02:06 UTC 2026","passed","Fri Mar 06 06:02:06 UTC 2026","","test_events_comments","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","40","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 06 06:02:03 UTC 2026","passed","Fri Mar 06 06:02:03 UTC 2026","","test_find_eco_news_by_page","",""
"Test habit deletion by habit assigned ID","156","test_delete_assigned_habit[delete assigned habit with wrong habit id]","tests.api.habit_api_tests","Fri Mar 06 06:02:01 UTC 2026","passed","Fri Mar 06 06:02:01 UTC 2026","","test_habit_assignment","",""
"Verify user can update privacy settings on Edit Profile page and changes are saved successfully.","11759","Update profile privacy settings","tests.ui.edit_profile_page_tests","Fri Mar 06 06:03:10 UTC 2026","broken","Fri Mar 06 06:03:22 UTC 2026","","test_update_privacy_settings","",""
"Function to test header navigation.","2494","Header navigation test.","tests.ui.header_navigation_tests","Fri Mar 06 06:04:47 UTC 2026","passed","Fri Mar 06 06:04:50 UTC 2026","","test_header_navigation","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","239","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 06 06:02:03 UTC 2026","passed","Fri Mar 06 06:02:03 UTC 2026","","test_find_eco_news_by_page","",""
"Verify user can update name, city and credo on Edit Profile page and changes are saved successfully.","12051","Update basic profile information","tests.ui.edit_profile_page_tests","Fri Mar 06 06:02:42 UTC 2026","broken","Fri Mar 06 06:02:54 UTC 2026","","test_edit_profile_info","",""
"This test verifies that a user cannot successfully create eco news, because of invalid data. ","1703","Test Validation: Create Eco News with Invalid Data. Open Create Eco News page.","tests.ui.news_pages_tests","Fri Mar 06 06:05:40 UTC 2026","broken","Fri Mar 06 06:05:42 UTC 2026","","test_create_eco_news_with_invalid_data","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","327","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 06 06:02:02 UTC 2026","passed","Fri Mar 06 06:02:02 UTC 2026","","test_find_eco_news_by_page","",""
"This test verifies that a user can successfully navigate between tabs on Saved page. ","2053","Test Validation: Saved Abstract navigation.","tests.ui","Fri Mar 06 06:06:12 UTC 2026","passed","Fri Mar 06 06:06:14 UTC 2026","","test_saved_abstract_navigation","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","139","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 06 06:02:04 UTC 2026","passed","Fri Mar 06 06:02:04 UTC 2026","","test_find_eco_news_by_page","",""
"We check possibility add field into to do list of some special habit","12583","Add custom item into to_do_list","tests.ui.my_habit_tests","Fri Mar 06 06:04:56 UTC 2026","passed","Fri Mar 06 06:05:08 UTC 2026","","test_one_event_page_add_custom_item_in_to_do_list","",""
"A simple smoke test that always passes.","406","Smoke test for the main page","tests.ui","Fri Mar 06 06:06:16 UTC 2026","broken","Fri Mar 06 06:06:16 UTC 2026","","test_smoke","",""
"Test habit deletion by habit assigned ID","167","test_delete_assigned_habit[delete assigned habit1]","tests.api.habit_api_tests","Fri Mar 06 06:02:01 UTC 2026","passed","Fri Mar 06 06:02:01 UTC 2026","","test_habit_assignment","",""
