"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test like one news page like one news","40","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 26 11:08:48 UTC 2026","passed","Thu Mar 26 11:08:48 UTC 2026","","test_get_eco_news_by_id","",""
"This test verifies that a user, who is not signed in, sees the correct behavior after clicking on buttons in vision cards on the page.","11134","Test Validation: Click buttons in the vision card before sign in.","tests.ui.about_us_page_tests","Thu Mar 26 11:09:17 UTC 2026","broken","Thu Mar 26 11:09:28 UTC 2026","","test_about_us_page_nosingin_cards_buttons_check","",""
"Test like one news page like one news","486","Test like one news on one news page","tests.ui.news_pages_tests","Thu Mar 26 11:15:22 UTC 2026","skipped","Thu Mar 26 11:15:22 UTC 2026","","test_one_news_page_like_one_news","",""
"","0","Successfully retrieve social network image","","Thu Mar 26 11:10:17 UTC 2026","skipped","Thu Mar 26 11:10:17 UTC 2026","","","",""
"Test like one news page like one news","35","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 26 11:08:49 UTC 2026","passed","Thu Mar 26 11:08:49 UTC 2026","","test_get_eco_news_by_id","",""
"Test to verify get mutual friends.","77","Verify user can get list of mutual friends via API.","tests.api.friends_api_test","Thu Mar 26 11:08:34 UTC 2026","passed","Thu Mar 26 11:08:34 UTC 2026","","test_mutual_friends","",""
"Negative security tests: verify regular user receives 403 on restricted email endpoints.","139","Security: Verify regular user gets 403 when trying to send habit notification email","tests.api.email_api_tests","Thu Mar 26 11:08:31 UTC 2026","passed","Thu Mar 26 11:08:31 UTC 2026","","test_email","",""
"","1","API returns eco news list with valid filters -- @1.11 ","","Thu Mar 26 11:09:26 UTC 2026","skipped","Thu Mar 26 11:09:26 UTC 2026","","","",""
"","2887","Update eco news with valid data -- @1.2 ","","Thu Mar 26 11:10:06 UTC 2026","failed","Thu Mar 26 11:10:09 UTC 2026","","","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","90","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 26 11:08:46 UTC 2026","passed","Thu Mar 26 11:08:46 UTC 2026","","test_find_eco_news_by_page","",""
"Test that unauthenticated users cannot access the change password endpoint","35","Unsuccessful password update attempt without authentication (401)","tests.api.own-security-controller_tests","Thu Mar 26 11:08:55 UTC 2026","passed","Thu Mar 26 11:08:56 UTC 2026","","test_password_update","",""
"","35","Verify 403 Forbidden for ROLE_USER with pref 'SYSTEM' and period 'TWICE_A_DAY'","tests.api.user_notification_preference_tests","Thu Mar 26 11:09:03 UTC 2026","passed","Thu Mar 26 11:09:03 UTC 2026","","test_forbidden_user_notif_pref","",""
"","6550","Adjusting habit durations with the slider -- @1.2 ","","Thu Mar 26 11:12:33 UTC 2026","passed","Thu Mar 26 11:12:40 UTC 2026","","","",""
"","41","Verify 403 Forbidden for ROLE_USER with pref 'INVITES' and period 'WEEKLY'","tests.api.user_notification_preference_tests","Thu Mar 26 11:09:04 UTC 2026","passed","Thu Mar 26 11:09:04 UTC 2026","","test_forbidden_user_notif_pref","",""
"","0","API returns eco news list with valid filters -- @1.4 ","","Thu Mar 26 11:09:26 UTC 2026","skipped","Thu Mar 26 11:09:26 UTC 2026","","","",""
"","1","User can send, persist, and cancel a friend request","","Thu Mar 26 11:10:46 UTC 2026","skipped","Thu Mar 26 11:10:46 UTC 2026","","","",""
"","3745","User navigates to About Us page","","Thu Mar 26 11:11:10 UTC 2026","passed","Thu Mar 26 11:11:14 UTC 2026","","","",""
"Test of addition to favorites of eco new","57","Add to favorites eco new by id.","tests.api.news_api_tests","Thu Mar 26 11:08:39 UTC 2026","passed","Thu Mar 26 11:08:40 UTC 2026","","test_add_to_favourites_eco_new_by_id","",""
"Verify slider respects minimum and maximum boundaries when moved.","4360","test_slider_respects_boundaries[chrome]","tests.ui.my_habit_tests","Thu Mar 26 11:14:18 UTC 2026","passed","Thu Mar 26 11:14:23 UTC 2026","","test_slider_boundaries","",""
"","1","Check if user liked eco news by id -- @1.2 ","","Thu Mar 26 11:10:17 UTC 2026","skipped","Thu Mar 26 11:10:17 UTC 2026","","","",""
"","2622","Update eco news with invalid data -- @1.1 ","","Thu Mar 26 11:10:12 UTC 2026","failed","Thu Mar 26 11:10:15 UTC 2026","","","",""
"","2673","Add eco news to favorites by id -- @1.4 ","","Thu Mar 26 11:08:40 UTC 2026","broken","Thu Mar 26 11:08:43 UTC 2026","","","",""
"Test habit assignment without login","34","Test habit assignment without login and correct id","tests.api.habit_api_tests","Thu Mar 26 11:08:37 UTC 2026","passed","Thu Mar 26 11:08:37 UTC 2026","","test_habit_assignment","",""
"Verify user can update name, city and credo on Edit Profile page and changes are saved successfully.","12070","Update basic profile information","tests.ui.edit_profile_page_tests","Thu Mar 26 11:10:23 UTC 2026","broken","Thu Mar 26 11:10:35 UTC 2026","","test_edit_profile_info","",""
"","37","Verify 403 Forbidden for ROLE_USER with pref 'LIKES' and period 'IMMEDIATELY'","tests.api.user_notification_preference_tests","Thu Mar 26 11:09:03 UTC 2026","passed","Thu Mar 26 11:09:03 UTC 2026","","test_forbidden_user_notif_pref","",""
"Test like one news page like one news","36","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 26 11:08:49 UTC 2026","passed","Thu Mar 26 11:08:49 UTC 2026","","test_get_eco_news_by_id","",""
"This test verifies that a user can successfully open pages after clicking on buttons in vision cards on the page. ","2837","Test Validation: Click buttons in the vision card after sing in.","tests.ui.about_us_page_tests","Thu Mar 26 11:09:31 UTC 2026","passed","Thu Mar 26 11:09:33 UTC 2026","","test_about_us_page_singin_vision_cards_buttons_check","",""
"Test like one news page like one news","293","Test add event link in my events page","tests.ui.my_space_pages_tests.my_events_page_tests","Thu Mar 26 11:14:32 UTC 2026","broken","Thu Mar 26 11:14:33 UTC 2026","","test_add_event_link_in_my_events_page","",""
"","1","Forbidden access","","Thu Mar 26 11:10:17 UTC 2026","skipped","Thu Mar 26 11:10:17 UTC 2026","","","",""
"Test various validation errors during password update","40","Password update validation: Mismatched passwords","tests.api.own-security-controller_tests","Thu Mar 26 11:08:55 UTC 2026","passed","Thu Mar 26 11:08:55 UTC 2026","","test_password_update","",""
"Change language test for main page.","1115","Verify language switching (UA <-> EN) in Header","tests.ui","Thu Mar 26 11:15:54 UTC 2026","passed","Thu Mar 26 11:15:55 UTC 2026","","test_change_language","",""
"Test habit assignment with correct id","190","Test habit assignment with login and correct id","tests.api.habit_api_tests","Thu Mar 26 11:08:36 UTC 2026","passed","Thu Mar 26 11:08:36 UTC 2026","","test_habit_assignment","",""
"Test like one news page like one news","50","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 26 11:08:48 UTC 2026","passed","Thu Mar 26 11:08:48 UTC 2026","","test_get_eco_news_by_id","",""
"","1","User has no permission","","Thu Mar 26 11:10:17 UTC 2026","skipped","Thu Mar 26 11:10:17 UTC 2026","","","",""
"","2705","Get eco news summary by id -- @1.3 ","","Thu Mar 26 11:09:43 UTC 2026","broken","Thu Mar 26 11:09:46 UTC 2026","","","",""
"
    TC-FR-02:
    Verify Requests tab shows empty state when user has no pending requests,
    and it remains after page refresh.
    ","12661","TC-FR-02: Requests tab is empty and stays empty after refresh","tests.ui.friend_request_page_tests","Thu Mar 26 11:13:13 UTC 2026","broken","Thu Mar 26 11:13:25 UTC 2026","","test_open_requests_tab","",""
"Testing of social networks image get request using invalid url","39","test_social_networks_get_image_invalid[https://picsum.photos/400-400-message-Current user has no permission for this action]","tests.api.social_networks","Thu Mar 26 11:09:00 UTC 2026","failed","Thu Mar 26 11:09:00 UTC 2026","","test_social_network_image","",""
"","0","API returns eco news list with valid filters -- @1.7 ","","Thu Mar 26 11:09:26 UTC 2026","skipped","Thu Mar 26 11:09:26 UTC 2026","","","",""
"","7928","Adjusting habit durations with the slider -- @1.1 ","","Thu Mar 26 11:12:25 UTC 2026","passed","Thu Mar 26 11:12:33 UTC 2026","","","",""
"","1963","Navigate through Friends page tabs","","Thu Mar 26 11:10:46 UTC 2026","broken","Thu Mar 26 11:10:48 UTC 2026","","","",""
"Test like one news page like one news","37","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 26 11:08:49 UTC 2026","passed","Thu Mar 26 11:08:49 UTC 2026","","test_get_eco_news_by_id","",""
"","5410","Successfully create a habit with mandatory fields","","Thu Mar 26 11:10:23 UTC 2026","passed","Thu Mar 26 11:10:28 UTC 2026","","","",""
