"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test habit assignment without loging","346","test_habit_assignment_without_login","tests.api.habit_api_tests","Tue Mar 17 08:44:19 UTC 2026","passed","Tue Mar 17 08:44:20 UTC 2026","","test_habit_assignment","",""
"Test habit deletion by habit assigned ID","109","test_delete_assigned_habit[delete assigned habit with wrong habit id]","tests.api.habit_api_tests","Tue Mar 17 08:44:21 UTC 2026","passed","Tue Mar 17 08:44:21 UTC 2026","","test_habit_assignment","",""
"Test create eco news request with valid data","528","Create eco new by applying valid parameters to the form.","tests.api","Tue Mar 17 08:44:30 UTC 2026","passed","Tue Mar 17 08:44:30 UTC 2026","","test_create_eco_news_form","",""
"This test verifies that a user can successfully create eco new. ","2149","Test Validation: Create Eco News with Valid Data.","tests.ui.news_pages_tests","Tue Mar 17 08:48:46 UTC 2026","broken","Tue Mar 17 08:48:48 UTC 2026","","test_create_eco_news_with_valid_data","",""
"Test like one news page like one news","81","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 17 08:44:28 UTC 2026","passed","Tue Mar 17 08:44:28 UTC 2026","","test_get_eco_news_by_id","",""
"Test of dislike of eco new","97","Get summary eco new by id.","tests.api.news_api_tests","Tue Mar 17 08:44:28 UTC 2026","passed","Tue Mar 17 08:44:28 UTC 2026","","test_user_like_oneco_new","",""
"Test like one news page like one news","111","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 17 08:44:25 UTC 2026","passed","Tue Mar 17 08:44:25 UTC 2026","","test_get_eco_news_by_id","",""
"Test habit assignment by habit ID","225","Test habit assignment with login","tests.api.habit_api_tests","Tue Mar 17 08:44:18 UTC 2026","failed","Tue Mar 17 08:44:18 UTC 2026","","test_habit_assignment","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","454","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 17 08:44:22 UTC 2026","passed","Tue Mar 17 08:44:22 UTC 2026","","test_find_eco_news_by_page","",""
"Test Friend Page search.","13171","Search friend requests by partial username","tests.ui.friend_request_page_tests","Tue Mar 17 08:47:04 UTC 2026","skipped","Tue Mar 17 08:47:18 UTC 2026","","test_friend_requests_search","",""
"Test habit deletion by habit assigned ID","104","test_delete_assigned_habit[delete assigned habit1]","tests.api.habit_api_tests","Tue Mar 17 08:44:20 UTC 2026","failed","Tue Mar 17 08:44:20 UTC 2026","","test_habit_assignment","",""
"Test like one news page like one news","91","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 17 08:44:27 UTC 2026","passed","Tue Mar 17 08:44:27 UTC 2026","","test_get_eco_news_by_id","",""
"Test like one news page like one news","85","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 17 08:44:28 UTC 2026","passed","Tue Mar 17 08:44:28 UTC 2026","","test_get_eco_news_by_id","",""
"Check user menu functionality.","954","User menu check","tests.ui.user_menu_test","Tue Mar 17 08:49:23 UTC 2026","passed","Tue Mar 17 08:49:24 UTC 2026","","test_user_menu","",""
"Change language test for main page.","1869","Verify language switching (UA <-> EN) in Header","tests.ui","Tue Mar 17 08:49:05 UTC 2026","passed","Tue Mar 17 08:49:07 UTC 2026","","test_change_language","",""
