"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test create eco news request with valid data","296","Update eco new by applying valid parameters to the form.","tests.api.news_api_tests","Thu Mar 26 11:44:28 UTC 2026","passed","Thu Mar 26 11:44:29 UTC 2026","","test_update_eco_new_by_id","",""
"Test like one news page like one news","230","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 26 11:44:16 UTC 2026","passed","Thu Mar 26 11:44:16 UTC 2026","","test_get_eco_news_by_id","",""
"","189","Verify 403 Forbidden for ROLE_USER with pref 'LIKES' and period 'DAILY'","tests.api.user_notification_preference_tests","Thu Mar 26 11:44:52 UTC 2026","passed","Thu Mar 26 11:44:52 UTC 2026","","test_forbidden_user_notif_pref","",""
"","188","Verify 403 Forbidden for ROLE_USER with pref 'COMMENTS' and period 'NEVER'","tests.api.user_notification_preference_tests","Thu Mar 26 11:44:55 UTC 2026","passed","Thu Mar 26 11:44:56 UTC 2026","","test_forbidden_user_notif_pref","",""
"This test verifies that a user can successfully navigate through tabs on friends abstract page. ","13749","Test Validation: friends abstract page navigation through tabs.","tests.ui","Thu Mar 26 11:53:06 UTC 2026","broken","Thu Mar 26 11:53:19 UTC 2026","","test_friends_abstract_navigation","",""
"auth login validation","312","Verify successful login, response time, and token validity","tests.api.own-security-controller_tests","Thu Mar 26 11:44:34 UTC 2026","failed","Thu Mar 26 11:44:34 UTC 2026","","test_login_validation","",""
"Test for deletion of social_network by id verification","181","Check user access to the deletion of social media.","tests.api.social_networks","Thu Mar 26 11:44:42 UTC 2026","failed","Thu Mar 26 11:44:42 UTC 2026","","test_delete_social_network","",""
"","205","Verify 403 Forbidden for ROLE_USER with pref 'PLACES' and period 'DAILY'","tests.api.user_notification_preference_tests","Thu Mar 26 11:44:53 UTC 2026","passed","Thu Mar 26 11:44:53 UTC 2026","","test_forbidden_user_notif_pref","",""
"","10035","test_friend_requests_tab_opens[chrome]","tests.ui","Thu Mar 26 11:52:54 UTC 2026","broken","Thu Mar 26 11:53:04 UTC 2026","","test_friend_requests_page","",""
"Verify user can update name, city and credo on Edit Profile page and changes are saved successfully.","14414","Update basic profile information","tests.ui.edit_profile_page_tests","Thu Mar 26 11:46:38 UTC 2026","broken","Thu Mar 26 11:46:52 UTC 2026","","test_edit_profile_info","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","567","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 26 11:44:13 UTC 2026","passed","Thu Mar 26 11:44:13 UTC 2026","","test_find_eco_news_by_page","",""
"Test like one news page like one news","188","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 26 11:44:16 UTC 2026","passed","Thu Mar 26 11:44:17 UTC 2026","","test_get_eco_news_by_id","",""
"Test like one news page like one news","314","Test add event link in my events page","tests.ui.my_space_pages_tests.my_events_page_tests","Thu Mar 26 11:51:16 UTC 2026","broken","Thu Mar 26 11:51:17 UTC 2026","","test_add_event_link_in_my_events_page","",""
