"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that 'Habit title' field is required.","398","Check that user is not able to submit a form on the Create Habit page after leaving the 'Title' field empty","tests.ui.habit_form_tests","Wed Mar 04 11:49:14 UTC 2026","passed","Wed Mar 04 11:49:14 UTC 2026","","test_required_title","",""
"Check slider working","5173","test_slider_keyboard_interaction[chrome]","tests.ui.my_habit_tests","Wed Mar 04 11:49:55 UTC 2026","passed","Wed Mar 04 11:50:00 UTC 2026","","test_slider_keyboard_interaction","",""
"Test eco news request expecting error","677","Verify proper responses when use invalid query params","tests.api.news_api_tests","Wed Mar 04 11:46:46 UTC 2026","passed","Wed Mar 04 11:46:47 UTC 2026","","test_eco_news_get_client_request","",""
"A test that does nothing and always passes.","0","test_nothing","tests","Wed Mar 04 11:46:53 UTC 2026","passed","Wed Mar 04 11:46:53 UTC 2026","","test_stub","",""
"Testcase that an authorized user can successfully post a comment and delete it.","870","Verify that an authorized user can successfully leave and delete a comment.","tests.api","Wed Mar 04 11:46:52 UTC 2026","passed","Wed Mar 04 11:46:53 UTC 2026","","test_events_comments","",""
"Test like one news page like one news","236","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 04 11:46:51 UTC 2026","passed","Wed Mar 04 11:46:51 UTC 2026","","test_eco_news_get_client_request","",""
"Test correct navigation to Edit Profile page.","206","Check that user is redirected to Edit Profile page after clicking on the [Edit] button","tests.ui.my_space_pages_tests.my_space_profile_tests","Wed Mar 04 11:50:11 UTC 2026","passed","Wed Mar 04 11:50:12 UTC 2026","","test_navigation_to_edit_profile_page","",""
"This test verifies that a user can successfully navigate through tabs on friends abstract page. ","4406","Test Validation: friends abstract page navigation through tabs.","tests.ui","Wed Mar 04 11:50:44 UTC 2026","passed","Wed Mar 04 11:50:48 UTC 2026","","test_friends_abstract_navigation","",""
"Verify user can update name, city and credo on Edit Profile page and changes are saved successfully.","6429","Update basic profile information","tests.ui.edit_profile_page_tests","Wed Mar 04 11:47:54 UTC 2026","failed","Wed Mar 04 11:48:00 UTC 2026","","test_edit_profile_info","",""
"This test verifies that a user, who is not signed in, sees the correct behavior after clicking on buttons in vision cards on the page.","35875","Test Validation: Click buttons in the vision card before sign in.","tests.ui.about_us_page_tests","Wed Mar 04 11:47:10 UTC 2026","broken","Wed Mar 04 11:47:46 UTC 2026","","test_about_us_page_nosingin_cards_buttons_check","",""
"","9277","Verify user search, friend request sending, persistence, and cancellation","tests.ui.find_friend_page_tests","Wed Mar 04 11:48:21 UTC 2026","passed","Wed Mar 04 11:48:30 UTC 2026","","test_findfriend_verify_user_search","",""
"This test verifies that a user can successfully open pages after clicking on buttons in vision cards on the page. ","4779","Test Validation: Click buttons in the vision card after sing in.","tests.ui.about_us_page_tests","Wed Mar 04 11:47:47 UTC 2026","passed","Wed Mar 04 11:47:52 UTC 2026","","test_about_us_page_singin_vision_cards_buttons_check","",""
"TC-FR-03: Accept friend request and verify it appears in My Friends after refresh.","14343","TC-FR-03: Accept friend request","tests.ui.friend_request_page_tests","Wed Mar 04 11:48:32 UTC 2026","broken","Wed Mar 04 11:48:46 UTC 2026","","test_fr_accept_friend_request","",""
"Test like one news page like one news","757","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 04 11:46:49 UTC 2026","passed","Wed Mar 04 11:46:50 UTC 2026","","test_eco_news_get_client_request","",""
"Verify user can update name, city and credo on Edit Profile page and changes are saved successfully.","14340","Update basic profile information","tests.ui.edit_profile_page_tests","Wed Mar 04 11:48:01 UTC 2026","broken","Wed Mar 04 11:48:16 UTC 2026","","test_edit_profile_info","",""
"This test verifies that a user can successfully create eco new. ","4074","Test Validation: Create Eco News with Valid Data.","tests.ui.news_pages_tests","Wed Mar 04 11:50:18 UTC 2026","broken","Wed Mar 04 11:50:22 UTC 2026","","test_create_eco_news_with_valid_data","",""
"Test eco news request expecting error","370","Verify proper responses when use invalid query params","tests.api.news_api_tests","Wed Mar 04 11:46:47 UTC 2026","passed","Wed Mar 04 11:46:47 UTC 2026","","test_eco_news_get_client_request","",""
"Test Friend Page search.","13789","Search friend requests by partial username","tests.ui.friend_request_page_tests","Wed Mar 04 11:48:48 UTC 2026","skipped","Wed Mar 04 11:49:02 UTC 2026","","test_friend_requests_search","",""
"Test like one news page like one news","899","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 04 11:46:50 UTC 2026","passed","Wed Mar 04 11:46:51 UTC 2026","","test_eco_news_get_client_request","",""
"Test like one news page like one news","735","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 04 11:46:49 UTC 2026","passed","Wed Mar 04 11:46:49 UTC 2026","","test_eco_news_get_client_request","",""
"Check slider working","8466","test_slider_keyboard_interaction[chrome]","tests.ui.my_habit_tests","Wed Mar 04 11:49:45 UTC 2026","passed","Wed Mar 04 11:49:54 UTC 2026","","test_slider_boundaries","",""
"This test verifies that a user cannot successfully create eco news, because of invalid data. ","3695","Test Validation: Create Eco News with Invalid Data. Open Create Eco News page.","tests.ui.news_pages_tests","Wed Mar 04 11:50:13 UTC 2026","broken","Wed Mar 04 11:50:17 UTC 2026","","test_create_eco_news_with_invalid_data","",""
"Test that 'Habit description' textarea is required.","390","Check that user is not able to submit a form on the Create Habit page after leaving the 'Habit description' textarea empty","tests.ui.habit_form_tests","Wed Mar 04 11:49:08 UTC 2026","passed","Wed Mar 04 11:49:08 UTC 2026","","test_required_description","",""
"Check user menu functionality.","1078","User menu check","tests.ui.user_menu_test","Wed Mar 04 11:50:58 UTC 2026","passed","Wed Mar 04 11:50:59 UTC 2026","","test_user_menu","",""
"Test like one news page like one news","13693","Test like one news on one news page","tests.ui.news_pages_tests","Wed Mar 04 11:50:24 UTC 2026","broken","Wed Mar 04 11:50:38 UTC 2026","","test_one_news_page_like_one_news","",""
"Test like one news page like one news","3629","Test add event link in my events page","tests.ui.my_space_pages_tests.my_events_page_tests","Wed Mar 04 11:50:02 UTC 2026","broken","Wed Mar 04 11:50:06 UTC 2026","","test_add_event_link_in_my_events_page","",""
"Test eco news request expecting error","511","Verify proper responses when use invalid query params","tests.api.news_api_tests","Wed Mar 04 11:46:47 UTC 2026","passed","Wed Mar 04 11:46:48 UTC 2026","","test_eco_news_get_client_request","",""
"Test like one news page like one news","617","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 04 11:46:48 UTC 2026","passed","Wed Mar 04 11:46:49 UTC 2026","","test_eco_news_get_client_request","",""
"We check possibility add field into to do list of some special habit","14979","Add custom item into to_do_list","tests.ui.my_habit_tests","Wed Mar 04 11:49:29 UTC 2026","passed","Wed Mar 04 11:49:44 UTC 2026","","test_one_event_page_add_custom_item_in_to_do_list","",""
"Change language test for main page.","3432","Verify language switching (UA <-> EN) in Header","tests.ui","Wed Mar 04 11:50:39 UTC 2026","passed","Wed Mar 04 11:50:43 UTC 2026","","test_change_language","",""
"Test eco news request expecting error","442","Verify proper responses when use invalid query params","tests.api.news_api_tests","Wed Mar 04 11:46:47 UTC 2026","passed","Wed Mar 04 11:46:47 UTC 2026","","test_eco_news_get_client_request","",""
"A simple smoke test that always passes.","2808","Smoke test for the main page","tests.ui","Wed Mar 04 11:50:50 UTC 2026","broken","Wed Mar 04 11:50:53 UTC 2026","","test_smoke","",""
"Testcase that an anonymous user cannot post a comment on an event.","234","Verify that an unauthorized user cannot leave a comment","tests.api","Wed Mar 04 11:46:51 UTC 2026","passed","Wed Mar 04 11:46:51 UTC 2026","","test_events_comments","",""
"Test for successful habit creation.","1300","Check that user is able to create a new habit card by filling in all required fields on the Create habit page","tests.ui.habit_form_tests","Wed Mar 04 11:49:19 UTC 2026","passed","Wed Mar 04 11:49:20 UTC 2026","","test_successful_habit_creation","",""
"Function to test header navigation.","4807","Header navigation test.","tests.ui.header_navigation_tests","Wed Mar 04 11:49:23 UTC 2026","passed","Wed Mar 04 11:49:28 UTC 2026","","test_header_navigation","",""
"This test verifies that a user can successfully click on form habit buttons. ","5435","Test Validation: About Us Page Buttons Verification.","tests.ui.about_us_page_tests","Wed Mar 04 11:47:03 UTC 2026","passed","Wed Mar 04 11:47:08 UTC 2026","","test_about_us_page_buttons_verification","",""
