"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","API returns eco news list with valid filters -- @1.3 ","","Wed Mar 25 18:18:59 UTC 2026","skipped","Wed Mar 25 18:18:59 UTC 2026","","","",""
"","1","Unexpected status code","","Wed Mar 25 18:18:59 UTC 2026","skipped","Wed Mar 25 18:18:59 UTC 2026","","","",""
"Test habit assignment with incorrect id","54","Test habit assignment with login and incorrect id","tests.api.habit_api_tests","Wed Mar 25 18:19:06 UTC 2026","passed","Wed Mar 25 18:19:06 UTC 2026","","test_habit_assignment","",""
"","6179","User likes or unlikes a news article from the one news page","","Wed Mar 25 18:20:18 UTC 2026","skipped","Wed Mar 25 18:20:25 UTC 2026","","","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","550","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 25 18:19:14 UTC 2026","passed","Wed Mar 25 18:19:14 UTC 2026","","test_find_eco_news_by_page","",""
"","0","Check if user liked eco news by id -- @1.4 ","","Wed Mar 25 18:18:59 UTC 2026","skipped","Wed Mar 25 18:18:59 UTC 2026","","","",""
"Test like one news page like one news","35","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 25 18:19:15 UTC 2026","passed","Wed Mar 25 18:19:15 UTC 2026","","test_get_eco_news_by_id","",""
"","0","Validate eco news retrieval by ID with different languages -- @1.9 ","","Wed Mar 25 18:18:59 UTC 2026","skipped","Wed Mar 25 18:18:59 UTC 2026","","","",""
"","1","Retrieve eco news summary -- @1.2 ","","Wed Mar 25 18:18:59 UTC 2026","skipped","Wed Mar 25 18:18:59 UTC 2026","","","",""
"","0","Remove eco news from favorites by id -- @1.4 ","","Wed Mar 25 18:18:59 UTC 2026","skipped","Wed Mar 25 18:18:59 UTC 2026","","","",""
