"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test of dislike of eco new","265","Get summary eco new by id.","tests.api.news_api_tests","Fri Mar 20 12:15:33 UTC 2026","passed","Fri Mar 20 12:15:33 UTC 2026","","test_user_like_oneco_new","",""
"Test summary get of eco new","284","Get recommended eco new by id.","tests.api.news_api_tests","Fri Mar 20 12:15:28 UTC 2026","passed","Fri Mar 20 12:15:28 UTC 2026","","test_get_recommended_eco_news","",""
"Test create eco news request with valid data","429","Create eco new by applying valid parameters to the form.","tests.api","Fri Mar 20 12:15:43 UTC 2026","passed","Fri Mar 20 12:15:43 UTC 2026","","test_create_eco_news_form","",""
"Test for validation of Google security authentication.","249","test_google_security[-uk-404-message-Page is not found]","tests.api","Fri Mar 20 12:15:47 UTC 2026","failed","Fri Mar 20 12:15:48 UTC 2026","","test_google_security","",""
"Test correct navigation to Find Friend page.","152","Check that user is redirected to Find Friend page after clicking on the [Add friends] button","tests.ui.my_space_pages_tests.my_space_profile_tests","Fri Mar 20 12:22:02 UTC 2026","passed","Fri Mar 20 12:22:02 UTC 2026","","test_navigation_to_find_friend_page","",""
"Test habit deletion by habit assigned id","604","Test habit deletion with correct habit assigned id","tests.api.habit_api_tests","Fri Mar 20 12:15:08 UTC 2026","passed","Fri Mar 20 12:15:09 UTC 2026","","test_habit_deletion","",""
"Test like one news page like one news","231","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 12:15:24 UTC 2026","passed","Fri Mar 20 12:15:25 UTC 2026","","test_get_eco_news_by_id","",""
"Test habit assignment without login","234","Test habit assignment without login and correct id","tests.api.habit_api_tests","Fri Mar 20 12:15:05 UTC 2026","passed","Fri Mar 20 12:15:05 UTC 2026","","test_habit_assignment","",""
"Test of dislike of eco new","244","Get summary eco new by id.","tests.api.news_api_tests","Fri Mar 20 12:15:31 UTC 2026","passed","Fri Mar 20 12:15:32 UTC 2026","","test_user_like_oneco_new","",""
"Testing of social networks image get request using valid url","251","Check user access for image of social network.","tests.api.social_networks","Fri Mar 20 12:15:39 UTC 2026","failed","Fri Mar 20 12:15:39 UTC 2026","","test_social_network_image","",""
