"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test of deletion from favorites of eco new","256","Deletion from favorites eco new by id.","tests.api.news_api_tests","Tue Mar 24 16:08:12 UTC 2026","failed","Tue Mar 24 16:08:12 UTC 2026","","test_delete_from_favourites_eco_new_by_id","",""
"","242","Verify 403 Forbidden for ROLE_USER with pref 'LIKES' and period 'DAILY'","tests.api.user_notification_preference_tests","Tue Mar 24 16:09:09 UTC 2026","passed","Tue Mar 24 16:09:09 UTC 2026","","test_forbidden_user_notif_pref","",""
"","235","Verify 403 Forbidden for ROLE_USER with pref 'PLACES' and period 'DAILY'","tests.api.user_notification_preference_tests","Tue Mar 24 16:09:09 UTC 2026","passed","Tue Mar 24 16:09:10 UTC 2026","","test_forbidden_user_notif_pref","",""
"","253","Verify 403 Forbidden for ROLE_USER with pref 'SYSTEM' and period 'DAILY'","tests.api.user_notification_preference_tests","Tue Mar 24 16:09:08 UTC 2026","passed","Tue Mar 24 16:09:09 UTC 2026","","test_forbidden_user_notif_pref","",""
"","1","Validate eco news retrieval by ID with different languages -- @1.15 ","","Tue Mar 24 16:07:32 UTC 2026","skipped","Tue Mar 24 16:07:32 UTC 2026","","","",""
"","1","Successfully create eco news with valid data","","Tue Mar 24 16:08:21 UTC 2026","skipped","Tue Mar 24 16:08:21 UTC 2026","","","",""
"Test of dislike of eco new","245","Get summary eco new by id.","tests.api.news_api_tests","Tue Mar 24 16:08:44 UTC 2026","passed","Tue Mar 24 16:08:44 UTC 2026","","test_user_like_oneco_new","",""
"Test like one news page like one news","259","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 24 16:08:30 UTC 2026","passed","Tue Mar 24 16:08:30 UTC 2026","","test_get_eco_news_by_id","",""
"Test like one news page like one news","1073","Test like one news on one news page","tests.ui.news_pages_tests","Tue Mar 24 16:16:51 UTC 2026","skipped","Tue Mar 24 16:16:52 UTC 2026","","test_one_news_page_like_one_news","",""
"Test create eco news request with valid data","398","Create eco new by applying valid parameters to the form.","tests.api","Tue Mar 24 16:09:03 UTC 2026","passed","Tue Mar 24 16:09:04 UTC 2026","","test_create_eco_news_form","",""
"","213","Verify 403 Forbidden for ROLE_USER with pref 'COMMENTS' and period 'MONTHLY'","tests.api.user_notification_preference_tests","Tue Mar 24 16:09:11 UTC 2026","passed","Tue Mar 24 16:09:11 UTC 2026","","test_forbidden_user_notif_pref","",""
"","1","Successful password update with valid and matching inputs -- @1.1 ","","Tue Mar 24 16:07:32 UTC 2026","skipped","Tue Mar 24 16:07:32 UTC 2026","","","",""
"","1","Validate eco news retrieval by ID with different languages -- @1.11 ","","Tue Mar 24 16:07:32 UTC 2026","skipped","Tue Mar 24 16:07:32 UTC 2026","","","",""
"","1","Redirect to the Add Friends page","","Tue Mar 24 16:10:22 UTC 2026","skipped","Tue Mar 24 16:10:22 UTC 2026","","","",""
"","1","Forbidden access","","Tue Mar 24 16:07:32 UTC 2026","skipped","Tue Mar 24 16:07:32 UTC 2026","","","",""
"
    Test Objective: Verify that the system correctly triggers and displays
    validation error messages when a user attempts to sign in without entering data.
    ","3567","Verify validation errors when signing in with empty fields","tests.ui.login_testing","Tue Mar 24 16:14:59 UTC 2026","failed","Tue Mar 24 16:15:02 UTC 2026","","Authentication Tests","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","526","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 24 16:08:20 UTC 2026","passed","Tue Mar 24 16:08:21 UTC 2026","","test_find_eco_news_by_page","",""
"","1","Forbidden access","","Tue Mar 24 16:07:32 UTC 2026","skipped","Tue Mar 24 16:07:32 UTC 2026","","","",""
"Test like one news page like one news","232","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Tue Mar 24 16:08:26 UTC 2026","passed","Tue Mar 24 16:08:26 UTC 2026","","test_get_eco_news_by_id","",""
"","234","Verify 403 Forbidden for ROLE_USER with pref 'LIKES' and period 'WEEKLY'","tests.api.user_notification_preference_tests","Tue Mar 24 16:09:10 UTC 2026","passed","Tue Mar 24 16:09:10 UTC 2026","","test_forbidden_user_notif_pref","",""
"","1","API returns eco news list with valid filters -- @1.4 ","","Tue Mar 24 16:07:32 UTC 2026","skipped","Tue Mar 24 16:07:32 UTC 2026","","","",""
"Test get habit assignments for current user with supported language codes","562","Test user can retrieve habit assignments with supported language codes","tests.api.habit_api_tests","Tue Mar 24 16:07:52 UTC 2026","failed","Tue Mar 24 16:07:52 UTC 2026","","test_get_all_habit_assignments_for_current_user","",""
"","0","Unexpected status code","","Tue Mar 24 16:07:32 UTC 2026","skipped","Tue Mar 24 16:07:32 UTC 2026","","","",""
"","5784","Verify Vision Card buttons after sign-in","","Tue Mar 24 16:07:44 UTC 2026","passed","Tue Mar 24 16:07:50 UTC 2026","","","",""
"Negative security tests: verify regular user receives 403 on restricted email endpoints.","252","Security: Verify regular user gets 403 when trying to send activation message email","tests.api.email_api_tests","Tue Mar 24 16:07:42 UTC 2026","passed","Tue Mar 24 16:07:42 UTC 2026","","test_email","",""
"","1","Unsuccessful password update attempt without authentication","","Tue Mar 24 16:07:32 UTC 2026","skipped","Tue Mar 24 16:07:32 UTC 2026","","","",""
