"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test Friend Page search.","12538","Search friend requests by partial username","tests.ui.friend_request_page_tests","Fri Feb 27 13:28:41 UTC 2026","skipped","Fri Feb 27 13:28:54 UTC 2026","","test_friend_requests_search","",""
"Function to test header navigation.","2529","Header navigation test.","tests.ui.header_navigation_tests","Fri Feb 27 13:29:02 UTC 2026","passed","Fri Feb 27 13:29:05 UTC 2026","","test_header_navigation","",""
"A simple smoke test that always passes.","178","Smoke test for the main page","tests.ui","Fri Feb 27 13:29:57 UTC 2026","broken","Fri Feb 27 13:29:57 UTC 2026","","test_smoke","",""
"Change language test for main page.","35","Verify language switching (UA <-> EN) in Header","tests.ui","Fri Feb 27 13:29:50 UTC 2026","broken","Fri Feb 27 13:29:50 UTC 2026","","test_change_language","",""
"Verify user can update name, city and credo on Edit Profile page and changes are saved successfully.","1976","Update basic profile information","tests.ui","Fri Feb 27 13:29:53 UTC 2026","broken","Fri Feb 27 13:29:54 UTC 2026","","test_edit_profile_info","",""
"Test like one news page like one news","1644","Test like one news on one news page","tests.ui.news_pages_tests","Fri Feb 27 13:29:46 UTC 2026","broken","Fri Feb 27 13:29:47 UTC 2026","","test_one_news_page_like_one_news","",""
"We check possibility add field into to do list of some special habit","12571","Add custom item into to_do_list","tests.ui.my_habit_tests","Fri Feb 27 13:29:07 UTC 2026","passed","Fri Feb 27 13:29:20 UTC 2026","","test_one_event_page_add_custom_item_in_to_do_list","",""
"Check slider working","2579","test_slider_keyboard_interaction[chrome]","tests.ui.my_habit_tests","Fri Feb 27 13:29:31 UTC 2026","passed","Fri Feb 27 13:29:33 UTC 2026","","test_slider_keyboard_interaction","",""
"Check slider working","5830","test_slider_keyboard_interaction[chrome]","tests.ui.my_habit_tests","Fri Feb 27 13:29:22 UTC 2026","passed","Fri Feb 27 13:29:28 UTC 2026","","test_slider_boundaries","",""
"This test verifies that a user can successfully open pages after clicking on buttons in vision cards on the page. ","2742","Test Validation: Click buttons in the vision card after sing in.","tests.ui.about_us_page_tests","Fri Feb 27 13:28:36 UTC 2026","passed","Fri Feb 27 13:28:39 UTC 2026","","test_about_us_page_singin_vision_cards_buttons_check","",""
"A test that does nothing and always passes.","0","test_nothing","tests","Fri Feb 27 13:28:22 UTC 2026","passed","Fri Feb 27 13:28:22 UTC 2026","","test_stub","",""
"Check that user is able to create a new habit card by
    filling in all required fields on the Create habit page.","1201","Test for successful habit creation","tests.ui.habit_form_tests","Fri Feb 27 13:28:58 UTC 2026","passed","Fri Feb 27 13:28:59 UTC 2026","","test_successful_habit_creation","",""
"This test verifies that a user can successfully create eco new. ","3123","Test Validation: Create Eco News with Valid Data.","tests.ui.news_pages_tests","Fri Feb 27 13:29:40 UTC 2026","passed","Fri Feb 27 13:29:43 UTC 2026","","test_create_eco_news_with_valid_data","",""
"This test verifies that a user cannot successfully create eco news, because of invalid data. ","2242","Test Validation: Create Eco News with Invalid Data. Open Create Eco News page.","tests.ui.news_pages_tests","Fri Feb 27 13:29:36 UTC 2026","passed","Fri Feb 27 13:29:38 UTC 2026","","test_create_eco_news_with_invalid_data","",""
"This test verifies that a user can successfully click on form habit buttons. ","2342","Test Validation: About Us Page Buttons Verification.","tests.ui.about_us_page_tests","Fri Feb 27 13:28:32 UTC 2026","broken","Fri Feb 27 13:28:34 UTC 2026","","test_about_us_page_buttons_verification","",""
