"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test visibility of filters and search controls on Saved Places page.","18883","Verify filters and search controls are displayed on Saved Places page","tests.ui.places_saved_page_tests","Thu Apr 16 09:42:30 UTC 2026","failed","Thu Apr 16 09:42:49 UTC 2026","","test_filters_and_search_on_saved_places_page","",""
"","2390","Try to delete social network without permission -- @1.5 ","","Thu Apr 16 09:44:44 UTC 2026","broken","Thu Apr 16 09:44:46 UTC 2026","","","",""
"Negative security tests: verify regular user receives 403 on restricted email endpoints.","477","Security: Verify regular user gets 403 when trying to send place status change email","tests.api.email_api_tests","Thu Apr 16 09:38:24 UTC 2026","passed","Thu Apr 16 09:38:24 UTC 2026","","test_email","",""
"","17773","User updates basic profile information successfully -- @1.1 ","","Thu Apr 16 09:47:37 UTC 2026","broken","Thu Apr 16 09:47:55 UTC 2026","","","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","550","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Apr 16 09:38:46 UTC 2026","passed","Thu Apr 16 09:38:47 UTC 2026","","test_find_eco_news_by_page","",""
"Test habit deletion by habit assigned id","893","Test habit deletion with correct habit assigned id","tests.api.habit_api_tests","Thu Apr 16 09:38:41 UTC 2026","passed","Thu Apr 16 09:38:41 UTC 2026","","test_habit_deletion","",""
"Test get habit assignments for current user with incorrect language code","289","Test user can't retrieve habit assignments with incorrect language code","tests.api.habit_api_tests","Thu Apr 16 09:38:32 UTC 2026","passed","Thu Apr 16 09:38:33 UTC 2026","","test_get_all_habit_assignments_for_current_user","",""
"","1","Check if user liked eco news by id -- @1.5 ","","Thu Apr 16 09:41:41 UTC 2026","skipped","Thu Apr 16 09:41:41 UTC 2026","","","",""
"","17315","Successfully adding a new custom item","","Thu Apr 16 09:51:39 UTC 2026","broken","Thu Apr 16 09:51:56 UTC 2026","","","",""
"Change language test for main page.","5911","Verify language switching (UA <-> EN) in Header","tests.ui","Thu Apr 16 09:42:40 UTC 2026","passed","Thu Apr 16 09:42:46 UTC 2026","","test_change_language","",""
"","1903","Get user dto with invalid access token","","Thu Apr 16 09:42:48 UTC 2026","passed","Thu Apr 16 09:42:50 UTC 2026","","","",""
"Testcase that an authorized user can successfully post a comment and delete it.","1360","Verify that an authorized user can successfully leave and delete a comment.","tests.api.event_comment_tests","Thu Apr 16 09:38:29 UTC 2026","passed","Thu Apr 16 09:38:31 UTC 2026","","test_authorized_comment","",""
"Test like one news page like one news","240","Test eco news get by id request's response returns correct data format","tests.api.news_api_tests","Thu Apr 16 09:38:44 UTC 2026","passed","Thu Apr 16 09:38:44 UTC 2026","","test_get_eco_news_by_id","",""
"","2928","Like or unlike eco news by id -- @1.5 ","","Thu Apr 16 09:41:25 UTC 2026","broken","Thu Apr 16 09:41:28 UTC 2026","","","",""
"Test eco news request expecting error","231","Verify proper responses when use invalid query params","tests.api.news_api_tests","Thu Apr 16 09:38:45 UTC 2026","passed","Thu Apr 16 09:38:46 UTC 2026","","test_find_eco_news_by_page","",""
"Test get user dto by principal from access token","423","Verify invalid response","tests.api.greencity_user_api.user_controller","Thu Apr 16 09:38:23 UTC 2026","failed","Thu Apr 16 09:38:23 UTC 2026","","test_filter_all_user_by_search_criteria","",""
"Test for forbidden update of social network image","290","Check updating social network image without permission","tests.api.management-social-network-images-controller_tests","Thu Apr 16 09:38:48 UTC 2026","passed","Thu Apr 16 09:38:48 UTC 2026","","test_update_social_network_image_forbidden","",""
"Test that 'Habit title' field is required.","580","Check that user is not able to submit a form on the Create Habit page after leaving the 'Title' field empty","tests.ui.habit_form_tests","Thu Apr 16 09:41:21 UTC 2026","passed","Thu Apr 16 09:41:22 UTC 2026","","test_required_title","",""
"","3298","API returns eco news list with valid filters -- @1.4 ","","Thu Apr 16 09:39:47 UTC 2026","passed","Thu Apr 16 09:39:50 UTC 2026","","","",""
"Test like one news page like one news","220","Test eco news get by id request's response returns correct data format","tests.api.news_api_tests","Thu Apr 16 09:38:42 UTC 2026","passed","Thu Apr 16 09:38:42 UTC 2026","","test_get_eco_news_by_id","",""
"","261","Verify 403 Forbidden for ROLE_USER with pref 'PLACES' and period 'NEVER'","tests.api.user_notification_preference_tests","Thu Apr 16 09:39:00 UTC 2026","passed","Thu Apr 16 09:39:01 UTC 2026","","test_forbidden_user_notif_pref","",""
"","2276","Get random fact of the day successfully","","Thu Apr 16 09:41:41 UTC 2026","broken","Thu Apr 16 09:41:43 UTC 2026","","","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","684","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Apr 16 09:38:47 UTC 2026","passed","Thu Apr 16 09:38:48 UTC 2026","","test_find_eco_news_by_page","",""
"","7028","Verify Vision Card buttons after sign-in","","Thu Apr 16 09:45:06 UTC 2026","passed","Thu Apr 16 09:45:13 UTC 2026","","","",""
"Test switching to Places tab on Saved page.","9456","Verify user can switch to Places tab on Saved page","tests.ui.places_saved_page_tests","Thu Apr 16 09:42:34 UTC 2026","passed","Thu Apr 16 09:42:43 UTC 2026","","test_switch_to_places_tab_on_saved_page","",""
"Test like one news page like one news","254","Test eco news get by id request's response returns correct data format","tests.api.news_api_tests","Thu Apr 16 09:38:40 UTC 2026","passed","Thu Apr 16 09:38:41 UTC 2026","","test_get_eco_news_by_id","",""
"Test opening Saved Places page and verifying its main elements.","9456","Verify Saved Places page opens correctly","tests.ui.places_saved_page_tests","Thu Apr 16 09:42:28 UTC 2026","passed","Thu Apr 16 09:42:37 UTC 2026","","test_places_saved_page_opens_correctly","",""
"","262","Verify 403 Forbidden for ROLE_USER with pref 'PLACES' and period 'IMMEDIATELY'","tests.api.user_notification_preference_tests","Thu Apr 16 09:38:59 UTC 2026","passed","Thu Apr 16 09:38:59 UTC 2026","","test_forbidden_user_notif_pref","",""
"","2637","Update user with valid and invalid data -- @1.7 ","","Thu Apr 16 09:43:36 UTC 2026","failed","Thu Apr 16 09:43:39 UTC 2026","","","",""
"","2456","Get recommended eco news by id -- @1.1 ","","Thu Apr 16 09:40:48 UTC 2026","passed","Thu Apr 16 09:40:51 UTC 2026","","","",""
"Test summary get of eco new","324","Get recommended eco new by id.","tests.api.news_api_tests","Thu Apr 16 09:38:42 UTC 2026","passed","Thu Apr 16 09:38:43 UTC 2026","","test_get_recommended_eco_news","",""
"This test verifies that a user can successfully click on form habit buttons. ","20095","Test Validation: About Us Page Buttons Verification.","tests.ui.about_us_page_tests","Thu Apr 16 09:39:11 UTC 2026","failed","Thu Apr 16 09:39:31 UTC 2026","","test_about_us_page_buttons_verification","",""
"","2289","Update user with valid and invalid data -- @1.8 ","","Thu Apr 16 09:43:39 UTC 2026","failed","Thu Apr 16 09:43:41 UTC 2026","","","",""
"Test eco news request expecting error","253","Verify proper responses when use invalid query params","tests.api.news_api_tests","Thu Apr 16 09:38:45 UTC 2026","passed","Thu Apr 16 09:38:45 UTC 2026","","test_find_eco_news_by_page","",""
"Test summary get of eco new","352","Get recommended eco new by id.","tests.api.news_api_tests","Thu Apr 16 09:38:45 UTC 2026","passed","Thu Apr 16 09:38:45 UTC 2026","","test_get_recommended_eco_news","",""
"Test create eco news request with valid data","664","Create eco new by applying valid parameters to the form.","tests.api","Thu Apr 16 09:38:54 UTC 2026","passed","Thu Apr 16 09:38:55 UTC 2026","","test_create_eco_news_form","",""
"","2440","Filter users with invalid parameters -- @1.10 ","","Thu Apr 16 09:42:36 UTC 2026","failed","Thu Apr 16 09:42:38 UTC 2026","","","",""
"","0","Unexpected status code","","Thu Apr 16 09:41:41 UTC 2026","skipped","Thu Apr 16 09:41:41 UTC 2026","","","",""
"","0","API returns empty mutual friends list","","Thu Apr 16 09:44:18 UTC 2026","skipped","Thu Apr 16 09:44:18 UTC 2026","","","",""
"","2730","Filter users with invalid parameters -- @1.9 ","","Thu Apr 16 09:42:33 UTC 2026","failed","Thu Apr 16 09:42:36 UTC 2026","","","",""
"","2344","API returns an error when invalid query parameters are used -- @1.2 ","","Thu Apr 16 09:39:29 UTC 2026","passed","Thu Apr 16 09:39:32 UTC 2026","","","",""
"Test eco news request expecting error","265","Verify proper responses when use invalid query params","tests.api.news_api_tests","Thu Apr 16 09:38:45 UTC 2026","passed","Thu Apr 16 09:38:45 UTC 2026","","test_find_eco_news_by_page","",""
"","49969","Verify that saved events persist after the user logs out and logs back in","tests.ui.event_saved_tests","Thu Apr 16 09:39:25 UTC 2026","passed","Thu Apr 16 09:40:15 UTC 2026","","test_verify_saved_events_persist_after_logout","",""
"","1973","Validate eco news retrieval by ID with different languages -- @1.5 ","","Thu Apr 16 09:40:15 UTC 2026","passed","Thu Apr 16 09:40:17 UTC 2026","","","",""
"Function to test header navigation.","11293","Header navigation test.","tests.ui.header_navigation_tests","Thu Apr 16 09:40:58 UTC 2026","passed","Thu Apr 16 09:41:09 UTC 2026","","test_header_navigation","",""
"","247","Verify 403 Forbidden for ROLE_USER with pref 'INVITES' and period 'IMMEDIATELY'","tests.api.user_notification_preference_tests","Thu Apr 16 09:38:59 UTC 2026","passed","Thu Apr 16 09:38:59 UTC 2026","","test_forbidden_user_notif_pref","",""
"Test of dislike of eco new","295","Dislike eco new by id.","tests.api.news_api_tests","Thu Apr 16 09:38:39 UTC 2026","passed","Thu Apr 16 09:38:39 UTC 2026","","test_dislike_eco_new","",""
"","1","Mutual friends count consistency","","Thu Apr 16 09:44:18 UTC 2026","skipped","Thu Apr 16 09:44:18 UTC 2026","","","",""
"","1012","Verify user can successfully update their own event comment","tests.api.event_comment_tests","Thu Apr 16 09:38:34 UTC 2026","skipped","Thu Apr 16 09:38:35 UTC 2026","","test_verify_user_can_update_comment","",""
"","1942","Filter users without access token -- @1.3 ","","Thu Apr 16 09:42:08 UTC 2026","passed","Thu Apr 16 09:42:10 UTC 2026","","","",""
"Test get user dto by principal from access token","230","Verify invalid response","tests.api.greencity_user_api.user_controller","Thu Apr 16 09:38:32 UTC 2026","failed","Thu Apr 16 09:38:32 UTC 2026","","test_filter_all_user_by_search_criteria","",""
"Test like one news page like one news","244","Test eco news get by id request's response returns correct data format","tests.api.news_api_tests","Thu Apr 16 09:38:42 UTC 2026","passed","Thu Apr 16 09:38:42 UTC 2026","","test_get_eco_news_by_id","",""
"","240","Verify 403 Forbidden for ROLE_USER with pref 'SYSTEM' and period 'IMMEDIATELY'","tests.api.user_notification_preference_tests","Thu Apr 16 09:38:59 UTC 2026","passed","Thu Apr 16 09:38:59 UTC 2026","","test_forbidden_user_notif_pref","",""
"","6895","User navigates to About Us page","","Thu Apr 16 09:49:55 UTC 2026","passed","Thu Apr 16 09:50:02 UTC 2026","","","",""
"Test of addition to favorites of eco new","362","Add to favorites eco new by id.","tests.api.news_api_tests","Thu Apr 16 09:38:52 UTC 2026","passed","Thu Apr 16 09:38:52 UTC 2026","","test_add_to_favourites_eco_new_by_id","",""
"","262","Verify 403 Forbidden for ROLE_USER with pref 'SYSTEM' and period 'DAILY'","tests.api.user_notification_preference_tests","Thu Apr 16 09:38:58 UTC 2026","passed","Thu Apr 16 09:38:59 UTC 2026","","test_forbidden_user_notif_pref","",""
"Test get user dto by principal from access token","262","Verify invalid response","tests.api.greencity_user_api.user_controller","Thu Apr 16 09:38:29 UTC 2026","failed","Thu Apr 16 09:38:29 UTC 2026","","test_filter_all_user_by_search_criteria","",""
"","2469","Update user with valid and invalid data -- @1.1 ","","Thu Apr 16 09:43:21 UTC 2026","failed","Thu Apr 16 09:43:23 UTC 2026","","","",""
"","3094","Get habit assignments for current user with supported language codes -- @1.1 ","","Thu Apr 16 09:43:45 UTC 2026","passed","Thu Apr 16 09:43:48 UTC 2026","","","",""
"Test like one news page like one news","248","Test eco news get by id request's response returns correct data format","tests.api.news_api_tests","Thu Apr 16 09:38:43 UTC 2026","passed","Thu Apr 16 09:38:43 UTC 2026","","test_get_eco_news_by_id","",""
"","2427","Filter users with invalid parameters -- @1.1 ","","Thu Apr 16 09:42:13 UTC 2026","failed","Thu Apr 16 09:42:16 UTC 2026","","","",""
"","2411","Filter users with invalid parameters -- @1.7 ","","Thu Apr 16 09:42:28 UTC 2026","failed","Thu Apr 16 09:42:31 UTC 2026","","","",""
"","2665","Get recommended eco news by id -- @1.5 ","","Thu Apr 16 09:40:59 UTC 2026","passed","Thu Apr 16 09:41:02 UTC 2026","","","",""
"Test for validation of correctness of DELETE request.","347","Delete eco new by id.","tests.api.news_api_tests","Thu Apr 16 09:38:56 UTC 2026","passed","Thu Apr 16 09:38:56 UTC 2026","","test_delete_eco_new_by_id","",""
