"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test like one news page like one news","1011","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 05 09:17:24 UTC 2026","passed","Thu Mar 05 09:17:25 UTC 2026","","test_eco_news_get_client_request","",""
"This test verifies that a user can successfully open pages after clicking on buttons in vision cards on the page. ","4667","Test Validation: Click buttons in the vision card after sing in.","tests.ui.about_us_page_tests","Thu Mar 05 09:18:20 UTC 2026","passed","Thu Mar 05 09:18:25 UTC 2026","","test_about_us_page_singin_vision_cards_buttons_check","",""
"Check user menu functionality.","1078","User menu check","tests.ui.user_menu_test","Thu Mar 05 09:22:37 UTC 2026","passed","Thu Mar 05 09:22:38 UTC 2026","","test_user_menu","",""
"Test like one news page like one news","304","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 05 09:17:23 UTC 2026","passed","Thu Mar 05 09:17:24 UTC 2026","","test_eco_news_get_client_request","",""
"Check slider working","4373","test_slider_keyboard_interaction[chrome]","tests.ui.my_habit_tests","Thu Mar 05 09:21:24 UTC 2026","passed","Thu Mar 05 09:21:29 UTC 2026","","test_slider_keyboard_interaction","",""
"Verify user can update privacy settings on Edit Profile page and changes are saved successfully.","14681","Update profile privacy settings","tests.ui.edit_profile_page_tests","Thu Mar 05 09:18:59 UTC 2026","broken","Thu Mar 05 09:19:14 UTC 2026","","test_update_privacy_settings","",""
"Verify user can update name, city and credo on Edit Profile page and changes are saved successfully.","13674","Update basic profile information","tests.ui.edit_profile_page_tests","Thu Mar 05 09:18:43 UTC 2026","broken","Thu Mar 05 09:18:57 UTC 2026","","test_edit_profile_info","",""
"TC-FR-03: Accept friend request and verify it appears in My Friends after refresh.","14912","TC-FR-03: Accept friend request","tests.ui.friend_request_page_tests","Thu Mar 05 09:19:59 UTC 2026","broken","Thu Mar 05 09:20:14 UTC 2026","","test_fr_accept_friend_request","",""
"This test verifies that a user cannot successfully create eco news, because of invalid data. ","4267","Test Validation: Create Eco News with Invalid Data. Open Create Eco News page.","tests.ui.news_pages_tests","Thu Mar 05 09:21:47 UTC 2026","broken","Thu Mar 05 09:21:52 UTC 2026","","test_create_eco_news_with_invalid_data","",""
"Test eco news request expecting error","398","Verify proper responses when use invalid query params","tests.api.news_api_tests","Thu Mar 05 09:17:22 UTC 2026","passed","Thu Mar 05 09:17:22 UTC 2026","","test_eco_news_get_client_request","",""
"Testcase that an authorized user can successfully post a comment and delete it.","760","Verify that an authorized user can successfully leave and delete a comment.","tests.api","Thu Mar 05 09:17:26 UTC 2026","passed","Thu Mar 05 09:17:27 UTC 2026","","test_events_comments","",""
"This test verifies that a user, who is not signed in, sees the correct behavior after clicking on buttons in vision cards on the page.","36168","Test Validation: Click buttons in the vision card before sign in.","tests.ui.about_us_page_tests","Thu Mar 05 09:17:42 UTC 2026","broken","Thu Mar 05 09:18:18 UTC 2026","","test_about_us_page_nosingin_cards_buttons_check","",""
"Test eco news request expecting error","456","Verify proper responses when use invalid query params","tests.api.news_api_tests","Thu Mar 05 09:17:22 UTC 2026","passed","Thu Mar 05 09:17:23 UTC 2026","","test_eco_news_get_client_request","",""
"A simple smoke test that always passes.","1924","Smoke test for the main page","tests.ui","Thu Mar 05 09:22:31 UTC 2026","broken","Thu Mar 05 09:22:32 UTC 2026","","test_smoke","",""
"This test verifies that a user can successfully navigate between tabs on Saved page. ","4251","Test Validation: Saved Abstract navigation.","tests.ui","Thu Mar 05 09:22:25 UTC 2026","passed","Thu Mar 05 09:22:29 UTC 2026","","test_saved_abstract_navigation","",""
"Test that 'Habit description' textarea is required.","358","Check that user is not able to submit a form on the Create Habit page after leaving the 'Habit description' textarea empty","tests.ui.habit_form_tests","Thu Mar 05 09:20:35 UTC 2026","passed","Thu Mar 05 09:20:35 UTC 2026","","test_required_description","",""
"Verify user can update privacy settings on Edit Profile page and changes are saved successfully.","13882","Update profile privacy settings","tests.ui.edit_profile_page_tests","Thu Mar 05 09:19:16 UTC 2026","broken","Thu Mar 05 09:19:29 UTC 2026","","test_update_privacy_settings","",""
"Function to test header navigation.","4647","Header navigation test.","tests.ui.header_navigation_tests","Thu Mar 05 09:20:51 UTC 2026","passed","Thu Mar 05 09:20:56 UTC 2026","","test_header_navigation","",""
"Test like one news page like one news","13742","Test like one news on one news page","tests.ui.news_pages_tests","Thu Mar 05 09:21:59 UTC 2026","broken","Thu Mar 05 09:22:13 UTC 2026","","test_one_news_page_like_one_news","",""
