"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test like one news page like one news","51","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 26 16:27:03 UTC 2026","passed","Thu Mar 26 16:27:03 UTC 2026","","test_get_eco_news_by_id","",""
"","1","Forbidden access","","Thu Mar 26 16:28:59 UTC 2026","skipped","Thu Mar 26 16:28:59 UTC 2026","","","",""
"","4122","Display mutual friends list","","Thu Mar 26 16:31:16 UTC 2026","passed","Thu Mar 26 16:31:20 UTC 2026","","","",""
"","49","Verify 403 Forbidden for ROLE_USER with pref 'SYSTEM' and period 'MONTHLY'","tests.api.user_notification_preference_tests","Thu Mar 26 16:27:22 UTC 2026","passed","Thu Mar 26 16:27:23 UTC 2026","","test_forbidden_user_notif_pref","",""
"","6923","Adjusting habit durations with the slider -- @1.1 ","","Thu Mar 26 16:32:19 UTC 2026","passed","Thu Mar 26 16:32:26 UTC 2026","","","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","56","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 26 16:27:03 UTC 2026","passed","Thu Mar 26 16:27:03 UTC 2026","","test_find_eco_news_by_page","",""
"TC-MP-02: Verify navigation from Main Page to Eco News page.","1445","TC-MP-02: Verify navigation from Main Page to Eco News page","tests.ui.main_page_tests","Thu Mar 26 16:32:17 UTC 2026","passed","Thu Mar 26 16:32:18 UTC 2026","","test_navigation_to_eco_news_page","",""
"Verify user can update name, city and credo on Edit Profile page and changes are saved successfully.","12614","Update basic profile information","tests.ui.edit_profile_page_tests","Thu Mar 26 16:28:42 UTC 2026","broken","Thu Mar 26 16:28:55 UTC 2026","","test_edit_profile_info","",""
"Test like one news page like one news","50","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 26 16:27:05 UTC 2026","passed","Thu Mar 26 16:27:05 UTC 2026","","test_get_eco_news_by_id","",""
"","2793","Add eco news to favorites by id -- @1.3 ","","Thu Mar 26 16:26:53 UTC 2026","broken","Thu Mar 26 16:26:56 UTC 2026","","","",""
"Test for validation of like or remove of like for eco new by id","164","Like or unlike new by id.","tests.api.news_api_tests","Thu Mar 26 16:27:07 UTC 2026","passed","Thu Mar 26 16:27:07 UTC 2026","","test_like_remove_like_eco_new_by_id","",""
"","1","Check if user liked eco news by id -- @1.5 ","","Thu Mar 26 16:28:24 UTC 2026","skipped","Thu Mar 26 16:28:24 UTC 2026","","","",""
"","1","Validate eco news retrieval by ID with different languages -- @1.15 ","","Thu Mar 26 16:27:36 UTC 2026","skipped","Thu Mar 26 16:27:36 UTC 2026","","","",""
"","1","Validate eco news retrieval by ID with different languages -- @1.16 ","","Thu Mar 26 16:27:36 UTC 2026","skipped","Thu Mar 26 16:27:36 UTC 2026","","","",""
"Test like one news page like one news","61","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 26 16:27:04 UTC 2026","passed","Thu Mar 26 16:27:04 UTC 2026","","test_get_eco_news_by_id","",""
"Negative security tests: verify regular user receives 403 on restricted email endpoints.","238","Security: Verify regular user gets 403 when trying to send user violation email","tests.api.email_api_tests","Thu Mar 26 16:26:43 UTC 2026","passed","Thu Mar 26 16:26:43 UTC 2026","","test_email","",""
"","1","Validate eco news retrieval by ID with different languages -- @1.20 ","","Thu Mar 26 16:27:36 UTC 2026","skipped","Thu Mar 26 16:27:36 UTC 2026","","","",""
"","0","Validate eco news retrieval by ID with different languages -- @1.19 ","","Thu Mar 26 16:27:36 UTC 2026","skipped","Thu Mar 26 16:27:36 UTC 2026","","","",""
"","1","API returns eco news list with valid filters -- @1.11 ","","Thu Mar 26 16:27:36 UTC 2026","skipped","Thu Mar 26 16:27:36 UTC 2026","","","",""
"Negative security tests: verify regular user receives 403 on restricted email endpoints.","51","Security: Verify regular user gets 403 when trying to send habit notification email","tests.api.email_api_tests","Thu Mar 26 16:26:45 UTC 2026","passed","Thu Mar 26 16:26:45 UTC 2026","","test_email","",""
"","4629","Test Sign Up - Successful Creation and Email Verification","tests.api.own-security-controller_tests","Thu Mar 26 16:27:12 UTC 2026","failed","Thu Mar 26 16:27:17 UTC 2026","","test_signup","",""
"","4422","User navigates to Events page","","Thu Mar 26 16:30:33 UTC 2026","passed","Thu Mar 26 16:30:37 UTC 2026","","","",""
"Test successful password update and safely restore original state","287","Successful password update with valid and matching inputs","tests.api.own-security-controller_tests","Thu Mar 26 16:27:11 UTC 2026","passed","Thu Mar 26 16:27:11 UTC 2026","","test_password_update","",""
"","4158","User navigates to About Us page","","Thu Mar 26 16:30:41 UTC 2026","passed","Thu Mar 26 16:30:45 UTC 2026","","","",""
"This test verifies that a user can successfully open pages after clicking on buttons in vision cards on the page. ","3268","Test Validation: Click buttons in the vision card after sing in.","tests.ui.about_us_page_tests","Thu Mar 26 16:27:47 UTC 2026","passed","Thu Mar 26 16:27:50 UTC 2026","","test_about_us_page_singin_vision_cards_buttons_check","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","53","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 26 16:27:03 UTC 2026","passed","Thu Mar 26 16:27:03 UTC 2026","","test_find_eco_news_by_page","",""
"","4514","User likes or unlikes a news article from the one news page","","Thu Mar 26 16:30:12 UTC 2026","skipped","Thu Mar 26 16:30:16 UTC 2026","","","",""
"Test of addition to favorites of eco new","70","Add to favorites eco new by id.","tests.api.news_api_tests","Thu Mar 26 16:26:56 UTC 2026","passed","Thu Mar 26 16:26:56 UTC 2026","","test_add_to_favourites_eco_new_by_id","",""
"","0","Validate eco news retrieval by ID with different languages -- @1.14 ","","Thu Mar 26 16:27:36 UTC 2026","skipped","Thu Mar 26 16:27:36 UTC 2026","","","",""
