"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check message on the empty 'All friends' tab on the Friend page","27","Check that the 'This user has no friends' message is shown on the 'All friends' tab on the Friend page for a user without friends","tests.ui.all_friends_page_tests","Fri Mar 20 12:17:50 UTC 2026","passed","Fri Mar 20 12:17:50 UTC 2026","","test_user_without_friends_shows_placeholder_message","",""
"Test case that verifies a sent friend request remains active after the user logs out and logs back in.","6563","Verify Friend Request Persistence After User Logout and Login","tests.ui.find_friend_page_tests","Fri Mar 20 12:19:18 UTC 2026","passed","Fri Mar 20 12:19:25 UTC 2026","","test_verify_friend_request_persistence","",""
"Test that calendar highlights current system date.","54","Check that calendar highlights current system date on My Space page","tests.ui.my_space_pages_tests.my_space_profile_tests","Fri Mar 20 12:21:09 UTC 2026","passed","Fri Mar 20 12:21:09 UTC 2026","","test_calendar_current_day","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","177","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 12:16:01 UTC 2026","passed","Fri Mar 20 12:16:01 UTC 2026","","test_find_eco_news_by_page","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","171","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 12:16:02 UTC 2026","passed","Fri Mar 20 12:16:02 UTC 2026","","test_find_eco_news_by_page","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","122","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 12:16:02 UTC 2026","passed","Fri Mar 20 12:16:02 UTC 2026","","test_find_eco_news_by_page","",""
"Test correct navigation to Find Friend page.","140","Check that user is redirected to Find Friend page after clicking on the [Add friends] button","tests.ui.my_space_pages_tests.my_space_profile_tests","Fri Mar 20 12:21:18 UTC 2026","passed","Fri Mar 20 12:21:18 UTC 2026","","test_navigation_to_find_friend_page","",""
"Test like one news page like one news","41","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 12:16:02 UTC 2026","passed","Fri Mar 20 12:16:02 UTC 2026","","test_get_eco_news_by_id","",""
"Test like one news page like one news","38","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 12:16:03 UTC 2026","passed","Fri Mar 20 12:16:03 UTC 2026","","test_get_eco_news_by_id","",""
"Test successful password update and safely restore original state","252","Successful password update with valid and matching inputs","tests.api.own-security-controller_tests","Fri Mar 20 12:16:07 UTC 2026","passed","Fri Mar 20 12:16:07 UTC 2026","","test_password_update","",""
"Test habit assignment with already assigned habit id","198","Test habit assignment with already assigned habit id","tests.api.habit_api_tests","Fri Mar 20 12:15:57 UTC 2026","passed","Fri Mar 20 12:15:58 UTC 2026","","test_habit_assignment","",""
"Test like one news page like one news","45","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 12:16:03 UTC 2026","passed","Fri Mar 20 12:16:03 UTC 2026","","test_get_eco_news_by_id","",""
"Testing of social networks image get request using invalid url","37","test_social_networks_get_image_invalid[https://picsum.photos/500-500-error-Internal Server Error]","tests.api.social_networks","Fri Mar 20 12:16:09 UTC 2026","failed","Fri Mar 20 12:16:09 UTC 2026","","test_social_network_image","",""
"Test create eco news request with valid data","219","Create eco new by applying valid parameters to the form.","tests.api","Fri Mar 20 12:16:10 UTC 2026","passed","Fri Mar 20 12:16:10 UTC 2026","","test_create_eco_news_form","",""
"Test like one news page like one news","44","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 12:16:03 UTC 2026","passed","Fri Mar 20 12:16:03 UTC 2026","","test_get_eco_news_by_id","",""
"Test summary get of eco new","78","Get recommended eco new by id.","tests.api.news_api_tests","Fri Mar 20 12:16:04 UTC 2026","passed","Fri Mar 20 12:16:04 UTC 2026","","test_get_recommended_eco_news","",""
"Test eco news request expecting error","262","Verify proper responses when use invalid query params","tests.api.news_api_tests","Fri Mar 20 12:16:00 UTC 2026","passed","Fri Mar 20 12:16:00 UTC 2026","","test_find_eco_news_by_page","",""
"Testing of social networks image get request using invalid url","39","test_social_networks_get_image_invalid[https://picsum.photos/404-404-message-Page is not found]","tests.api.social_networks","Fri Mar 20 12:16:09 UTC 2026","failed","Fri Mar 20 12:16:09 UTC 2026","","test_social_network_image","",""
"Test like one news page like one news","47","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 12:16:03 UTC 2026","passed","Fri Mar 20 12:16:03 UTC 2026","","test_get_eco_news_by_id","",""
"Test like one news page like one news","47","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 12:16:03 UTC 2026","passed","Fri Mar 20 12:16:03 UTC 2026","","test_get_eco_news_by_id","",""
"Test like one news page like one news","49","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 12:16:02 UTC 2026","passed","Fri Mar 20 12:16:03 UTC 2026","","test_get_eco_news_by_id","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","42","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 12:16:02 UTC 2026","passed","Fri Mar 20 12:16:02 UTC 2026","","test_find_eco_news_by_page","",""
"Test eco news request expecting error","35","Verify proper responses when use invalid query params","tests.api.news_api_tests","Fri Mar 20 12:16:00 UTC 2026","passed","Fri Mar 20 12:16:00 UTC 2026","","test_find_eco_news_by_page","",""
"Verify user can update privacy settings on Edit Profile page and changes are saved successfully.","12271","Update profile privacy settings","tests.ui.edit_profile_page_tests","Fri Mar 20 12:18:52 UTC 2026","broken","Fri Mar 20 12:19:05 UTC 2026","","test_update_privacy_settings","",""
"Test Friend Page search.","12073","Search friend requests by partial username","tests.ui.friend_request_page_tests","Fri Mar 20 12:19:42 UTC 2026","skipped","Fri Mar 20 12:19:54 UTC 2026","","test_friend_requests_search","",""
"Test that 'Habit description' textarea is required.","353","Check that user is not able to submit a form on the Create Habit page after leaving the 'Habit description' textarea empty","tests.ui.habit_form_tests","Fri Mar 20 12:19:59 UTC 2026","passed","Fri Mar 20 12:19:59 UTC 2026","","test_required_description","",""
"Test to verify get mutual friends.","0","Verify user can get list of mutual friends via API.","tests.api.friends_api_test","Fri Mar 20 12:15:56 UTC 2026","skipped","Fri Mar 20 12:15:56 UTC 2026","","test_mutual_friends","",""
"Test that unauthenticated users cannot access the change password endpoint","35","Unsuccessful password update attempt without authentication (401)","tests.api.own-security-controller_tests","Fri Mar 20 12:16:08 UTC 2026","passed","Fri Mar 20 12:16:08 UTC 2026","","test_password_update","",""
"Negative security tests: verify regular user receives 403 on restricted email endpoints.","141","Security: Verify regular user gets 403 when trying to send activation message email","tests.api.email_api_tests","Fri Mar 20 12:15:54 UTC 2026","passed","Fri Mar 20 12:15:54 UTC 2026","","test_email","",""
"Test summary get of eco new","80","Get recommended eco new by id.","tests.api.news_api_tests","Fri Mar 20 12:16:05 UTC 2026","passed","Fri Mar 20 12:16:05 UTC 2026","","test_get_recommended_eco_news","",""
"Test correct navigation to Edit Profile page.","197","Check that user is redirected to Edit Profile page after clicking on the [Edit] button","tests.ui.my_space_pages_tests.my_space_profile_tests","Fri Mar 20 12:21:14 UTC 2026","passed","Fri Mar 20 12:21:14 UTC 2026","","test_navigation_to_edit_profile_page","",""
"This test verifies that a user can successfully navigate between tabs on Saved page. ","2148","Test Validation: Saved Abstract navigation.","tests.ui","Fri Mar 20 12:22:15 UTC 2026","passed","Fri Mar 20 12:22:17 UTC 2026","","test_saved_abstract_navigation","",""
"Check slider working","1055","test_slider_keyboard_interaction[chrome]","tests.ui.my_habit_tests","Fri Mar 20 12:21:00 UTC 2026","passed","Fri Mar 20 12:21:01 UTC 2026","","test_slider_keyboard_interaction","",""
"Test habit assignment with correct id","267","Test habit assignment with login and correct id","tests.api.habit_api_tests","Fri Mar 20 12:15:57 UTC 2026","passed","Fri Mar 20 12:15:57 UTC 2026","","test_habit_assignment","",""
"Testing of social networks image get request using invalid url","54","test_social_networks_get_image_invalid[https://picsum.photos/403-403-error-Forbidden]","tests.api.social_networks","Fri Mar 20 12:16:09 UTC 2026","passed","Fri Mar 20 12:16:09 UTC 2026","","test_social_network_image","",""
"Test like one news page like one news","12459","Test like one news on one news page","tests.ui.news_pages_tests","Fri Mar 20 12:21:30 UTC 2026","broken","Fri Mar 20 12:21:43 UTC 2026","","test_one_news_page_like_one_news","",""
"Test like one news page like one news","249","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 12:16:03 UTC 2026","passed","Fri Mar 20 12:16:03 UTC 2026","","test_get_eco_news_by_id","",""
"Test like one news page like one news","40","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 12:16:02 UTC 2026","passed","Fri Mar 20 12:16:02 UTC 2026","","test_get_eco_news_by_id","",""
"Test like one news page like one news","41","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 12:16:03 UTC 2026","passed","Fri Mar 20 12:16:03 UTC 2026","","test_get_eco_news_by_id","",""
"Test of dislike of eco new","49","Get summary eco new by id.","tests.api.news_api_tests","Fri Mar 20 12:16:06 UTC 2026","passed","Fri Mar 20 12:16:06 UTC 2026","","test_user_like_oneco_new","",""
"Test create eco news request with valid data","253","Create eco new by applying valid parameters to the form.","tests.api","Fri Mar 20 12:16:10 UTC 2026","passed","Fri Mar 20 12:16:10 UTC 2026","","test_create_eco_news_form","",""
