"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test habit assignment without loging","170","test_habit_assignment_without_login","tests.api.habit_api_tests","Thu Mar 05 11:39:54 UTC 2026","passed","Thu Mar 05 11:39:55 UTC 2026","","test_habit_assignment","",""
"Test like one news page like one news","1","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 05 11:40:00 UTC 2026","broken","Thu Mar 05 11:40:00 UTC 2026","","test_get_eco_news_by_id","",""
"Test like one news page like one news","0","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 05 11:40:00 UTC 2026","broken","Thu Mar 05 11:40:00 UTC 2026","","test_get_eco_news_by_id","",""
"Test like one news page like one news","0","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 05 11:40:00 UTC 2026","broken","Thu Mar 05 11:40:00 UTC 2026","","test_get_eco_news_by_id","",""
"Check user menu functionality.","1040","User menu check","tests.ui.user_menu_test","Thu Mar 05 11:44:32 UTC 2026","passed","Thu Mar 05 11:44:33 UTC 2026","","test_user_menu","",""
"Test like one news page like one news","0","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 05 11:40:00 UTC 2026","broken","Thu Mar 05 11:40:00 UTC 2026","","test_get_eco_news_by_id","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","259","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 05 11:39:59 UTC 2026","passed","Thu Mar 05 11:39:59 UTC 2026","","test_find_eco_news_by_page","",""
"This test verifies that a user can successfully navigate between tabs on Saved page. ","2128","Test Validation: Saved Abstract navigation.","tests.ui","Thu Mar 05 11:44:22 UTC 2026","passed","Thu Mar 05 11:44:24 UTC 2026","","test_saved_abstract_navigation","",""
"Test like one news page like one news","1","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 05 11:40:00 UTC 2026","broken","Thu Mar 05 11:40:00 UTC 2026","","test_get_eco_news_by_id","",""
"Test habit assignment by habit ID","449","Test habit assignment with login","tests.api.habit_api_tests","Thu Mar 05 11:39:53 UTC 2026","passed","Thu Mar 05 11:39:54 UTC 2026","","test_habit_assignment","",""
"A test that does nothing and always passes.","0","test_nothing","tests","Thu Mar 05 11:40:03 UTC 2026","passed","Thu Mar 05 11:40:03 UTC 2026","","test_stub","",""
"Test create eco news request with valid data","774","Create eco new by applying valid parameters to the form.","tests.api","Thu Mar 05 11:40:01 UTC 2026","passed","Thu Mar 05 11:40:02 UTC 2026","","test_create_eco_news_form","",""
"Test like one news page like one news","1","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 05 11:40:00 UTC 2026","broken","Thu Mar 05 11:40:00 UTC 2026","","test_get_eco_news_by_id","",""
"Test like one news page like one news","1","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 05 11:40:00 UTC 2026","broken","Thu Mar 05 11:40:00 UTC 2026","","test_get_eco_news_by_id","",""
"Testcase that an anonymous user cannot post a comment on an event.","46","Verify that an unauthorized user cannot leave a comment","tests.api","Thu Mar 05 11:40:03 UTC 2026","passed","Thu Mar 05 11:40:03 UTC 2026","","test_events_comments","",""
"Test like one news page like one news","1","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 05 11:40:00 UTC 2026","broken","Thu Mar 05 11:40:00 UTC 2026","","test_get_eco_news_by_id","",""
"Test that 'Habit title' field is required.","358","Check that user is not able to submit a form on the Create Habit page after leaving the 'Title' field empty","tests.ui.habit_form_tests","Thu Mar 05 11:43:01 UTC 2026","passed","Thu Mar 05 11:43:02 UTC 2026","","test_required_title","",""
"Test habit assignment by habit ID","232","Test habit assignment with login","tests.api.habit_api_tests","Thu Mar 05 11:39:52 UTC 2026","passed","Thu Mar 05 11:39:52 UTC 2026","","test_habit_assignment","",""
"Test Friend Page search.","12065","Search friend requests by partial username","tests.ui.friend_request_page_tests","Thu Mar 05 11:42:39 UTC 2026","skipped","Thu Mar 05 11:42:52 UTC 2026","","test_friend_requests_search","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","310","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 05 11:39:57 UTC 2026","passed","Thu Mar 05 11:39:57 UTC 2026","","test_find_eco_news_by_page","",""
