"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check that user is able to create a new habit card by
    filling in all required fields on the Create habit page.","142","Test for successful habit creation","tests.ui.habit_form_tests","Fri Feb 27 16:08:40 UTC 2026","broken","Fri Feb 27 16:08:40 UTC 2026","","test_successful_habit_creation","",""
"We check possibility add field into to do list of some special habit","12587","Add custom item into to_do_list","tests.ui.my_habit_tests","Fri Feb 27 16:08:57 UTC 2026","passed","Fri Feb 27 16:09:09 UTC 2026","","test_one_event_page_add_custom_item_in_to_do_list","",""
"Verify user can update name, city and credo on Edit Profile page and changes are saved successfully.","1511","Update basic profile information","tests.ui","Fri Feb 27 16:09:43 UTC 2026","broken","Fri Feb 27 16:09:44 UTC 2026","","test_edit_profile_info","",""
"This test verifies that a user cannot successfully create eco news, because of invalid data. ","2211","Test Validation: Create Eco News with Invalid Data. Open Create Eco News page.","tests.ui.news_pages_tests","Fri Feb 27 16:09:26 UTC 2026","passed","Fri Feb 27 16:09:28 UTC 2026","","test_create_eco_news_with_invalid_data","",""
"Function to test header navigation.","2467","Header navigation test.","tests.ui.header_navigation_tests","Fri Feb 27 16:08:52 UTC 2026","passed","Fri Feb 27 16:08:54 UTC 2026","","test_header_navigation","",""
"Test Friend Page search.","12008","Search friend requests by partial username","tests.ui.friend_request_page_tests","Fri Feb 27 16:08:23 UTC 2026","skipped","Fri Feb 27 16:08:35 UTC 2026","","test_friend_requests_search","",""
"This test verifies that a user can successfully click on form habit buttons. ","2174","Test Validation: About Us Page Buttons Verification.","tests.ui.about_us_page_tests","Fri Feb 27 16:08:13 UTC 2026","broken","Fri Feb 27 16:08:15 UTC 2026","","test_about_us_page_buttons_verification","",""
"A test that does nothing and always passes.","0","test_nothing","tests","Fri Feb 27 16:07:56 UTC 2026","passed","Fri Feb 27 16:07:56 UTC 2026","","test_stub","",""
"This test verifies that a user can successfully open pages after clicking on buttons in vision cards on the page. ","2869","Test Validation: Click buttons in the vision card after sing in.","tests.ui.about_us_page_tests","Fri Feb 27 16:08:18 UTC 2026","passed","Fri Feb 27 16:08:21 UTC 2026","","test_about_us_page_singin_vision_cards_buttons_check","",""
"Check slider working","6226","test_slider_keyboard_interaction[chrome]","tests.ui.my_habit_tests","Fri Feb 27 16:09:12 UTC 2026","passed","Fri Feb 27 16:09:18 UTC 2026","","test_slider_boundaries","",""
"This test verifies that a user can successfully create eco new. ","3588","Test Validation: Create Eco News with Valid Data.","tests.ui.news_pages_tests","Fri Feb 27 16:09:30 UTC 2026","passed","Fri Feb 27 16:09:34 UTC 2026","","test_create_eco_news_with_valid_data","",""
"Change language test for main page.","16","Verify language switching (UA <-> EN) in Header","tests.ui","Fri Feb 27 16:09:41 UTC 2026","broken","Fri Feb 27 16:09:41 UTC 2026","","test_change_language","",""
"Check slider working","3018","test_slider_keyboard_interaction[chrome]","tests.ui.my_habit_tests","Fri Feb 27 16:09:20 UTC 2026","passed","Fri Feb 27 16:09:23 UTC 2026","","test_slider_keyboard_interaction","",""
"Test like one news page like one news","1674","Test like one news on one news page","tests.ui.news_pages_tests","Fri Feb 27 16:09:36 UTC 2026","broken","Fri Feb 27 16:09:38 UTC 2026","","test_one_news_page_like_one_news","",""
"A simple smoke test that always passes.","181","Smoke test for the main page","tests.ui","Fri Feb 27 16:09:47 UTC 2026","broken","Fri Feb 27 16:09:47 UTC 2026","","test_smoke","",""
