"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that calendar highlights current system date.","49","Check that calendar highlights current system date on My Space page","tests.ui.my_space_pages_tests.my_space_profile_tests","Tue Mar 31 08:25:15 UTC 2026","passed","Tue Mar 31 08:25:15 UTC 2026","","test_calendar_current_day","",""
"","2485","Filter users without access token -- @1.5 ","","Tue Mar 31 08:21:59 UTC 2026","passed","Tue Mar 31 08:22:01 UTC 2026","","","",""
"","2089","API returns eco news list with valid filters -- @1.5 ","","Tue Mar 31 08:19:34 UTC 2026","passed","Tue Mar 31 08:19:36 UTC 2026","","","",""
"","2230","Get recommended eco news by id -- @1.4 ","","Tue Mar 31 08:20:52 UTC 2026","passed","Tue Mar 31 08:20:54 UTC 2026","","","",""
"","36","Verify 403 Forbidden for ROLE_USER with pref 'PLACES' and period 'IMMEDIATELY'","tests.api.user_notification_preference_tests","Tue Mar 31 08:18:52 UTC 2026","passed","Tue Mar 31 08:18:53 UTC 2026","","test_forbidden_user_notif_pref","",""
"","2477","API returns an error when invalid query parameters are used -- @1.3 ","","Tue Mar 31 08:19:14 UTC 2026","passed","Tue Mar 31 08:19:16 UTC 2026","","","",""
"","3148","Filter users with invalid parameters -- @1.7 ","","Tue Mar 31 08:22:16 UTC 2026","failed","Tue Mar 31 08:22:19 UTC 2026","","","",""
"","2964","Create eco news with valid data -- @1.3 ","","Tue Mar 31 08:18:26 UTC 2026","broken","Tue Mar 31 08:18:29 UTC 2026","","","",""
"Test like one news page like one news","38","Test eco news get by id request's response returns correct data format","tests.api.news_api_tests","Tue Mar 31 08:18:36 UTC 2026","passed","Tue Mar 31 08:18:36 UTC 2026","","test_get_eco_news_by_id","",""
"Test for validation of like or remove of like for eco new by id","54","Like or unlike new by id.","tests.api.news_api_tests","Tue Mar 31 08:18:39 UTC 2026","passed","Tue Mar 31 08:18:39 UTC 2026","","test_like_remove_like_eco_new_by_id","",""
"TC-EN-02: Open Eco News article and verify One News page details are displayed.","502","TC-EN-02: Open Eco News article and verify details","tests.ui.news_pages_tests","Tue Mar 31 08:26:00 UTC 2026","broken","Tue Mar 31 08:26:00 UTC 2026","","test_open_one_news_page","",""
"Test correct navigation to Edit Profile page.","224","Check that user is redirected to Edit Profile page after clicking on the [Edit] button","tests.ui.my_space_pages_tests.my_space_profile_tests","Tue Mar 31 08:25:19 UTC 2026","passed","Tue Mar 31 08:25:19 UTC 2026","","test_navigation_to_edit_profile_page","",""
"","4383","User opens account dropdown menu","","Tue Mar 31 08:27:07 UTC 2026","passed","Tue Mar 31 08:27:11 UTC 2026","","","",""
"","14816","Display empty state text when a friend has no cards","","Tue Mar 31 08:24:38 UTC 2026","passed","Tue Mar 31 08:24:53 UTC 2026","","","",""
"","2687","Update user with valid and invalid data -- @1.5 ","","Tue Mar 31 08:22:52 UTC 2026","failed","Tue Mar 31 08:22:55 UTC 2026","","","",""
"","2448","Validate eco news retrieval by ID with different languages -- @1.12 ","","Tue Mar 31 08:20:20 UTC 2026","passed","Tue Mar 31 08:20:22 UTC 2026","","","",""
"","36","Verify 403 Forbidden for ROLE_USER with pref 'SYSTEM' and period 'TWICE_A_DAY'","tests.api.user_notification_preference_tests","Tue Mar 31 08:18:53 UTC 2026","passed","Tue Mar 31 08:18:53 UTC 2026","","test_forbidden_user_notif_pref","",""
"","2223","Delete eco news by id with invalid or restricted access -- @1.5 ","","Tue Mar 31 08:18:41 UTC 2026","failed","Tue Mar 31 08:18:43 UTC 2026","","","",""
"Test for deletion of social_network by id verification","35","Check user access to the deletion of social media.","tests.api.social_networks","Tue Mar 31 08:18:48 UTC 2026","failed","Tue Mar 31 08:18:48 UTC 2026","","test_delete_social_network","",""
"A test that does nothing and always passes.","0","test_nothing","tests","Tue Mar 31 08:18:54 UTC 2026","passed","Tue Mar 31 08:18:54 UTC 2026","","test_stub","",""
