"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test various validation errors during password update","253","Password update validation: Empty confirm password","tests.api.own-security-controller_tests","Mon Mar 23 09:47:37 UTC 2026","passed","Mon Mar 23 09:47:38 UTC 2026","","test_password_update","",""
"Test habit deletion by habit assigned id","624","Test habit deletion with correct habit assigned id","tests.api.habit_api_tests","Mon Mar 23 09:46:47 UTC 2026","passed","Mon Mar 23 09:46:47 UTC 2026","","test_habit_deletion","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","240","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Mon Mar 23 09:47:12 UTC 2026","passed","Mon Mar 23 09:47:12 UTC 2026","","test_find_eco_news_by_page","",""
"Test for validation of like or remove of like for eco new by id","246","Like or unlike new by id.","tests.api.news_api_tests","Mon Mar 23 09:47:26 UTC 2026","passed","Mon Mar 23 09:47:26 UTC 2026","","test_like_remove_like_eco_new_by_id","",""
"This test verifies that a user can successfully navigate between tabs on Saved page. ","3296","Test Validation: Saved Abstract navigation.","tests.ui","Mon Mar 23 09:55:37 UTC 2026","passed","Mon Mar 23 09:55:40 UTC 2026","","test_saved_abstract_navigation","",""
"Test eco news request expecting error","249","Verify proper responses when use invalid query params","tests.api.news_api_tests","Mon Mar 23 09:47:08 UTC 2026","passed","Mon Mar 23 09:47:08 UTC 2026","","test_find_eco_news_by_page","",""
"Test create eco news request with invalid data","293","Update eco new by applying invalid parameters to the form.","tests.api.news_api_tests","Mon Mar 23 09:47:31 UTC 2026","passed","Mon Mar 23 09:47:31 UTC 2026","","test_update_eco_new_by_id","",""
"Test like one news page like one news","222","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Mon Mar 23 09:47:13 UTC 2026","passed","Mon Mar 23 09:47:14 UTC 2026","","test_get_eco_news_by_id","",""
"Testcase that an authorized user can successfully post a comment and delete it.","934","Verify that an authorized user can successfully leave and delete a comment.","tests.api","Mon Mar 23 09:47:47 UTC 2026","passed","Mon Mar 23 09:47:48 UTC 2026","","test_events_comments","",""
"Test various validation errors during password update","223","Password update validation: Password too short","tests.api.own-security-controller_tests","Mon Mar 23 09:47:38 UTC 2026","passed","Mon Mar 23 09:47:38 UTC 2026","","test_password_update","",""
"Test eco news summary retrieval by id (GET /eco-news/{id}/summary)","259","Get summary eco new by id.","tests.api.news_api_tests","Mon Mar 23 09:47:07 UTC 2026","passed","Mon Mar 23 09:47:07 UTC 2026","","test_eco_new_summary","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","237","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Mon Mar 23 09:47:11 UTC 2026","passed","Mon Mar 23 09:47:11 UTC 2026","","test_find_eco_news_by_page","",""
"Test like one news page like one news","248","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Mon Mar 23 09:47:18 UTC 2026","passed","Mon Mar 23 09:47:18 UTC 2026","","test_get_eco_news_by_id","",""
"Test of addition to favorites of eco new","628","Add to favorites eco new by id.","tests.api.news_api_tests","Mon Mar 23 09:46:53 UTC 2026","passed","Mon Mar 23 09:46:53 UTC 2026","","test_add_to_favourites_eco_new_by_id","",""
"Verify user can update name, city and credo on Edit Profile page and changes are saved successfully.","14295","Update basic profile information","tests.ui.edit_profile_page_tests","Mon Mar 23 09:49:31 UTC 2026","broken","Mon Mar 23 09:49:46 UTC 2026","","test_edit_profile_info","",""
"Test of addition to favorites of eco new","255","Add to favorites eco new by id.","tests.api.news_api_tests","Mon Mar 23 09:46:54 UTC 2026","passed","Mon Mar 23 09:46:54 UTC 2026","","test_add_to_favourites_eco_new_by_id","",""
"Negative security tests: verify regular user receives 403 on restricted email endpoints.","409","Security: Verify regular user gets 403 when trying to send user violation email","tests.api.email_api_tests","Mon Mar 23 09:46:34 UTC 2026","passed","Mon Mar 23 09:46:34 UTC 2026","","test_email","",""
"TC-EN-02: Open Eco News article and verify One News page details are displayed.","745","TC-EN-02: Open Eco News article and verify details","tests.ui.news_pages_tests","Mon Mar 23 09:54:37 UTC 2026","broken","Mon Mar 23 09:54:38 UTC 2026","","test_open_one_news_page","",""
"Test for validation of Google security authentication.","232","test_google_security[-uk-404-message-Page is not found]","tests.api","Mon Mar 23 09:47:49 UTC 2026","failed","Mon Mar 23 09:47:49 UTC 2026","","test_google_security","",""
"Test of deletion from favorites of eco new","260","Deletion from favorites eco new by id.","tests.api.news_api_tests","Mon Mar 23 09:47:00 UTC 2026","passed","Mon Mar 23 09:47:00 UTC 2026","","test_delete_from_favourites_eco_new_by_id","",""
"Test like one news page like one news","250","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Mon Mar 23 09:47:16 UTC 2026","passed","Mon Mar 23 09:47:16 UTC 2026","","test_get_eco_news_by_id","",""
"TC-MP-01: Verify Main Page loads correctly.","3550","TC-MP-01: Verify Main Page loads correctly","tests.ui.main_page_tests","Mon Mar 23 09:52:42 UTC 2026","passed","Mon Mar 23 09:52:45 UTC 2026","","test_main_page_loads_correctly","",""
"Verify that user can search friends by full and partial name on Friends page.","502","Search friend by full and partial name","tests.ui.my_friends_page_tests","Mon Mar 23 09:52:51 UTC 2026","failed","Mon Mar 23 09:52:51 UTC 2026","","test_search_my_friend","",""
"Test like one news page like one news","4235","Test add event link in my events page","tests.ui.my_space_pages_tests.my_events_page_tests","Mon Mar 23 09:53:25 UTC 2026","broken","Mon Mar 23 09:53:29 UTC 2026","","test_add_event_link_in_my_events_page","",""
"Test like one news page like one news","237","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Mon Mar 23 09:47:21 UTC 2026","passed","Mon Mar 23 09:47:21 UTC 2026","","test_get_eco_news_by_id","",""
"Test for validation of like or remove of like for eco new by id","265","Like or unlike new by id.","tests.api.news_api_tests","Mon Mar 23 09:47:28 UTC 2026","passed","Mon Mar 23 09:47:28 UTC 2026","","test_like_remove_like_eco_new_by_id","",""
"Test for deletion of social_network by id verification","232","Check user access to the deletion of social media.","tests.api.social_networks","Mon Mar 23 09:47:41 UTC 2026","passed","Mon Mar 23 09:47:41 UTC 2026","","test_delete_social_network","",""
"Negative security tests: verify regular user receives 403 on restricted email endpoints.","526","Security: Verify regular user gets 403 when trying to send Telegram feedback email","tests.api.email_api_tests","Mon Mar 23 09:46:33 UTC 2026","passed","Mon Mar 23 09:46:33 UTC 2026","","test_email","",""
"Test habit assignment with already assigned habit id","631","Test habit assignment with already assigned habit id","tests.api.habit_api_tests","Mon Mar 23 09:46:45 UTC 2026","passed","Mon Mar 23 09:46:46 UTC 2026","","test_habit_assignment","",""
"Test of dislike of eco new","244","Get summary eco new by id.","tests.api.news_api_tests","Mon Mar 23 09:47:34 UTC 2026","passed","Mon Mar 23 09:47:34 UTC 2026","","test_user_like_oneco_new","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","301","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Mon Mar 23 09:47:09 UTC 2026","passed","Mon Mar 23 09:47:09 UTC 2026","","test_find_eco_news_by_page","",""
"Test like one news page like one news","17519","Test like one news on one news page","tests.ui.news_pages_tests","Mon Mar 23 09:54:15 UTC 2026","broken","Mon Mar 23 09:54:32 UTC 2026","","test_one_news_page_like_one_news","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","416","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Mon Mar 23 09:47:11 UTC 2026","passed","Mon Mar 23 09:47:12 UTC 2026","","test_find_eco_news_by_page","",""
"Test like one news page like one news","231","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Mon Mar 23 09:47:19 UTC 2026","passed","Mon Mar 23 09:47:19 UTC 2026","","test_get_eco_news_by_id","",""
"Test for validation of Google security authentication.","234","test_google_security[GREENCITY-uk-200--]","tests.api","Mon Mar 23 09:47:49 UTC 2026","failed","Mon Mar 23 09:47:49 UTC 2026","","test_google_security","",""
"Negative security tests: verify regular user receives 403 on restricted email endpoints.","223","Security: Verify regular user gets 403 when trying to trigger scheduled email notification","tests.api.email_api_tests","Mon Mar 23 09:46:39 UTC 2026","passed","Mon Mar 23 09:46:40 UTC 2026","","test_email","",""
"Test like one news page like one news","244","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Mon Mar 23 09:47:21 UTC 2026","passed","Mon Mar 23 09:47:21 UTC 2026","","test_get_eco_news_by_id","",""
"Testing of social networks image get request using invalid url","234","test_social_networks_get_image_invalid[https://picsum.photos/403-403-error-Forbidden]","tests.api.social_networks","Mon Mar 23 09:47:43 UTC 2026","passed","Mon Mar 23 09:47:43 UTC 2026","","test_social_network_image","",""
"Test to verify get mutual friends.","310","Verify user can get list of mutual friends via API.","tests.api.friends_api_test","Mon Mar 23 09:46:41 UTC 2026","passed","Mon Mar 23 09:46:42 UTC 2026","","test_mutual_friends","",""
"Test that unauthenticated users cannot access the change password endpoint","245","Unsuccessful password update attempt without authentication (401)","tests.api.own-security-controller_tests","Mon Mar 23 09:47:38 UTC 2026","passed","Mon Mar 23 09:47:38 UTC 2026","","test_password_update","",""
"Test like one news page like one news","246","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Mon Mar 23 09:47:21 UTC 2026","passed","Mon Mar 23 09:47:21 UTC 2026","","test_get_eco_news_by_id","",""
