"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check if a user card has username, user city, and [Add friend] button","58","Check that friend card has username, city, and [Add friend] button on the 'All friends' tab on the Friend page for a user with friends","tests.ui.all_friends_page_tests","Wed Mar 18 17:20:57 UTC 2026","passed","Wed Mar 18 17:20:57 UTC 2026","","test_user_card_ui_elements_presence","",""
"Test of dislike of eco new","119","Dislike eco new by id.","tests.api.news_api_tests","Wed Mar 18 17:19:52 UTC 2026","passed","Wed Mar 18 17:19:52 UTC 2026","","test_dislike_eco_new","",""
"Test like one news page like one news","113","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 18 17:20:02 UTC 2026","passed","Wed Mar 18 17:20:02 UTC 2026","","test_get_eco_news_by_id","",""
"Test for successful habit creation.","1084","Check that user is able to create a new habit card by filling in all required fields on the Create habit page","tests.ui.habit_form_tests","Wed Mar 18 17:24:08 UTC 2026","passed","Wed Mar 18 17:24:09 UTC 2026","","test_successful_habit_creation","",""
"Test like one news page like one news","106","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 18 17:20:01 UTC 2026","passed","Wed Mar 18 17:20:01 UTC 2026","","test_get_eco_news_by_id","",""
"Test of dislike of eco new","105","Get summary eco new by id.","tests.api.news_api_tests","Wed Mar 18 17:20:06 UTC 2026","passed","Wed Mar 18 17:20:06 UTC 2026","","test_user_like_oneco_new","",""
"Test like one news page like one news","88","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 18 17:20:03 UTC 2026","passed","Wed Mar 18 17:20:03 UTC 2026","","test_get_eco_news_by_id","",""
"Test for deletion of social_network by id verification","99","Check user access to the deletion of social media.","tests.api.social_networks","Wed Mar 18 17:20:07 UTC 2026","passed","Wed Mar 18 17:20:08 UTC 2026","","test_delete_social_network","",""
"Test habit assignment by habit ID","332","Test habit assignment with login","tests.api.habit_api_tests","Wed Mar 18 17:19:49 UTC 2026","failed","Wed Mar 18 17:19:49 UTC 2026","","test_habit_assignment","",""
"This test verifies that a user can successfully create eco new. ","1608","Test Validation: Create Eco News with Valid Data.","tests.ui.news_pages_tests","Wed Mar 18 17:25:25 UTC 2026","broken","Wed Mar 18 17:25:27 UTC 2026","","test_create_eco_news_with_valid_data","",""
"Test habit assignment without loging","101","test_habit_assignment_without_login","tests.api.habit_api_tests","Wed Mar 18 17:19:50 UTC 2026","passed","Wed Mar 18 17:19:51 UTC 2026","","test_habit_assignment","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","162","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 18 17:19:58 UTC 2026","passed","Wed Mar 18 17:19:58 UTC 2026","","test_find_eco_news_by_page","",""
"Test create eco news request with valid data","335","Create eco new by applying valid parameters to the form.","tests.api","Wed Mar 18 17:20:09 UTC 2026","passed","Wed Mar 18 17:20:09 UTC 2026","","test_create_eco_news_form","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","101","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 18 17:20:00 UTC 2026","passed","Wed Mar 18 17:20:00 UTC 2026","","test_find_eco_news_by_page","",""
"Test like one news page like one news","98","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 18 17:20:03 UTC 2026","passed","Wed Mar 18 17:20:03 UTC 2026","","test_get_eco_news_by_id","",""
"","20511","Verify user search, friend request sending, persistence, and cancellation","tests.ui.find_friend_page_tests","Wed Mar 18 17:22:52 UTC 2026","passed","Wed Mar 18 17:23:12 UTC 2026","","test_findfriend_verify_user_search","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","119","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 18 17:19:59 UTC 2026","passed","Wed Mar 18 17:20:00 UTC 2026","","test_find_eco_news_by_page","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","115","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 18 17:20:00 UTC 2026","passed","Wed Mar 18 17:20:00 UTC 2026","","test_find_eco_news_by_page","",""
"Test correct navigation to Edit Profile page.","194","Check that user is redirected to Edit Profile page after clicking on the [Edit] button","tests.ui.my_space_pages_tests.my_space_profile_tests","Wed Mar 18 17:25:14 UTC 2026","passed","Wed Mar 18 17:25:15 UTC 2026","","test_navigation_to_edit_profile_page","",""
"Test habit deletion by habit assigned ID","138","test_delete_assigned_habit[delete assigned habit1]","tests.api.habit_api_tests","Wed Mar 18 17:19:51 UTC 2026","failed","Wed Mar 18 17:19:51 UTC 2026","","test_habit_assignment","",""
"Test like one news page like one news","87","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 18 17:20:02 UTC 2026","passed","Wed Mar 18 17:20:02 UTC 2026","","test_get_eco_news_by_id","",""
"Verify user can update privacy settings on Edit Profile page and changes are saved successfully.","13136","Update profile privacy settings","tests.ui.edit_profile_page_tests","Wed Mar 18 17:22:33 UTC 2026","broken","Wed Mar 18 17:22:46 UTC 2026","","test_update_privacy_settings","",""
"Check message on the empty 'All friends' tab on the Friend page","24","Check that the 'This user has no friends' message is shown on the 'All friends' tab on the Friend page for a user without friends","tests.ui.all_friends_page_tests","Wed Mar 18 17:21:27 UTC 2026","passed","Wed Mar 18 17:21:27 UTC 2026","","test_user_without_friends_shows_placeholder_message","",""
"Test like one news page like one news","114","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 18 17:20:03 UTC 2026","passed","Wed Mar 18 17:20:03 UTC 2026","","test_get_eco_news_by_id","",""
"Test habit assignment by habit ID","122","Test habit assignment with login","tests.api.habit_api_tests","Wed Mar 18 17:19:49 UTC 2026","failed","Wed Mar 18 17:19:49 UTC 2026","","test_habit_assignment","",""
"Test correct navigation to Find Friend page.","148","Check that user is redirected to Find Friend page after clicking on the [Add friends] button","tests.ui.my_space_pages_tests.my_space_profile_tests","Wed Mar 18 17:25:18 UTC 2026","passed","Wed Mar 18 17:25:18 UTC 2026","","test_navigation_to_find_friend_page","",""
"Test like one news page like one news","95","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 18 17:20:03 UTC 2026","passed","Wed Mar 18 17:20:03 UTC 2026","","test_get_eco_news_by_id","",""
"Test to verify get mutual friends.","0","Verify user can get list of mutual friends via API.","tests.api.friends_api_test","Wed Mar 18 17:19:48 UTC 2026","skipped","Wed Mar 18 17:19:48 UTC 2026","","test_mutual_friends","",""
"Verify user can update name, city and credo on Edit Profile page and changes are saved successfully.","13875","Update basic profile information","tests.ui.edit_profile_page_tests","Wed Mar 18 17:21:48 UTC 2026","broken","Wed Mar 18 17:22:02 UTC 2026","","test_edit_profile_info","",""
"Test create eco news request with valid data","335","Create eco new by applying valid parameters to the form.","tests.api","Wed Mar 18 17:20:08 UTC 2026","passed","Wed Mar 18 17:20:08 UTC 2026","","test_create_eco_news_form","",""
"Test like one news page like one news","96","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 18 17:20:03 UTC 2026","passed","Wed Mar 18 17:20:04 UTC 2026","","test_get_eco_news_by_id","",""
"Check slider working","1021","test_slider_keyboard_interaction[chrome]","tests.ui.my_habit_tests","Wed Mar 18 17:24:59 UTC 2026","passed","Wed Mar 18 17:25:00 UTC 2026","","test_slider_keyboard_interaction","",""
"This test verifies that a user can successfully click on form habit buttons. ","2949","Test Validation: About Us Page Buttons Verification.","tests.ui.about_us_page_tests","Wed Mar 18 17:20:20 UTC 2026","passed","Wed Mar 18 17:20:23 UTC 2026","","test_about_us_page_buttons_verification","",""
"
    Test Objective: Verify that the system correctly triggers and displays
    validation error messages when a user attempts to sign in without entering data.
    ","1835","Verify validation errors when signing in with empty fields","tests.ui.login_testing","Wed Mar 18 17:24:16 UTC 2026","failed","Wed Mar 18 17:24:18 UTC 2026","","Authentication Tests","",""
"TC-FR-03: Accept friend request and verify it appears in My Friends after refresh.","13563","TC-FR-03: Accept friend request","tests.ui.friend_request_page_tests","Wed Mar 18 17:23:25 UTC 2026","broken","Wed Mar 18 17:23:39 UTC 2026","","test_fr_accept_friend_request","",""
"Test like one news page like one news","98","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 18 17:20:01 UTC 2026","passed","Wed Mar 18 17:20:02 UTC 2026","","test_get_eco_news_by_id","",""
"Test eco news request expecting error","268","Verify proper responses when use invalid query params","tests.api.news_api_tests","Wed Mar 18 17:19:57 UTC 2026","passed","Wed Mar 18 17:19:58 UTC 2026","","test_find_eco_news_by_page","",""
"Test of dislike of eco new","97","Get summary eco new by id.","tests.api.news_api_tests","Wed Mar 18 17:20:06 UTC 2026","passed","Wed Mar 18 17:20:06 UTC 2026","","test_user_like_oneco_new","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","231","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 18 17:19:58 UTC 2026","passed","Wed Mar 18 17:19:59 UTC 2026","","test_find_eco_news_by_page","",""
"Test eco news request expecting error","80","Verify proper responses when use invalid query params","tests.api.news_api_tests","Wed Mar 18 17:19:58 UTC 2026","passed","Wed Mar 18 17:19:58 UTC 2026","","test_find_eco_news_by_page","",""
"Test create eco news request with valid data","259","Create eco new by applying valid parameters to the form.","tests.api","Wed Mar 18 17:20:09 UTC 2026","passed","Wed Mar 18 17:20:10 UTC 2026","","test_create_eco_news_form","",""
"Test like one news page like one news","97","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 18 17:20:04 UTC 2026","passed","Wed Mar 18 17:20:04 UTC 2026","","test_get_eco_news_by_id","",""
"Test eco news request expecting error","105","Verify proper responses when use invalid query params","tests.api.news_api_tests","Wed Mar 18 17:19:58 UTC 2026","passed","Wed Mar 18 17:19:58 UTC 2026","","test_find_eco_news_by_page","",""
"Test like one news page like one news","97","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 18 17:20:03 UTC 2026","passed","Wed Mar 18 17:20:03 UTC 2026","","test_get_eco_news_by_id","",""
"Verify user can update privacy settings on Edit Profile page and changes are saved successfully.","12219","Update profile privacy settings","tests.ui.edit_profile_page_tests","Wed Mar 18 17:22:05 UTC 2026","broken","Wed Mar 18 17:22:17 UTC 2026","","test_update_privacy_settings","",""
"Test like one news page like one news","126","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 18 17:20:02 UTC 2026","passed","Wed Mar 18 17:20:02 UTC 2026","","test_get_eco_news_by_id","",""
"Test like one news page like one news","99","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Wed Mar 18 17:20:04 UTC 2026","passed","Wed Mar 18 17:20:04 UTC 2026","","test_get_eco_news_by_id","",""
