"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Function to test header navigation.","5758","Header navigation test.","tests.ui.header_navigation_tests","Mon Mar 23 09:49:54 UTC 2026","passed","Mon Mar 23 09:49:59 UTC 2026","","test_header_navigation","",""
"Testing of social networks image get request using invalid url","46","test_social_networks_get_image_invalid[https://picsum.photos/400-400-message-Current user has no permission for this action]","tests.api.social_networks","Mon Mar 23 09:45:40 UTC 2026","failed","Mon Mar 23 09:45:40 UTC 2026","","test_social_network_image","",""
"Verify user can update privacy settings on Edit Profile page and changes are saved successfully.","11884","Update profile privacy settings","tests.ui.edit_profile_page_tests","Mon Mar 23 09:47:33 UTC 2026","broken","Mon Mar 23 09:47:45 UTC 2026","","test_update_privacy_settings","",""
"This test verifies that a user can successfully navigate through tabs on friends abstract page. ","11684","Test Validation: friends abstract page navigation through tabs.","tests.ui","Mon Mar 23 09:52:30 UTC 2026","broken","Mon Mar 23 09:52:41 UTC 2026","","test_friends_abstract_navigation","",""
"Test like one news page like one news","44","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Mon Mar 23 09:45:32 UTC 2026","passed","Mon Mar 23 09:45:32 UTC 2026","","test_get_eco_news_by_id","",""
"Test of dislike of eco new","60","Dislike eco new by id.","tests.api.news_api_tests","Mon Mar 23 09:45:27 UTC 2026","passed","Mon Mar 23 09:45:27 UTC 2026","","test_dislike_eco_new","",""
"Test habit deletion by habit assigned id","219","Test habit deletion with correct habit assigned id","tests.api.habit_api_tests","Mon Mar 23 09:45:20 UTC 2026","passed","Mon Mar 23 09:45:20 UTC 2026","","test_habit_deletion","",""
"Test like one news page like one news","49","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Mon Mar 23 09:45:31 UTC 2026","passed","Mon Mar 23 09:45:31 UTC 2026","","test_get_eco_news_by_id","",""
"Test for validation of correctness of DELETE request.","75","Delete eco new by id.","tests.api.news_api_tests","Mon Mar 23 09:45:24 UTC 2026","passed","Mon Mar 23 09:45:24 UTC 2026","","test_delete_eco_new_by_id","",""
"Test like one news page like one news","47","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Mon Mar 23 09:45:32 UTC 2026","passed","Mon Mar 23 09:45:32 UTC 2026","","test_get_eco_news_by_id","",""
"Check slider working","996","test_slider_keyboard_interaction[chrome]","tests.ui.my_habit_tests","Mon Mar 23 09:50:36 UTC 2026","passed","Mon Mar 23 09:50:37 UTC 2026","","test_slider_keyboard_interaction","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","115","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Mon Mar 23 09:45:29 UTC 2026","passed","Mon Mar 23 09:45:29 UTC 2026","","test_find_eco_news_by_page","",""
"Test like one news page like one news","51","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Mon Mar 23 09:45:31 UTC 2026","passed","Mon Mar 23 09:45:31 UTC 2026","","test_get_eco_news_by_id","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","152","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Mon Mar 23 09:45:30 UTC 2026","passed","Mon Mar 23 09:45:30 UTC 2026","","test_find_eco_news_by_page","",""
"A test that does nothing and always passes.","0","test_nothing","tests","Mon Mar 23 09:45:44 UTC 2026","passed","Mon Mar 23 09:45:44 UTC 2026","","test_stub","",""
"Test habit assignment without login","45","Test habit assignment without login and correct id","tests.api.habit_api_tests","Mon Mar 23 09:45:19 UTC 2026","passed","Mon Mar 23 09:45:19 UTC 2026","","test_habit_assignment","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","272","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Mon Mar 23 09:45:29 UTC 2026","passed","Mon Mar 23 09:45:29 UTC 2026","","test_find_eco_news_by_page","",""
"Test of deletion from favorites of eco new","83","Deletion from favorites eco new by id.","tests.api.news_api_tests","Mon Mar 23 09:45:25 UTC 2026","failed","Mon Mar 23 09:45:25 UTC 2026","","test_delete_from_favourites_eco_new_by_id","",""
"Test of deletion from favorites of eco new","65","Deletion from favorites eco new by id.","tests.api.news_api_tests","Mon Mar 23 09:45:26 UTC 2026","passed","Mon Mar 23 09:45:26 UTC 2026","","test_delete_from_favourites_eco_new_by_id","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","141","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Mon Mar 23 09:45:30 UTC 2026","passed","Mon Mar 23 09:45:30 UTC 2026","","test_find_eco_news_by_page","",""
"Test for deletion of social_network by id verification","51","Check user access to the deletion of social media.","tests.api.social_networks","Mon Mar 23 09:45:40 UTC 2026","passed","Mon Mar 23 09:45:40 UTC 2026","","test_delete_social_network","",""
