"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Change language test for main page.","2673","Verify language switching (UA <-> EN) in Header","tests.ui","Tue Mar 03 10:24:03 UTC 2026","passed","Tue Mar 03 10:24:06 UTC 2026","","test_change_language","",""
"Check that user is able to create a new habit card by
    filling in all required fields on the Create habit page.","137","Test for successful habit creation","tests.ui.habit_form_tests","Tue Mar 03 10:23:00 UTC 2026","broken","Tue Mar 03 10:23:00 UTC 2026","","test_successful_habit_creation","",""
"A test that does nothing and always passes.","0","test_nothing","tests","Tue Mar 03 10:22:25 UTC 2026","passed","Tue Mar 03 10:22:25 UTC 2026","","test_stub","",""
"This test verifies that a user can successfully create eco new. ","4845","Test Validation: Create Eco News with Valid Data.","tests.ui.news_pages_tests","Tue Mar 03 10:23:52 UTC 2026","passed","Tue Mar 03 10:23:57 UTC 2026","","test_create_eco_news_with_valid_data","",""
"Verify user can update name, city and credo on Edit Profile page and changes are saved successfully.","3380","Update basic profile information","tests.ui","Tue Mar 03 10:24:07 UTC 2026","broken","Tue Mar 03 10:24:10 UTC 2026","","test_edit_profile_info","",""
"This test verifies that a user can successfully open pages after clicking on buttons in vision cards on the page. ","4881","Test Validation: Click buttons in the vision card after sing in.","tests.ui.about_us_page_tests","Tue Mar 03 10:22:39 UTC 2026","passed","Tue Mar 03 10:22:44 UTC 2026","","test_about_us_page_singin_vision_cards_buttons_check","",""
"This test verifies that a user cannot successfully create eco news, because of invalid data. ","3698","Test Validation: Create Eco News with Invalid Data. Open Create Eco News page.","tests.ui.news_pages_tests","Tue Mar 03 10:23:47 UTC 2026","passed","Tue Mar 03 10:23:50 UTC 2026","","test_create_eco_news_with_invalid_data","",""
"A simple smoke test that always passes.","1871","Smoke test for the main page","tests.ui","Tue Mar 03 10:24:12 UTC 2026","broken","Tue Mar 03 10:24:14 UTC 2026","","test_smoke","",""
"Function to test header navigation.","3600","Header navigation test.","tests.ui.header_navigation_tests","Tue Mar 03 10:23:11 UTC 2026","passed","Tue Mar 03 10:23:15 UTC 2026","","test_header_navigation","",""
"","1252","Verify user search, friend request sending, persistence, and cancellation","tests.ui.find_friend_page_tests","Tue Mar 03 10:22:48 UTC 2026","failed","Tue Mar 03 10:22:50 UTC 2026","","test_findfriend_verify_user_search","",""
"Check slider working","7034","test_slider_keyboard_interaction[chrome]","tests.ui.my_habit_tests","Tue Mar 03 10:23:32 UTC 2026","passed","Tue Mar 03 10:23:39 UTC 2026","","test_slider_boundaries","",""
"Test like one news page like one news","3323","Test like one news on one news page","tests.ui.news_pages_tests","Tue Mar 03 10:23:58 UTC 2026","broken","Tue Mar 03 10:24:02 UTC 2026","","test_one_news_page_like_one_news","",""
"We check possibility add field into to do list of some special habit","14247","Add custom item into to_do_list","tests.ui.my_habit_tests","Tue Mar 03 10:23:16 UTC 2026","passed","Tue Mar 03 10:23:31 UTC 2026","","test_one_event_page_add_custom_item_in_to_do_list","",""
"Test Friend Page search.","2828","Search friend requests by partial username","tests.ui.friend_request_page_tests","Tue Mar 03 10:22:52 UTC 2026","broken","Tue Mar 03 10:22:54 UTC 2026","","test_friend_requests_search","",""
"Check slider working","4531","test_slider_keyboard_interaction[chrome]","tests.ui.my_habit_tests","Tue Mar 03 10:23:41 UTC 2026","passed","Tue Mar 03 10:23:45 UTC 2026","","test_slider_keyboard_interaction","",""
"This test verifies that a user can successfully click on form habit buttons. ","3451","Test Validation: About Us Page Buttons Verification.","tests.ui.about_us_page_tests","Tue Mar 03 10:22:34 UTC 2026","broken","Tue Mar 03 10:22:37 UTC 2026","","test_about_us_page_buttons_verification","",""
