"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test like one news page like one news","194","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 12:39:59 UTC 2026","passed","Fri Mar 20 12:40:00 UTC 2026","","test_get_eco_news_by_id","",""
"Verify that registered user can create new event with valid data and is redirected to event page after publishing.","3860","Create new event with valid data","tests.ui.create_update_event_page_tests","Fri Mar 20 12:41:31 UTC 2026","broken","Fri Mar 20 12:41:35 UTC 2026","","test_create_new_event","",""
"Verify user can update privacy settings on Edit Profile page and changes are saved successfully.","13605","Update profile privacy settings","tests.ui.edit_profile_page_tests","Fri Mar 20 12:42:09 UTC 2026","broken","Fri Mar 20 12:42:22 UTC 2026","","test_update_privacy_settings","",""
"A test that does nothing and always passes.","0","test_nothing","tests","Fri Mar 20 12:40:24 UTC 2026","passed","Fri Mar 20 12:40:24 UTC 2026","","test_stub","",""
"Test of dislike of eco new","244","Dislike eco new by id.","tests.api.news_api_tests","Fri Mar 20 12:39:48 UTC 2026","passed","Fri Mar 20 12:39:48 UTC 2026","","test_dislike_eco_new","",""
"Test habit deletion without logging","657","Test habit deletion without logging and correct assigned id","tests.api.habit_api_tests","Fri Mar 20 12:39:38 UTC 2026","passed","Fri Mar 20 12:39:39 UTC 2026","","test_habit_deletion","",""
"Test like one news page like one news","217","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 12:40:02 UTC 2026","passed","Fri Mar 20 12:40:02 UTC 2026","","test_get_eco_news_by_id","",""
"Test like one news page like one news","203","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 12:40:02 UTC 2026","passed","Fri Mar 20 12:40:03 UTC 2026","","test_get_eco_news_by_id","",""
"This test verifies that a user can successfully navigate through tabs on friends abstract page. ","13250","Test Validation: friends abstract page navigation through tabs.","tests.ui","Fri Mar 20 12:46:22 UTC 2026","broken","Fri Mar 20 12:46:36 UTC 2026","","test_friends_abstract_navigation","",""
"Test like one news page like one news","203","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 12:39:58 UTC 2026","passed","Fri Mar 20 12:39:58 UTC 2026","","test_get_eco_news_by_id","",""
"Test like one news page like one news","196","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 12:40:01 UTC 2026","passed","Fri Mar 20 12:40:01 UTC 2026","","test_get_eco_news_by_id","",""
"auth login validation","336","Verify successful login, response time, and token validity","tests.api.own-security-controller_tests","Fri Mar 20 12:40:10 UTC 2026","failed","Fri Mar 20 12:40:11 UTC 2026","","test_login_validation","",""
"Test for validation of Google security authentication.","205","test_google_security[GREENCITY-en-200--]","tests.api","Fri Mar 20 12:40:22 UTC 2026","failed","Fri Mar 20 12:40:23 UTC 2026","","test_google_security","",""
"Verify user can update privacy settings on Edit Profile page and changes are saved successfully.","13798","Update profile privacy settings","tests.ui.edit_profile_page_tests","Fri Mar 20 12:42:39 UTC 2026","broken","Fri Mar 20 12:42:52 UTC 2026","","test_update_privacy_settings","",""
"Test of deletion from favorites of eco new","246","Deletion from favorites eco new by id.","tests.api.news_api_tests","Fri Mar 20 12:39:45 UTC 2026","failed","Fri Mar 20 12:39:46 UTC 2026","","test_delete_from_favourites_eco_new_by_id","",""
"TC-EN-01: Verify Eco News page loads correctly and displays essential UI elements.","4706","TC-EN-01: Open Eco News page and verify main UI elements are displayed","tests.ui.news_pages_tests","Fri Mar 20 12:45:58 UTC 2026","passed","Fri Mar 20 12:46:02 UTC 2026","","test_verify_eco_news_page_loads_correctly","",""
"Negative security tests: verify regular user receives 403 on restricted email endpoints.","182","Security: Verify regular user gets 403 when trying to send user violation email","tests.api.email_api_tests","Fri Mar 20 12:39:25 UTC 2026","passed","Fri Mar 20 12:39:25 UTC 2026","","test_email","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","202","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 12:39:56 UTC 2026","passed","Fri Mar 20 12:39:57 UTC 2026","","test_find_eco_news_by_page","",""
"Test eco news summary retrieval by id (GET /eco-news/{id}/summary)","217","Get summary eco new by id.","tests.api.news_api_tests","Fri Mar 20 12:39:51 UTC 2026","passed","Fri Mar 20 12:39:51 UTC 2026","","test_eco_new_summary","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","304","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 12:39:55 UTC 2026","passed","Fri Mar 20 12:39:55 UTC 2026","","test_find_eco_news_by_page","",""
"Test like one news page like one news","203","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 12:40:01 UTC 2026","passed","Fri Mar 20 12:40:01 UTC 2026","","test_get_eco_news_by_id","",""
"Test summary get of eco new","258","Get recommended eco new by id.","tests.api.news_api_tests","Fri Mar 20 12:40:07 UTC 2026","passed","Fri Mar 20 12:40:07 UTC 2026","","test_get_recommended_eco_news","",""
"Testcase that an authorized user can successfully post a comment and delete it.","801","Verify that an authorized user can successfully leave and delete a comment.","tests.api","Fri Mar 20 12:40:21 UTC 2026","passed","Fri Mar 20 12:40:22 UTC 2026","","test_events_comments","",""
"Negative security tests: verify regular user receives 403 on restricted email endpoints.","486","Security: Verify regular user gets 403 when trying to send Telegram feedback email","tests.api.email_api_tests","Fri Mar 20 12:39:24 UTC 2026","passed","Fri Mar 20 12:39:24 UTC 2026","","test_email","",""
"Check if a user card has username, user city, and [Add friend] button","0","Check that friend card has username, city, and [Add friend] button on the 'All friends' tab on the Friend page for a user with friends","tests.ui.all_friends_page_tests","Fri Mar 20 12:40:45 UTC 2026","broken","Fri Mar 20 12:40:45 UTC 2026","","test_user_card_ui_elements_presence","",""
"Test to verify get mutual friends.","233","Verify user can get list of mutual friends via API.","tests.api.friends_api_test","Fri Mar 20 12:39:31 UTC 2026","passed","Fri Mar 20 12:39:31 UTC 2026","","test_mutual_friends","",""
"Test like one news page like one news","2710","Test add event link in my events page","tests.ui.my_space_pages_tests.my_events_page_tests","Fri Mar 20 12:45:02 UTC 2026","broken","Fri Mar 20 12:45:04 UTC 2026","","test_add_event_link_in_my_events_page","",""
