"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test like one news page like one news","193","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 11:53:05 UTC 2026","passed","Fri Mar 20 11:53:06 UTC 2026","","test_get_eco_news_by_id","",""
"This test verifies that a user can successfully open pages after clicking on buttons in vision cards on the page. ","3709","Test Validation: Click buttons in the vision card after sing in.","tests.ui.about_us_page_tests","Fri Mar 20 11:53:58 UTC 2026","passed","Fri Mar 20 11:54:01 UTC 2026","","test_about_us_page_singin_vision_cards_buttons_check","",""
"Test eco news request expecting error","191","Verify proper responses when use invalid query params","tests.api.news_api_tests","Fri Mar 20 11:53:01 UTC 2026","passed","Fri Mar 20 11:53:01 UTC 2026","","test_find_eco_news_by_page","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","191","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 11:53:05 UTC 2026","passed","Fri Mar 20 11:53:05 UTC 2026","","test_find_eco_news_by_page","",""
"Test case that verifies a sent friend request remains active after the user logs out and logs back in.","9295","Verify Friend Request Persistence After User Logout and Login","tests.ui.find_friend_page_tests","Fri Mar 20 11:56:47 UTC 2026","passed","Fri Mar 20 11:56:56 UTC 2026","","test_verify_friend_request_persistence","",""
"Test like one news page like one news","194","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Fri Mar 20 11:53:07 UTC 2026","passed","Fri Mar 20 11:53:08 UTC 2026","","test_get_eco_news_by_id","",""
"A simple smoke test that always passes.","2409","Smoke test for the main page","tests.ui","Fri Mar 20 12:00:01 UTC 2026","broken","Fri Mar 20 12:00:03 UTC 2026","","test_smoke","",""
"Test habit assignment without loging","182","test_habit_assignment_without_login","tests.api.habit_api_tests","Fri Mar 20 11:52:58 UTC 2026","passed","Fri Mar 20 11:52:58 UTC 2026","","test_habit_assignment","",""
"Test summary get of eco new","222","Get recommended eco new by id.","tests.api.news_api_tests","Fri Mar 20 11:53:13 UTC 2026","passed","Fri Mar 20 11:53:13 UTC 2026","","test_get_recommended_eco_news","",""
"This test verifies that a user, who is not signed in, sees the correct behavior after clicking on buttons in vision cards on the page.","12794","Test Validation: Click buttons in the vision card before sign in.","tests.ui.about_us_page_tests","Fri Mar 20 11:53:43 UTC 2026","broken","Fri Mar 20 11:53:56 UTC 2026","","test_about_us_page_nosingin_cards_buttons_check","",""
