"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative security tests: verify regular user receives 403 on restricted email endpoints.","139","Security: Verify regular user gets 403 when trying to send activation message email","tests.api.email_api_tests","Thu Mar 26 11:15:42 UTC 2026","passed","Thu Mar 26 11:15:42 UTC 2026","","test_email","",""
"","1","API returns an error when invalid query parameters are used -- @1.3 ","","Thu Mar 26 11:16:33 UTC 2026","skipped","Thu Mar 26 11:16:33 UTC 2026","","","",""
"Test for validation of Google security authentication.","42","test_google_security[GREENCITY-uk-200--]","tests.api","Thu Mar 26 11:16:19 UTC 2026","failed","Thu Mar 26 11:16:19 UTC 2026","","test_google_security","",""
"Test for validation of correctness of DELETE request.","66","Delete eco new by id.","tests.api.news_api_tests","Thu Mar 26 11:15:57 UTC 2026","passed","Thu Mar 26 11:15:57 UTC 2026","","test_delete_eco_new_by_id","",""
"","0","Unexpected status code","","Thu Mar 26 11:17:17 UTC 2026","skipped","Thu Mar 26 11:17:17 UTC 2026","","","",""
"Function to test header navigation.","2465","Header navigation test.","tests.ui.header_navigation_tests","Thu Mar 26 11:21:00 UTC 2026","passed","Thu Mar 26 11:21:03 UTC 2026","","test_header_navigation","",""
"Test for validation of correctness of DELETE request.","61","Delete eco new by id.","tests.api.news_api_tests","Thu Mar 26 11:15:56 UTC 2026","passed","Thu Mar 26 11:15:56 UTC 2026","","test_delete_eco_new_by_id","",""
"","1","API returns eco news list with valid filters -- @1.8 ","","Thu Mar 26 11:16:33 UTC 2026","skipped","Thu Mar 26 11:16:33 UTC 2026","","","",""
"","2267","Get recommended eco news by id -- @1.3 ","","Thu Mar 26 11:16:38 UTC 2026","broken","Thu Mar 26 11:16:40 UTC 2026","","","",""
"Test for validation of like or remove of like for eco new by id","219","Like or unlike new by id.","tests.api.news_api_tests","Thu Mar 26 11:16:07 UTC 2026","passed","Thu Mar 26 11:16:08 UTC 2026","","test_like_remove_like_eco_new_by_id","",""
"","1","API returns eco news list with valid filters -- @1.4 ","","Thu Mar 26 11:16:33 UTC 2026","skipped","Thu Mar 26 11:16:33 UTC 2026","","","",""
"","39","Verify 403 Forbidden for ROLE_USER with pref 'PLACES' and period 'DAILY'","tests.api.user_notification_preference_tests","Thu Mar 26 11:16:21 UTC 2026","passed","Thu Mar 26 11:16:21 UTC 2026","","test_forbidden_user_notif_pref","",""
"Negative security tests: verify regular user receives 403 on restricted email endpoints.","233","Security: Verify regular user gets 403 when trying to send Telegram feedback email","tests.api.email_api_tests","Thu Mar 26 11:15:40 UTC 2026","passed","Thu Mar 26 11:15:40 UTC 2026","","test_email","",""
"","1","Authorized user can successfully leave and delete a comment","","Thu Mar 26 11:17:17 UTC 2026","skipped","Thu Mar 26 11:17:17 UTC 2026","","","",""
"Test case that verifies flow of saving and unsaving an event.
    Includes unauthorized save attempt, authorization process,
    verifying the event in the 'Saved' tab, and its successful removal.","32543","Verify Event Saving Functionality and Saved Items Management","tests.ui.event_saved_tests","Thu Mar 26 11:18:51 UTC 2026","broken","Thu Mar 26 11:19:24 UTC 2026","","test_verify_event_saving_management","",""
"","1","Forbidden access","","Thu Mar 26 11:17:17 UTC 2026","skipped","Thu Mar 26 11:17:17 UTC 2026","","","",""
"Test habit deletion with incorrect habit assigned id","50","Test habit deletion with incorrect data","tests.api.habit_api_tests","Thu Mar 26 11:15:54 UTC 2026","passed","Thu Mar 26 11:15:54 UTC 2026","","test_habit_deletion","",""
"","1","Display validation errors for empty mandatory fields","","Thu Mar 26 11:18:57 UTC 2026","skipped","Thu Mar 26 11:18:57 UTC 2026","","","",""
"","2050","Dislike eco news by id -- @1.1 ","","Thu Mar 26 11:16:22 UTC 2026","broken","Thu Mar 26 11:16:24 UTC 2026","","","",""
"A simple smoke test that always passes.","551","Smoke test for the main page","tests.ui","Thu Mar 26 11:23:53 UTC 2026","broken","Thu Mar 26 11:23:54 UTC 2026","","test_smoke","",""
"Test various validation errors during password update","41","Password update validation: Password too short","tests.api.own-security-controller_tests","Thu Mar 26 11:16:12 UTC 2026","passed","Thu Mar 26 11:16:12 UTC 2026","","test_password_update","",""
"","51","Verify 403 Forbidden for ROLE_USER with pref 'COMMENTS' and period 'IMMEDIATELY'","tests.api.user_notification_preference_tests","Thu Mar 26 11:16:20 UTC 2026","passed","Thu Mar 26 11:16:20 UTC 2026","","test_forbidden_user_notif_pref","",""
"","5862","Verify scrolling or pagination of friends list","","Thu Mar 26 11:19:14 UTC 2026","passed","Thu Mar 26 11:19:20 UTC 2026","","","",""
"","1","Delete social network by id -- @1.3 ","","Thu Mar 26 11:17:17 UTC 2026","skipped","Thu Mar 26 11:17:17 UTC 2026","","","",""
"Test get habit assignments for current user with supported language codes","276","Test user can retrieve habit assignments with supported language codes","tests.api.habit_api_tests","Thu Mar 26 11:15:49 UTC 2026","failed","Thu Mar 26 11:15:49 UTC 2026","","test_get_all_habit_assignments_for_current_user","",""
"Test of addition to favorites of eco new","68","Add to favorites eco new by id.","tests.api.news_api_tests","Thu Mar 26 11:15:55 UTC 2026","passed","Thu Mar 26 11:15:55 UTC 2026","","test_add_to_favourites_eco_new_by_id","",""
"","2184","Update eco news with valid data -- @1.3 ","","Thu Mar 26 11:17:10 UTC 2026","failed","Thu Mar 26 11:17:13 UTC 2026","","","",""
"","1","Validate eco news retrieval by ID with different languages -- @1.7 ","","Thu Mar 26 11:16:33 UTC 2026","skipped","Thu Mar 26 11:16:33 UTC 2026","","","",""
"","37","Verify 403 Forbidden for ROLE_USER with pref 'PLACES' and period 'TWICE_A_DAY'","tests.api.user_notification_preference_tests","Thu Mar 26 11:16:20 UTC 2026","passed","Thu Mar 26 11:16:20 UTC 2026","","test_forbidden_user_notif_pref","",""
"","1435","Verify Vision Card buttons without sign-in","","Thu Mar 26 11:17:20 UTC 2026","broken","Thu Mar 26 11:17:21 UTC 2026","","","",""
"auth login validation","153","Verify successful login, response time, and token validity","tests.api.own-security-controller_tests","Thu Mar 26 11:16:11 UTC 2026","failed","Thu Mar 26 11:16:11 UTC 2026","","test_login_validation","",""
"Validate 200 OK response and eco news JSON schema for find_eco_news_by_page with various filters.","108","Test eco news get request's response returns correct data format","tests.api.news_api_tests","Thu Mar 26 11:16:02 UTC 2026","passed","Thu Mar 26 11:16:02 UTC 2026","","test_find_eco_news_by_page","",""
"Test eco news summary retrieval by id (GET /eco-news/{id}/summary)","47","Get summary eco new by id.","tests.api.news_api_tests","Thu Mar 26 11:16:01 UTC 2026","passed","Thu Mar 26 11:16:01 UTC 2026","","test_eco_new_summary","",""
"","6626","User switches website language -- @1.1 ","","Thu Mar 26 11:17:53 UTC 2026","passed","Thu Mar 26 11:18:00 UTC 2026","","","",""
"","5886","User opens account dropdown menu","","Thu Mar 26 11:18:40 UTC 2026","passed","Thu Mar 26 11:18:46 UTC 2026","","","",""
"","1","Validate eco news retrieval by ID with different languages -- @1.2 ","","Thu Mar 26 11:16:33 UTC 2026","skipped","Thu Mar 26 11:16:33 UTC 2026","","","",""
"","1","API response structure validation","","Thu Mar 26 11:17:17 UTC 2026","skipped","Thu Mar 26 11:17:17 UTC 2026","","","",""
"","3315","Test Sign Up - Successful Creation and Email Verification","tests.api.own-security-controller_tests","Thu Mar 26 11:16:12 UTC 2026","failed","Thu Mar 26 11:16:16 UTC 2026","","test_signup","",""
"Test that calendar highlights current system date.","49","Check that calendar highlights current system date on My Space page","tests.ui.my_space_pages_tests.my_space_profile_tests","Thu Mar 26 11:21:55 UTC 2026","passed","Thu Mar 26 11:21:55 UTC 2026","","test_calendar_current_day","",""
"","0","Validate eco news retrieval by ID with different languages -- @1.13 ","","Thu Mar 26 11:16:33 UTC 2026","skipped","Thu Mar 26 11:16:33 UTC 2026","","","",""
"Testing of social networks image get request using valid url","37","Check user access for image of social network.","tests.api.social_networks","Thu Mar 26 11:16:17 UTC 2026","failed","Thu Mar 26 11:16:17 UTC 2026","","test_social_network_image","",""
"Test of addition to favorites of eco new","75","Add to favorites eco new by id.","tests.api.news_api_tests","Thu Mar 26 11:15:54 UTC 2026","passed","Thu Mar 26 11:15:54 UTC 2026","","test_add_to_favourites_eco_new_by_id","",""
"Test eco news summary retrieval by id (GET /eco-news/{id}/summary)","65","Get summary eco new by id.","tests.api.news_api_tests","Thu Mar 26 11:16:01 UTC 2026","passed","Thu Mar 26 11:16:01 UTC 2026","","test_eco_new_summary","",""
"Test for forbidden deletion of social network image","57","Check deletion of social network image without permission","tests.api.management-social-network-images-controller_tests","Thu Mar 26 11:15:54 UTC 2026","passed","Thu Mar 26 11:15:54 UTC 2026","","test_delete_social_network_image_forbidden","",""
